"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"NY5194807090","griga102","NY6","7","1","value","5","0","0","0","0","0","","0","","0","0","","","1","","","","","","","19480709","0","ROC04","NY5","W","regular","y"
"NY5194807090","griga102","NY6","7","1","lower","4","0","0","","","","","","","","","","","1","","","","","","","19480709","0","ROC04","NY5","W","regular","y"
"NY5194807090","griga102","NY6","7","1","upper","5","0","0","","","","","","","","","","","1","","","","","","","19480709","0","ROC04","NY5","W","regular","y"
"NY5194807100","griga102","NY6","7","1","value","5","2","2","0","0","0","0","0","","0","0","0","","0","","","0","","","","19480710","0","ALB02","NY5","W","regular","y"
"NY5194807100","griga102","NY6","7","1","lower","5","2","2","0","0","0","0","0","","0","0","0","","0","","","0","","","","19480710","0","ALB02","NY5","W","regular","y"
"NY5194807100","griga102","NY6","7","1","upper","5","2","2","0","0","0","0","0","","0","0","0","","0","","","0","","","","19480710","0","ALB02","NY5","W","regular","y"
"NY6194807110","griga102","NY6","7","1","value","4","0","2","0","0","0","","0","","0","0","","","0","","","","","","","19480711","0","NYC16","PH5","L","regular","y"
"NY6194807110","griga102","NY6","7","1","lower","4","0","2","","","","","","","","","","","","","","","","","","19480711","0","NYC16","PH5","L","regular","y"
"NY6194807110","griga102","NY6","7","1","upper","4","0","2","","","","","","","","","","","","","","","","","","19480711","0","NYC16","PH5","L","regular","y"
"BLG194807160","griga102","NY6","6","1","value","2","0","0","0","0","0","","0","","0","1","","","0","","","","","","","19480716","0","BAL14","BLG","L","regular","y"
"BLG194807160","griga102","NY6","6","1","lower","2","0","0","0","0","0","","0","","0","","","","0","","","","","","","19480716","0","BAL14","BLG","L","regular","y"
"BLG194807160","griga102","NY6","6","1","upper","2","0","0","0","0","0","","0","","0","","","","0","","","","","","","19480716","0","BAL14","BLG","L","regular","y"
"HOM194807190","griga102","NY6","6","1","value","4","2","1","1","0","0","","0","","0","1","","","0","","","","","","","19480719","0","CHE01","HOM","W","regular","y"
"HOM194807190","griga102","NY6","6","1","lower","4","2","1","1","0","0","","0","","0","","","","0","","","","","","","19480719","0","CHE01","HOM","W","regular","y"
"HOM194807190","griga102","NY6","6","1","upper","4","2","1","1","0","0","","0","","0","","","","0","","","","","","","19480719","0","CHE01","HOM","W","regular","y"
"NY5194807261","griga102","NY6","9","4","value","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19480726","1","PHI11","NY5","L","regular","y"
"NY5194807261","griga102","NY6","9","4","lower","1","0","0","","","","","","","","0","","","","","","","","","","19480726","1","PHI11","NY5","L","regular","y"
"NY5194807261","griga102","NY6","9","4","upper","1","0","0","","","","","","","","0","","","","","","","","","","19480726","1","PHI11","NY5","L","regular","y"
