"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"BLS192710090","portd101","ASB","1","5","value","21","0","1","0","0","0","","","","","","19271009","0","BAL13","BLS","l","exhibition","y"
"BLS192810070","portd101","ASB","1","8","value","27","2","1","0","1","0","","","","","","19281007","0","BAL13","BLS","w","exhibition","y"
"BLS192810140","portd101","ASB","1","8","value","24","0","0","0","0","0","","","","","","19281014","0","BAL13","BLS","l","exhibition","y"
"BLS192810211","portd101","ASB","1","9","value","24","2","0","0","0","0","","","","","","19281021","1","BAL13","BLS","l","exhibition","y"
"BLS192810280","portd101","ASB","1","9","value","","1","0","0","0","0","","","","","","19281028","0","BAL13","BLS","w","exhibition","y"
"BLS192910131","portd101","ASB","1","4","value","24","2","3","0","1","0","","","","","","19291013","1","BAL13","BLS","l","exhibition","y"
"BLS192910132","portd101","ASB","1","4","value","18","1","1","0","0","0","","","","","","19291013","2","BAL13","BLS","l","exhibition","y"
"BLS192910201","portd101","ASB","1","4","value","24","2","2","1","0","0","","","","","","19291020","1","BAL13","BLS","l","exhibition","y"
"BLS192910202","portd101","ASB","1","4","value","12","1","0","0","0","0","","","","","","19291020","2","BAL13","BLS","l","exhibition","y"
"MLS193910080","portd101","MLS","1","7","value","27","0","0","0","0","0","","","","","1","19391008","0","BAL09","NNS","w","exhibition","y"
