"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"SNO194104130","scotb102","SNO","1","3","value","27","9","1","2","0","0","0","19410413","0","MNL01","CAG","L","exhibition","y"
"SNO194104130","scotb102","SNO","1","3","lower","27","9","1","2","0","0","0","19410413","0","MNL01","CAG","L","exhibition","y"
"SNO194104130","scotb102","SNO","1","3","upper","27","12","1","2","0","0","0","19410413","0","MNL01","CAG","L","exhibition","y"
"SNO194105111","scotb102","JAX","1","3","value","27","6","0","0","0","0","0","19410511","1","NOL01","SNO","W","regular","y"
"SNO194105111","scotb102","JAX","1","3","lower","27","6","0","0","0","0","0","19410511","1","NOL01","SNO","W","regular","y"
"SNO194105111","scotb102","JAX","1","3","upper","27","6","0","0","0","0","0","19410511","1","NOL01","SNO","W","regular","y"
"SNO194105112","scotb102","JAX","1","3","value","21","7","0","1","0","0","0","19410511","2","NOL01","SNO","W","regular","y"
"SNO194105112","scotb102","JAX","1","3","lower","21","7","0","1","0","0","0","19410511","2","NOL01","SNO","W","regular","y"
"SNO194105112","scotb102","JAX","1","3","upper","21","7","0","1","0","0","0","19410511","2","NOL01","SNO","W","regular","y"
"SNO194105130","scotb102","JAX","1","3","value","18","7","0","1","0","0","0","19410513","0","NOL01","SNO","W","regular","y"
"SNO194105130","scotb102","JAX","1","3","lower","18","7","0","1","0","0","0","19410513","0","NOL01","SNO","W","regular","y"
"SNO194105130","scotb102","JAX","1","3","upper","18","7","0","1","0","0","0","19410513","0","NOL01","SNO","W","regular","y"
"BIR194105240","scotb102","JAX","1","3","value","18","10","1","0","0","0","0","19410524","0","ANN01","BIR","L","regular","y"
"BIR194105240","scotb102","JAX","1","3","lower","18","10","1","0","0","0","0","19410524","0","ANN01","BIR","L","regular","y"
"BIR194105240","scotb102","JAX","1","3","upper","18","10","1","0","0","0","0","19410524","0","ANN01","BIR","L","regular","y"
"BIR194105251","scotb102","JAX","1","3","value","24","12","1","0","1","0","0","19410525","1","BIR01","BIR","L","regular","y"
"BIR194105251","scotb102","JAX","1","3","lower","24","12","1","0","1","0","0","19410525","1","BIR01","BIR","L","regular","y"
"BIR194105251","scotb102","JAX","1","3","upper","24","12","1","0","1","0","0","19410525","1","BIR01","BIR","L","regular","y"
"BIR194105252","scotb102","JAX","1","3","value","19","5","0","0","","0","0","19410525","2","BIR01","BIR","L","regular","y"
"BIR194105252","scotb102","JAX","1","3","lower","19","5","0","0","","0","0","19410525","2","BIR01","BIR","L","regular","y"
"BIR194105252","scotb102","JAX","1","3","upper","19","5","0","0","","0","0","19410525","2","BIR01","BIR","L","regular","y"
"KCM194106012","scotb102","JAX","1","3","value","","0","0","0","0","0","0","19410601","2","KAN05","KCM","L","regular","y"
"KCM194106012","scotb102","JAX","1","3","lower","","0","0","0","0","0","0","19410601","2","KAN05","KCM","L","regular","y"
"KCM194106012","scotb102","JAX","1","3","upper","","0","0","0","0","0","0","19410601","2","KAN05","KCM","L","regular","y"
