"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"PRG192611140","wilkr101","PIR","9","2","value","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19261114","0","LOS05","PRG","L","exhibition","y"
"PRG192611140","wilkr101","PIR","9","2","lower","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19261114","0","LOS05","PRG","L","exhibition","y"
"PRG192611140","wilkr101","PIR","9","2","upper","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19261114","0","LOS05","PRG","L","exhibition","y"
"PRG192612051","wilkr101","PIR","9","1","value","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19261205","1","LOS05","PRG","L","exhibition","y"
"PRG192612051","wilkr101","PIR","9","1","lower","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19261205","1","LOS05","PRG","L","exhibition","y"
"PRG192612051","wilkr101","PIR","9","1","upper","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19261205","1","LOS05","PRG","L","exhibition","y"
"PRG192612190","wilkr101","PIR","9","2","value","0","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19261219","0","LOS05","PRG","L","exhibition","y"
"PRG192612190","wilkr101","PIR","9","2","lower","0","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19261219","0","LOS05","PRG","L","exhibition","y"
"PRG192612190","wilkr101","PIR","9","2","upper","0","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19261219","0","LOS05","PRG","L","exhibition","y"
"PRG192612250","wilkr101","PIR","9","1","value","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19261225","0","LOS05","PRG","T","exhibition","y"
"PRG192612250","wilkr101","PIR","9","1","lower","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19261225","0","LOS05","PRG","T","exhibition","y"
"PRG192612250","wilkr101","PIR","9","1","upper","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19261225","0","LOS05","PRG","T","exhibition","y"
"HIL192710300","wilkr101","PIR","9","2","value","0","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19271030","0","LOS05","HIL","L","exhibition","y"
"HIL192710300","wilkr101","PIR","9","2","lower","0","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19271030","0","LOS05","HIL","L","exhibition","y"
"HIL192710300","wilkr101","PIR","9","2","upper","0","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19271030","0","LOS05","HIL","L","exhibition","y"
