"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"ASD193410120","deanp101","ASD","1","1","value","6","1","0","0","0","0","0","19341012","0","KAN05","KCM","L","exhibition","y"
"ASD193410120","deanp101","ASD","1","1","lower","6","1","0","0","0","0","0","19341012","0","KAN05","KCM","L","exhibition","y"
"ASD193410120","deanp101","ASD","1","1","upper","6","1","0","0","0","0","0","19341012","0","KAN05","KCM","L","exhibition","y"
"CHM193410140","deanp101","CHM","1","1","value","6","0","1","0","0","0","0","19341014","0","CHI15","KCM","W","exhibition","y"
"CHM193410140","deanp101","CHM","1","1","lower","6","0","1","0","0","0","0","19341014","0","CHI15","KCM","W","exhibition","y"
"CHM193410140","deanp101","CHM","1","1","upper","6","0","1","0","0","0","0","19341014","0","CHI15","KCM","W","exhibition","y"
"BKB193410170","deanp101","BKB","1","9","value","9","0","0","0","0","0","0","19341017","0","NYC23","NY5","L","exhibition","y"
"BKB193410170","deanp101","BKB","1","9","lower","9","0","0","0","0","0","0","19341017","0","NYC23","NY5","L","exhibition","y"
"BKB193410170","deanp101","BKB","1","9","upper","9","0","0","0","0","0","0","19341017","0","NYC23","NY5","L","exhibition","y"
"NNS193410230","deanp101","ASD","1","9","value","18","0","0","0","0","0","0","19341023","0","PIT06","NNS","L","exhibition","y"
"NNS193410230","deanp101","ASD","1","9","lower","18","0","0","0","0","0","0","19341023","0","PIT06","NNS","L","exhibition","y"
"NNS193410230","deanp101","ASD","1","9","upper","18","0","0","0","0","0","0","19341023","0","PIT06","NNS","L","exhibition","y"
"ASD193510060","deanp101","ASD","1","9","value","12","0","0","0","0","0","0","19351006","0","KAN05","KCM","W","exhibition","y"
"ASD193510060","deanp101","ASD","1","9","lower","12","0","0","0","0","0","0","19351006","0","KAN05","KCM","W","exhibition","y"
"ASD193510060","deanp101","ASD","1","9","upper","12","0","0","0","0","0","0","19351006","0","KAN05","KCM","W","exhibition","y"
"ASD193510060","deanp101","ASD","2","1","value","3","0","0","0","0","0","0","19351006","0","KAN05","KCM","W","exhibition","y"
"ASD193510060","deanp101","ASD","2","1","lower","3","0","0","0","0","0","0","19351006","0","KAN05","KCM","W","exhibition","y"
"ASD193510060","deanp101","ASD","2","1","upper","3","0","0","0","0","0","0","19351006","0","KAN05","KCM","W","exhibition","y"
