"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"CAG194507170","mcnec101","CAG","1","6","value","","0","0","0","0","0","","","","","","19450717","0","GBW01","MEM","w","regular","y"
"KCM194507292","mcnec101","CAG","1","7","value","21","2","0","0","0","0","","","","","1","19450729","2","KAN05","KCM","w","exhibition","y"
"KCM194507300","mcnec101","CAG","1","7","value","","2","0","0","0","0","","","","","1","19450730","0","KAN05","KCM","l","regular","y"
"CAG194508020","mcnec101","CAG","1","1","value","","","","0","","0","0","","","","","19450802","0","DAY03","NW2","l","exhibition",""
"MEM194508180","mcnec101","CAG","1","7","value","","0","0","0","0","0","","","","","","19450818","0","WIL04","MEM","l","regular","y"
"CAG194508200","mcnec101","CAG","1","7","value","27","0","0","0","0","0","","","","","1","19450820","0","YOR03","MEM","w","regular","y"
"CAG194509092","mcnec101","CAG","1","6","value","21","","","1","","0","0","","","","","19450909","2","CHI10","CIA","w","regular",""
"CAG194509100","mcnec101","CAG","1","6","value","27","1","3","0","0","0","","","","","1","19450910","0","MIL03","CIA","w","regular","y"
"CAG194509140","mcnec101","CAG","1","6","value","21","","","0","0","0","","","","","1","19450914","0","RAC01","BIR","l","exhibition","y"
"CAG194509150","mcnec101","CAG","1","6","value","27","","","0","","0","0","","","","","19450915","0","URB01","BIR","l","exhibition",""
"KCM194605070","mcnec101","CAG","1","6","value","18","4","4","1","0","0","","","","","1","19460507","0","TUL01","KCM","l","regular","y"
"CAG194605150","mcnec101","CAG","1","6","value","18","","","1","0","0","","","","","1","19460515","0","SBD01","IN9","l","regular","y"
"KCM194605192","mcnec101","CAG","1","6","value","10","0","0","0","0","0","","","","","","19460519","2","KAN05","KCM","l","regular","y"
"KCM194605200","mcnec101","CAG","1","6","value","24","3","3","0","2","0","","","","","1","19460520","0","KAN05","KCM","l","regular","y"
"CAG194606030","mcnec101","CAG","1","5","value","27","0","1","2","0","0","","","","","1","19460603","0","DAV01","BIR","l","regular","y"
"CAG194606040","mcnec101","CAG","1","4","value","27","","","0","0","0","","","","","1","19460604","0","SBD01","BIR","l","regular","y"
"IN9194607010","mcnec101","CAG","1","6","value","26","2","4","2","0","0","","","","","1","19460701","0","RCI01","IN9","l","regular","y"
"CVB194607041","mcnec101","CAG","1","6","value","25","2","5","0","0","0","","","","","1","19460704","1","CLE06","CVB","l","regular","y"
"CVB194607042","mcnec101","CAG","1","6","value","18","0","1","0","0","0","","","","","1","19460704","2","CLE06","CVB","l","regular","y"
"CAG194607071","mcnec101","CAG","1","6","value","27","","","0","0","0","","","","","1","19460707","1","CHI10","BIR","w","regular","y"
"CAG194607080","mcnec101","CAG","1","6","value","27","","","0","0","0","","","","","1","19460708","0","SBD01","BIR","w","regular","y"
"CAG194607150","mcnec101","CAG","1","6","value","27","1","1","0","1","0","0","","","","","19460715","0","FLI01","MEM","w","regular",""
"KCM194608111","mcnec101","CAG","1","6","value","21","0","2","0","0","0","","","","","1","19460811","1","KAN05","KCM","l","regular","y"
"KCM194608112","mcnec101","CAG","1","6","value","21","4","2","1","1","0","","","","","1","19460811","2","KAN05","KCM","w","regular","y"
"CAG194608280","mcnec101","CAG","1","6","value","27","1","","0","","0","0","","","","","19460828","0","CHI10","IN9","w","regular",""
"CAG194608290","mcnec101","CAG","1","6","value","27","1","3","1","0","0","","","","","1","19460829","0","DCT02","IN9","w","regular","y"
"CVB194609030","mcnec101","CAG","1","6","value","24","","","1","0","0","","","","","1","19460903","0","ERI01","CVB","l","regular","y"
"CAG194609080","mcnec101","CAG","1","6","value","27","","","0","","0","0","","","","","19460908","0","CHI10","BIR","l","regular",""
"MEM194609170","mcnec101","CAG","1","6","value","39","","","1","","0","0","","","","","19460917","0","OKC02","MEM","t","exhibition",""
"KCM194705040","mcnec101","CAG","1","6","value","24","2","1","2","0","0","","","","","1","19470504","0","KAN05","KCM","l","regular","y"
"KCM194705050","mcnec101","CAG","1","6","value","27","1","3","1","0","0","","","","","1","19470505","0","KAN05","KCM","w","regular","y"
"KCM194705060","mcnec101","CAG","1","6","value","24","3","","1","1","0","","","","","1","19470506","0","WIC01","KCM","l","regular","y"
"KCM194705070","mcnec101","CAG","1","6","value","25","0","","0","0","0","","","","","1","19470507","0","WIC01","KCM","l","regular","y"
"KCM194705080","mcnec101","CAG","1","6","value","24","2","1","0","0","0","","","","","1","19470508","0","KAN05","KCM","l","regular","y"
"MEM194705150","mcnec101","CAG","1","6","value","30","4","4","1","0","0","","","","","1","19470515","0","GRE01","MEM","w","regular","y"
"KCM194705210","mcnec101","CAG","1","6","value","24","0","1","1","0","0","","","","","1","19470521","0","OKC02","KCM","l","regular","y"
"KCM194705220","mcnec101","CAG","1","6","value","24","0","","0","0","0","","","","","1","19470522","0","WIC01","KCM","l","regular","y"
"KCM194705230","mcnec101","CAG","1","6","value","27","1","0","0","0","0","","","","","1","19470523","0","CBI01","KCM","w","regular","y"
"CAG194705251","mcnec101","CAG","1","6","value","27","","","0","2","0","0","","","","1","19470525","1","CHI10","CVB","l","regular","y"
"CVB194705270","mcnec101","CAG","1","6","value","24","","","0","0","0","","","","","1","19470527","0","ERI01","CVB","l","regular","y"
"CVB194705301","mcnec101","CAG","1","6","value","24","","","0","0","0","","","","","1","19470530","1","CLE06","CVB","l","regular","y"
"CVB194705302","mcnec101","CAG","1","6","value","18","","","0","0","0","","","","","1","19470530","2","CLE06","CVB","l","regular","y"
"BIR194706011","mcnec101","CAG","1","6","value","24","","","0","","0","0","0","","","","19470601","1","BIR01","BIR","l","regular",""
"MEM194706081","mcnec101","CAG","1","6","value","24","","","0","","0","0","","","","","19470608","1","MEM02","MEM","l","regular",""
"MEM194706120","mcnec101","CAG","1","6","value","27","3","1","0","0","0","","","","","1","19470612","0","OKC02","MEM","w","regular","y"
"CAG194706151","mcnec101","CAG","1","6","value","27","3","3","0","0","0","","","","","1","19470615","1","CHI10","IN9","w","regular","y"
"CAG194706152","mcnec101","CAG","1","6","value","21","","","2","","0","0","","","","","19470615","2","CHI10","IN9","l","regular",""
"CAG194706190","mcnec101","CAG","1","6","value","27","","","1","","0","0","","","","","19470619","0","CHI10","IN9","l","regular",""
"CAG194706221","mcnec101","CAG","1","6","value","27","2","5","0","0","0","","","","","1","19470622","1","CHI10","BIR","l","regular","y"
"CAG194706222","mcnec101","CAG","1","6","value","21","","","0","2","","","","","","","19470622","2","CHI10","BIR","w","regular",""
"CAG194706291","mcnec101","CAG","","6","value","","","","","","","","","","","","19470629","1","CHI10","MEM","l","regular",""
"CAG194706291","mcnec101","CAG","","6","lower","","","","1","","","","","","","","19470629","1","CHI10","MEM","l","regular",""
"CVB194707090","mcnec101","CAG","1","6","value","26","","","2","1","0","","","","","1","19470709","0","ERI01","CVB","l","regular","y"
"IN9194707140","mcnec101","CAG","1","6","value","28","","","0","2","0","","","","","1","19470714","0","DCT02","IN9","l","regular","y"
"CAG194707250","mcnec101","CAG","1","6","value","27","1","6","0","2","0","","","","","1","19470725","0","EAU01","KCM","l","regular","y"
"CAG194707280","mcnec101","CAG","1","6","value","27","3","5","1","1","0","0","0","0","","1","19470728","0","STC01","KCM","l","regular","y"
"CAG194707300","mcnec101","CAG","1","6","value","27","3","5","0","1","0","0","0","0","","1","19470730","0","DES02","KCM","l","regular","y"
"CAG194708032","mcnec101","CAG","1","6","value","21","","","0","","0","0","","","","","19470803","2","CHI10","NY5","w","exhibition",""
"CAG194708110","mcnec101","CAG","1","6","value","27","","","0","1","0","","","","","1","19470811","0","FLI01","CVB","w","regular","y"
