"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"ASF194609300","lemob101","ASF","2","value","18","0","24","3","0","0","0","2","1","2","0","5","0","1","0","0","0","","1","","","1","","19460930","0","PIT06","ASP","L","exhibition","y"
"ASF194609300","lemob101","ASF","2","lower","18","","","3","","0","0","2","1","2","0","5","0","1","0","","0","","","","","","","19460930","0","PIT06","ASP","L","exhibition","y"
"ASF194609300","lemob101","ASF","2","upper","18","","","3","","0","0","2","1","2","0","5","0","1","0","","0","","","","","","","19460930","0","PIT06","ASP","L","exhibition","y"
"ASP194610011","lemob101","ASF","3","value","6","","","1","","0","0","0","0","0","","2","0","0","0","","","","","1","","1","","19461001","1","YOU01","ASP","W","exhibition","y"
"ASP194610011","lemob101","ASF","3","lower","6","","","1","","0","0","0","0","0","","2","0","0","0","","","","","","","","","19461001","1","YOU01","ASP","W","exhibition","y"
"ASP194610011","lemob101","ASF","3","upper","6","","","1","","0","0","0","0","0","","2","0","0","0","","","","","","","","","19461001","1","YOU01","ASP","W","exhibition","y"
"ASF194610012","lemob101","ASF","3","value","6","","8","1","","","0","0","0","1","","2","0","0","0","0","","","","","","1","","19461001","2","CLE07","ASP","W","exhibition","y"
"ASF194610012","lemob101","ASF","3","lower","6","","","1","","","0","0","0","1","","2","0","0","0","","","","","","","","","19461001","2","CLE07","ASP","W","exhibition","y"
"ASF194610012","lemob101","ASF","3","upper","6","","","1","","","0","0","0","1","","2","0","0","0","","","","","","","","","19461001","2","CLE07","ASP","W","exhibition","y"
"ASP194610040","lemob101","ASF","2","value","12","","16","3","","","0","1","","2","","2","0","0","0","1","","1","","","","1","","19461004","0","NYC16","ASP","W","exhibition","y"
"ASP194610040","lemob101","ASF","2","lower","12","","","3","","","0","0","","2","","2","0","0","0","","","","","","","","","19461004","0","NYC16","ASP","W","exhibition","y"
"ASP194610040","lemob101","ASF","2","upper","12","","","3","","","0","0","","2","","2","0","0","0","","","","","","","","","19461004","0","NYC16","ASP","W","exhibition","y"
"ASP194610062","lemob101","ASF","3","value","9","0","17","2","0","0","0","3","1","4","0","0","0","0","0","0","0","","1","","","1","","19461006","2","BAL14","ASP","L","exhibition","y"
"ASP194610062","lemob101","ASF","3","lower","9","","","2","","","0","3","","4","0","0","0","0","0","","0","","","","","","","19461006","2","BAL14","ASP","L","exhibition","y"
"ASP194610062","lemob101","ASF","3","upper","9","","","2","","","0","3","","4","0","3","0","0","0","","0","","","","","","","19461006","2","BAL14","ASP","L","exhibition","y"
"ASF194610070","lemob101","ASF","3","value","6","","9","2","0","","0","2","2","1","","3","0","0","0","","","","1","","","1","","19461007","0","COL05","ASP","L","exhibition","y"
"ASF194610070","lemob101","ASF","3","lower","6","","","2","0","","0","2","2","1","","3","0","0","0","","","","","","","","","19461007","0","COL05","ASP","L","exhibition","y"
"ASF194610070","lemob101","ASF","3","upper","6","","","2","0","","0","2","2","1","","3","0","0","0","","","","","","","","","19461007","0","COL05","ASP","L","exhibition","y"
"ASF194610121","lemob101","ASF","3","value","6","0","9","2","1","0","0","0","0","0","0","1","0","0","0","0","0","","","1","","1","","19461012","1","CBI01","ASP","W","exhibition","y"
"ASF194610121","lemob101","ASF","3","lower","6","","","2","","0","0","0","0","0","0","1","0","0","0","","0","","","","","","","19461012","1","CBI01","ASP","W","exhibition","y"
"ASF194610121","lemob101","ASF","3","upper","6","","","2","","0","0","0","0","0","0","1","0","0","0","","0","","","","","","","19461012","1","CBI01","ASP","W","exhibition","y"
"KCR194610160","lemob101","ASF","2","value","12","0","13","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","1","","1","","19461016","0","LOS02","KCR","W","exhibition","y"
"KCR194610160","lemob101","ASF","2","lower","12","","","0","0","0","0","0","0","1","0","0","0","0","0","","0","","","","","","","19461016","0","LOS02","KCR","W","exhibition","y"
"KCR194610160","lemob101","ASF","2","upper","12","","","0","0","0","0","0","0","1","0","3","0","0","0","","0","","","","","","","19461016","0","LOS02","KCR","W","exhibition","y"
"KCR194810170","lemob101","MLS","1","value","15","0","19","4","3","0","0","2","2","0","0","1","0","0","0","0","0","","","","1","","","19481017","0","LOS02","KCR","W","exhibition","y"
"KCR194810170","lemob101","MLS","1","lower","15","","","4","","0","0","2","2","0","0","1","0","0","0","","0","","","","","","","19481017","0","LOS02","KCR","W","exhibition","y"
"KCR194810170","lemob101","MLS","1","upper","15","","","4","","0","0","2","2","0","0","5","0","0","0","","0","","","","","","","19481017","0","LOS02","KCR","W","exhibition","y"
"MLS194810250","lemob101","MLS","1","value","15","0","21","5","1","1","0","1","0","1","0","0","0","0","0","1","0","","","","1","","","19481025","0","SAN03","KCR","L","exhibition","y"
"MLS194810250","lemob101","MLS","1","lower","15","","","5","","","0","1","0","1","0","0","0","0","0","","0","","","","","","","19481025","0","SAN03","KCR","L","exhibition","y"
"MLS194810250","lemob101","MLS","1","upper","15","","","5","","","0","1","1","1","0","6","0","0","0","","0","","","","","","","19481025","0","SAN03","KCR","L","exhibition","y"
"KCR194810310","lemob101","MLS","1","value","15","0","20","5","1","1","0","3","3","1","0","0","0","0","0","0","0","1","","","1","","","19481031","0","LOS02","KCR","W","exhibition","y"
"KCR194810310","lemob101","MLS","1","lower","15","","","5","","","0","3","3","1","0","0","0","0","0","","0","","","","","","","19481031","0","LOS02","KCR","W","exhibition","y"
"KCR194810310","lemob101","MLS","1","upper","15","","","5","","","0","3","3","1","0","2","0","0","0","","0","","","","","","","19481031","0","LOS02","KCR","W","exhibition","y"
"KCR194811072","lemob101","MLS","1","value","15","0","25","8","1","0","0","5","2","1","0","0","0","0","0","3","0","","1","","1","","1","19481107","2","LOS02","KCR","L","exhibition","y"
"KCR194811072","lemob101","MLS","1","lower","15","","20","8","1","0","0","5","2","1","","0","0","0","0","2","","","","","","","","19481107","2","LOS02","KCR","L","exhibition","y"
"KCR194811072","lemob101","MLS","1","upper","15","","25","8","1","0","0","5","2","1","","2","0","0","0","3","","","","","","","","19481107","2","LOS02","KCR","L","exhibition","y"
