"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"MEM194605080","colzj101","IN9","2","value","","","","","","","","","","","","","","","","","","","","","","","","19460508","0","LRK02","MEM","L","regular",""
"MEM194605080","colzj101","IN9","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19460508","0","LRK02","MEM","L","regular",""
"MEM194605080","colzj101","IN9","2","upper","","","","","","","","","","","","","","","","","","","1","","","","","19460508","0","LRK02","MEM","L","regular",""
"CVB194606022","colzj101","IN9","1","value","","","","","","","","","","","","","","","","","","1","","","1","","","19460602","2","CLE06","CVB","W","regular",""
"CVB194606022","colzj101","IN9","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19460602","2","CLE06","CVB","W","regular",""
"CVB194606022","colzj101","IN9","1","upper","","","","","","","","","","","","","","","","","","","","","","","","19460602","2","CLE06","CVB","W","regular",""
"IN9194606080","colzj101","IN9","1","value","27","","","6","","","","2","","","","","","","","","","1","","","1","","1","19460608","0","IND10","CAG","W","regular",""
"IN9194606080","colzj101","IN9","1","lower","27","","","6","","","","2","","","","","","","","","","","","","","","","19460608","0","IND10","CAG","W","regular",""
"IN9194606080","colzj101","IN9","1","upper","27","","","6","","","","2","","","","","","","","","","","","","","","","19460608","0","IND10","CAG","W","regular",""
"CAG194606110","colzj101","IN9","2","value","6","","9","3","","","0","1","","0","","2","0","0","0","0","","","","","","1","","19460611","0","SPR03","CAG","L","regular","y"
"CAG194606110","colzj101","IN9","2","lower","","","","","","","","","","0","","2","0","0","0","","","","","","","","","19460611","0","SPR03","CAG","L","regular","y"
"CAG194606110","colzj101","IN9","2","upper","","","","","","","","","","0","","2","0","0","0","","","","","","","","","19460611","0","SPR03","CAG","L","regular","y"
"KCM194606210","colzj101","IN9","1","value","27","","36","8","1","0","0","4","","1","","4","0","0","0","0","","1","","","1","","1","19460621","0","KAN05","KCM","W","regular","y"
"KCM194606210","colzj101","IN9","1","lower","27","","35","8","1","0","0","4","","1","","4","0","0","0","0","","","","","","","","19460621","0","KAN05","KCM","W","regular","y"
