"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"KCM192708150","mitcg101","KCM","1","1","value","24","0","1","0","0","0","","","","","","19270815","0","KAN05","BIR","l","regular","y"
"MEM193805152","mitcg101","IN7","2","1","value","","","","","","","","","","","","19380515","2","MEM02","MEM","l","regular",""
"CAG193906182","mitcg101","SSA","1","3","value","24","10","0","0","1","0","","","","","1","19390618","2","CHI09","CAG","l","regular","y"
"CAG193908190","mitcg101","SSA","1","1","value","","","","0","","0","0","","","","","19390819","0","GAR01","CAG","l","regular",""
"CAG193908202","mitcg101","SSA","1","5","value","27","0","0","0","0","0","","","","","1","19390820","2","CHI09","CAG","w","regular","y"
"KCM193909010","mitcg101","SSA","1","3","value","6","2","0","0","0","0","","","","","0","19390901","0","MUS01","KCM","l","lcs","y"
"KCM194005082","mitcg101","SNO","1","3","value","3","1","","0","0","0","","","","","","19400508","2","NOL01","KCM","t","exhibition","y"
"IN8194006021","mitcg101","SNO","1","7","value","","0","","0","0","0","","","","","","19400602","1","IND10","IN8","l","regular","y"
"CAG194007150","mitcg101","SNO","1","1","value","","","","0","","0","0","","","","","19400715","0","CHI09","CAG","l","regular",""
"KCM194108102","mitcg101","SNO","1","1","value","6","0","0","0","0","0","","","","","","19410810","2","KAN05","KCM","l","regular","y"
