"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"HOM194008060","corls101","HOM","1","7","value","15","","","0","","0","0","19400806","0","MSN01","NY6","L","exhibition",""
"HOM194008060","corls101","HOM","1","7","lower","15","","","0","","0","0","19400806","0","MSN01","NY6","L","exhibition",""
"HOM194008060","corls101","HOM","1","7","upper","15","","","0","","0","0","19400806","0","MSN01","NY6","L","exhibition",""
