"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"BLG194307300","stewo101","BLG","1","1","value","9","0","0","0","0","0","0","19430730","0","BAL14","NY5","T","exhibition","y"
"BLG194307300","stewo101","BLG","1","1","lower","9","0","0","0","0","0","0","19430730","0","BAL14","NY5","T","exhibition","y"
"BLG194307300","stewo101","BLG","1","1","upper","9","0","0","0","0","0","0","19430730","0","BAL14","NY5","T","exhibition","y"
"BLG194308011","stewo101","BLG","1","1","value","11","0","0","0","0","0","0","19430801","1","BAL14","NY5","L","exhibition","y"
"BLG194308011","stewo101","BLG","1","1","lower","11","0","0","0","0","0","0","19430801","1","BAL14","NY5","L","exhibition","y"
"BLG194308011","stewo101","BLG","1","1","upper","11","0","0","0","0","0","0","19430801","1","BAL14","NY5","L","exhibition","y"
"HOM194308221","stewo101","BLG","1","1","value","6","0","0","0","0","0","0","19430822","1","WAS09","HOM","L","regular","y"
"HOM194308221","stewo101","BLG","1","1","lower","6","0","0","0","0","0","0","19430822","1","WAS09","HOM","L","regular","y"
"HOM194308221","stewo101","BLG","1","1","upper","6","0","0","0","0","0","0","19430822","1","WAS09","HOM","L","regular","y"
"BLG194308291","stewo101","BLG","1","1","value","18","","","0","","0","0","19430829","1","BAL14","PH5","W","regular",""
"BLG194308291","stewo101","BLG","1","1","lower","18","","","0","","0","0","19430829","1","BAL14","PH5","W","regular",""
"BLG194308291","stewo101","BLG","1","1","upper","18","","","0","","0","0","19430829","1","BAL14","PH5","W","regular",""
"BLG194309052","stewo101","BLG","1","1","value","11","0","0","0","0","0","0","19430905","2","BAL14","BIR","L","exhibition","y"
"BLG194309052","stewo101","BLG","1","1","lower","11","0","0","0","0","0","0","19430905","2","BAL14","BIR","L","exhibition","y"
"BLG194309052","stewo101","BLG","1","1","upper","11","0","0","0","0","0","0","19430905","2","BAL14","BIR","L","exhibition","y"
