"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"IN9194806220","gibbw101","IN9","1","1","value","3","","","0","","0","0","","","","","19480622","0","COL05","CVB","l","regular",""
"BIR194806250","gibbw101","IN9","1","1","value","","","","0","","0","0","","","","","19480625","0","CHT01","BIR","l","regular",""
"PH5194807082","gibbw101","IN9","1","1","value","9","0","0","0","0","0","0","","","","1","19480708","2","PHI11","PH5","t","exhibition","y"
"NW2194807111","gibbw101","IN9","1","1","value","6","0","0","0","0","0","","","","","0","19480711","1","NWK04","NW2","l","exhibition","y"
"PH5194807130","gibbw101","IN9","1","1","value","24","1","0","0","0","0","0","","","","1","19480713","0","WIL04","PH5","l","exhibition","y"
"IN9194807170","gibbw101","IN9","1","1","value","15","","","0","","0","0","","","","","19480717","0","IND10","CAG","l","regular",""
"KCM194807262","gibbw101","IN9","","1","value","","","","","","0","0","","","","","19480726","2","STL07","KCM","l","regular",""
"IN9194808160","gibbw101","IN9","1","1","value","3","","","0","","0","0","","","","1","19480816","0","DAY03","KCM","l","regular",""
"MEM194808292","gibbw101","IN9","1","1","value","3","","","0","","0","0","","","","1","19480829","2","MEM02","MEM","t","regular",""
"MEM194809010","gibbw101","IN9","1","1","value","27","","","0","","0","0","","","","1","19480901","0","GRE01","MEM","w","regular",""
"IN9194904280","gibbw101","IN9","1","1","value","3","0","0","0","0","0","","","","","0","19490428","0","CHA03","KCM","l","exhibition","y"
"IN9194905040","gibbw101","IN9","3","1","value","","","","","","","","","","","","19490504","0","POR01","NY6","l","regular",""
"NY6194905040","gibbw101","IN9","3","1","value","","","","","","","","","","","","19490504","0","POR01","NY6","l","regular",""
