"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"KCM192708150","owend101","BIR","1","6","value","30","2","3","0","0","0","0","19270815","0","KAN05","KCM","W","regular","y"
"KCM192708150","owend101","BIR","1","6","lower","30","2","3","0","0","0","0","19270815","0","KAN05","KCM","W","regular","y"
"KCM192708150","owend101","BIR","1","6","upper","30","2","3","0","0","0","0","19270815","0","KAN05","KCM","W","regular","y"
"BIR192709190","owend101","BIR","1","6","value","24","0","2","0","0","0","0","19270919","0","BIR01","CAG","L","lcs","y"
"BIR192709190","owend101","BIR","1","6","lower","24","0","2","0","0","0","0","19270919","0","BIR01","CAG","L","lcs","y"
"BIR192709190","owend101","BIR","1","6","upper","24","0","2","0","0","0","0","19270919","0","BIR01","CAG","L","lcs","y"
"BIR192709200","owend101","BIR","1","6","value","27","2","3","0","0","0","0","19270920","0","BIR01","CAG","L","lcs","y"
"BIR192709200","owend101","BIR","1","6","lower","27","2","3","0","0","0","0","19270920","0","BIR01","CAG","L","lcs","y"
"BIR192709200","owend101","BIR","1","6","upper","27","2","3","0","0","0","0","19270920","0","BIR01","CAG","L","lcs","y"
"BIR192709210","owend101","BIR","1","6","value","27","1","3","0","0","0","0","19270921","0","BIR01","CAG","W","lcs","y"
"BIR192709210","owend101","BIR","1","6","lower","27","1","3","0","0","0","0","19270921","0","BIR01","CAG","W","lcs","y"
"BIR192709210","owend101","BIR","1","6","upper","27","1","3","0","0","0","0","19270921","0","BIR01","CAG","W","lcs","y"
"CAG192709240","owend101","BIR","1","6","value","24","1","2","0","0","0","0","19270924","0","CHI09","CAG","L","lcs","y"
"CAG192709240","owend101","BIR","1","6","lower","24","1","2","0","0","0","0","19270924","0","CHI09","CAG","L","lcs","y"
"CAG192709240","owend101","BIR","1","6","upper","24","1","2","0","0","0","0","19270924","0","CHI09","CAG","L","lcs","y"
"CAG192709250","owend101","BIR","1","6","value","24","1","3","0","0","0","0","19270925","0","CHI09","CAG","L","lcs","y"
"CAG192709250","owend101","BIR","1","6","lower","24","1","3","0","0","0","0","19270925","0","CHI09","CAG","L","lcs","y"
"CAG192709250","owend101","BIR","1","6","upper","24","1","3","0","0","0","0","19270925","0","CHI09","CAG","L","lcs","y"
