"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"BIR194003310","boonl102","MEM","","","value","","","","","","","","","","","","","","","","","","","","","","","19400331","0","JAC01","BIR","w","exhibition",""
"BLG194004071","boonl102","MEM","9","1","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400407","1","NOL01","BLG","l","exhibition","y"
"MEM194004190","boonl102","MEM","","","value","","","","","","","","","","","","","","","","","","","","","","","19400419","0","MUS01","SNO","w","exhibition",""
"MEM194004280","boonl102","MEM","9","1","value","2","1","0","0","0","0","0","1","1","","0","0","0","","0","","","0","","","","","19400428","0","MEM02","NY5","w","exhibition","y"
"MEM194005051","boonl102","MEM","9","1","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400505","1","MEM02","CAG","w","exhibition","y"
"MEM194005052","boonl102","MEM","9","1","value","1","0","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19400505","2","MEM02","CAG","l","exhibition","y"
"MEM194005070","boonl102","MEM","","","value","","","","","","","","","","","","","","","","","","","","","","","19400507","0","GRE01","CAG","w","exhibition",""
"KCM194005240","boonl102","MEM","9","1","value","0","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400524","0","WIC01","KCM","l","regular","y"
"MEM194006100","boonl102","MEM","9","2","value","0","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400610","0","MEM02","BIR","l","regular","y"
"MEM194007041","boonl102","MEM","9","1","value","2","2","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400704","1","MEM02","CV9","w","regular","y"
"KCM194007071","boonl102","MEM","9","1","value","1","1","0","0","0","0","0","0","0","","0","0","0","","1","","","0","","","","","19400707","1","KAN05","KCM","l","regular","y"
"MEM194008010","boonl102","MEM","","","value","","","","","","","","","","","","","","","","","","","","","","","19400801","0","PBL01","SNO","l","regular",""
"BLG194008050","boonl102","MEM","8","2","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400805","0","BAL14","BLG","l","exhibition","y"
"BIR194107061","boonl102","SNO","9","1","value","2","2","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410706","1","BIR01","BIR","w","regular","y"
"CAG194107132","boonl102","SNO","9","1","value","3","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410713","2","MIL03","CAG","w","regular","y"
"NW2194107272","boonl102","SNO","9","1","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19410727","2","NWK04","NW2","l","exhibition","y"
"KCM194108102","boonl102","SNO","9","1","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410810","2","KAN05","KCM","l","regular","y"
