"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"KCM192008010","dixog101","CAG","1","2","value","34","10","1","1","0","0","0","19200801","0","KAN02","KCM","L","regular","y"
"KCM192008010","dixog101","CAG","1","2","lower","34","10","1","1","0","0","0","19200801","0","KAN02","KCM","L","regular","y"
"KCM192008010","dixog101","CAG","1","2","upper","34","10","1","1","0","0","0","19200801","0","KAN02","KCM","L","regular","y"
"CAG192105070","dixog101","CAG","1","2","value","27","","","0","0","0","0","19210507","0","CHI09","KCM","W","regular","y"
"CAG192105070","dixog101","CAG","1","2","lower","27","","","0","","0","","19210507","0","CHI09","KCM","W","regular","y"
"CAG192105070","dixog101","CAG","1","2","upper","27","","","0","","0","","19210507","0","CHI09","KCM","W","regular","y"
"CAG192105080","dixog101","CAG","1","2","value","27","","","0","0","0","0","19210508","0","CHI09","KCM","L","regular","y"
"CAG192105080","dixog101","CAG","1","2","lower","12","","","0","","0","","19210508","0","CHI09","KCM","L","regular","y"
"CAG192105080","dixog101","CAG","1","2","upper","27","","","0","","0","","19210508","0","CHI09","KCM","L","regular","y"
"CAG192106130","dixog101","CAG","1","2","value","30","5","1","0","0","0","0","19210613","0","CHI09","IN4","W","regular","y"
"CAG192106130","dixog101","CAG","1","2","lower","30","5","1","0","0","0","0","19210613","0","CHI09","IN4","W","regular","y"
"CAG192106130","dixog101","CAG","1","2","upper","30","5","1","0","0","0","0","19210613","0","CHI09","IN4","W","regular","y"
"CAG192106200","dixog101","CAG","1","2","value","27","","","0","0","0","0","19210620","0","CHI09","CG1","W","regular","y"
"CAG192106200","dixog101","CAG","1","2","lower","27","","","0","0","0","0","19210620","0","CHI09","CG1","W","regular","y"
"CAG192106200","dixog101","CAG","1","2","upper","27","","","0","0","0","0","19210620","0","CHI09","CG1","W","regular","y"
"HIL192110040","dixog101","CAG","1","2","value","27","10","1","0","0","0","0","19211004","0","PHI09","HIL","W","championship","y"
"HIL192110040","dixog101","CAG","1","2","lower","27","10","1","0","0","0","0","19211004","0","PHI09","HIL","W","championship","y"
"HIL192110040","dixog101","CAG","1","2","upper","27","10","1","0","0","0","0","19211004","0","PHI09","HIL","W","championship","y"
"HIL192110050","dixog101","CAG","1","2","value","","5","1","0","0","0","0","19211005","0","PHI09","HIL","L","championship","y"
"HIL192110050","dixog101","CAG","1","2","lower","","5","1","0","","0","","19211005","0","PHI09","HIL","L","championship","y"
"HIL192110050","dixog101","CAG","1","2","upper","","5","1","0","","0","","19211005","0","PHI09","HIL","L","championship","y"
"CAG192110100","dixog101","CAG","1","2","value","27","9","1","0","0","0","0","19211010","0","WIL03","HIL","W","championship","y"
"CAG192110100","dixog101","CAG","1","2","lower","27","9","1","0","0","0","0","19211010","0","WIL03","HIL","W","championship","y"
"CAG192110100","dixog101","CAG","1","2","upper","27","9","1","0","0","0","0","19211010","0","WIL03","HIL","W","championship","y"
"HIL192110120","dixog101","CAG","1","2","value","27","10","0","0","0","0","0","19211012","0","CAM01","HIL","T","championship","y"
"HIL192110120","dixog101","CAG","1","2","lower","27","10","0","0","0","0","0","19211012","0","CAM01","HIL","T","championship","y"
"HIL192110120","dixog101","CAG","1","2","upper","27","10","0","0","0","0","0","19211012","0","CAM01","HIL","T","championship","y"
"HIL192110130","dixog101","CAG","1","2","value","","0","1","0","0","0","0","19211013","0","DAR01","HIL","L","championship","y"
"HIL192110130","dixog101","CAG","1","2","lower","","0","1","0","0","0","0","19211013","0","DAR01","HIL","L","championship","y"
"HIL192110130","dixog101","CAG","1","2","upper","","0","1","0","0","0","0","19211013","0","DAR01","HIL","L","championship","y"
"HIL192110150","dixog101","CAG","1","2","value","24","6","0","0","0","0","0","19211015","0","DAR01","HIL","L","championship","y"
"HIL192110150","dixog101","CAG","1","2","lower","24","6","0","0","0","0","0","19211015","0","DAR01","HIL","L","championship","y"
"HIL192110150","dixog101","CAG","1","2","upper","24","6","0","0","0","0","0","19211015","0","DAR01","HIL","L","championship","y"
"CV6193106170","dixog101","CV6","1","2","value","27","1","1","0","0","0","0","19310617","0","CLE11","LS4","W","regular","y"
"CV6193106170","dixog101","CV6","1","2","lower","27","1","1","0","0","0","0","19310617","0","CLE11","LS4","W","regular","y"
"CV6193106170","dixog101","CV6","1","2","upper","27","1","1","0","0","0","0","19310617","0","CLE11","LS4","W","regular","y"
