"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CIA194405100","bennj102","CVB","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19440510","0","IND10","CIA","l","regular",""
"CVB194405260","bennj102","CVB","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19440526","0","DAY03","BIR","l","regular",""
"CIA194508290","bennj102","CIA","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19450829","0","IND10","BIR","w","regular",""
"CIA194509010","bennj102","CIA","1","value","27","","40","12","2","1","0","5","","2","","3","0","1","0","0","","","","","","1","","1","","1","19450901","0","WIL04","BIR","l","regular","y"
"BIR194604141","bennj102","IN9","1","value","24","","","7","","","","3","","","","","","","","","","","","","","1","","1","","1","19460414","1","BIR01","BIR","l","exhibition",""
"IN9194604250","bennj102","IN9","1","value","27","","","5","","","","0","0","","","","","","","","","","","","1","","","1","","1","19460425","0","HOU04","KCM","w","exhibition",""
"MEM194605060","bennj102","IN9","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19460506","0","MEM03","MEM","w","regular",""
"MEM194709072","bennj102","IN9","1","value","27","","","3","","","","1","","","","","","","","","","","","","1","","","1","","1","19470907","2","MEM02","MEM","w","regular",""
"MEM194709100","bennj102","IN9","3","value","20","","","","","","","0","","","","","","","","","","","","","","","","","1","","19470910","0","LRK02","MEM","t","regular",""
"MEM194709100","bennj102","IN9","3","lower","19","","","","","","","0","","","","","","","","","","","","","","","","","","","19470910","0","LRK02","MEM","t","regular",""
"MEM194709100","bennj102","IN9","3","upper","21","","","","","","","0","","","","","","","","","","","","","","","","","","","19470910","0","LRK02","MEM","t","regular",""
"IN9194709170","bennj102","IN9","1","value","27","","","6","1","","","4","","","","","","","","","","","","","","1","","1","","1","19470917","0","IND10","KCM","l","exhibition",""
"KCM194804290","bennj102","IN9","1","value","27","","","2","","","","2","","","","","","","","","","","","","1","","","1","","1","19480429","0","OKC02","KCM","w","exhibition",""
"KCM194804300","bennj102","IN9","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19480430","0","DAL01","KCM","l","exhibition",""
"MEM194805120","bennj102","IN9","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19480512","0","MEM02","MEM","t","regular",""
"IN9194807300","bennj102","IN9","1","value","27","","","12","","","","1","","","","","","","","","","","","","1","","","1","","1","19480730","0","IND10","CVB","w","regular",""
"BLG194808081","bennj102","IN9","1","value","6","","11","2","","","0","3","","3","","0","0","0","0","0","","","","","","","","1","","","19480808","1","BAL14","BLG","l","exhibition","y"
