"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"NY6194504081","ashbe101","CVB","8","1","value","3","0","1","0","0","0","0","0","","0","1","","","0","","","0","","","","19450408","1","NOL01","NY6","L","exhibition","y"
"NY6194504081","ashbe101","CVB","8","1","lower","3","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19450408","1","NOL01","NY6","L","exhibition","y"
"NY6194504081","ashbe101","CVB","8","1","upper","3","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19450408","1","NOL01","NY6","L","exhibition","y"
"NY6194504100","ashbe101","CVB","","","value","","1","2","","1","","2","","","","","","","","","","","","","","19450410","0","HOU04","NY6","W","exhibition",""
"NY6194504100","ashbe101","CVB","","","lower","2","1","2","","1","","2","","","","","","","","","","","","","","19450410","0","HOU04","NY6","W","exhibition",""
"NY6194504100","ashbe101","CVB","","","upper","2","","0","","1","","2","","","","","","","","","","","","","","19450410","0","HOU04","NY6","W","exhibition",""
"CAG194504180","ashbe101","CVB","","","value","","","","","","","","","","","","","","","","","","","","","19450418","0","SAT01","CAG","W","exhibition",""
"CAG194504180","ashbe101","CVB","","","lower","","","","","","","","","","","","","","","","","","","","","19450418","0","SAT01","CAG","W","exhibition",""
"CAG194504180","ashbe101","CVB","","","upper","","","","","","","","","","","","","","","","","","","","","19450418","0","SAT01","CAG","W","exhibition",""
"CVB194504190","ashbe101","CVB","","","value","","","","","","","","","","","","","","","","","","","","","19450419","0","HOU04","CAG","L","exhibition",""
"CVB194504190","ashbe101","CVB","","","lower","","","","","","","","","","","","","","","","","","","","","19450419","0","HOU04","CAG","L","exhibition",""
"CVB194504190","ashbe101","CVB","","","upper","","","","","","","","","","","","","","","","","","","","","19450419","0","HOU04","CAG","L","exhibition",""
"CVB194504222","ashbe101","CVB","","","value","","","","","","","","","","","","","","","","","","","","","19450422","2","DAL01","CAG","W","exhibition",""
"CVB194504222","ashbe101","CVB","","","lower","","","","","","","","","","","","","","","","","","","","","19450422","2","DAL01","CAG","W","exhibition",""
"CVB194504222","ashbe101","CVB","","","upper","","","","","","","","","","","","","","","","","","","","","19450422","2","DAL01","CAG","W","exhibition",""
"CVB194504292","ashbe101","CVB","","","value","","","","","","","","","","","","","","","","","","","","","19450429","2","NOL01","CAG","W","exhibition",""
"CVB194504292","ashbe101","CVB","","","lower","","","","","","","","","","","","","","","","","","","","","19450429","2","NOL01","CAG","W","exhibition",""
"CVB194504292","ashbe101","CVB","","","upper","","","","","","","","","","","","","","","","","","","","","19450429","2","NOL01","CAG","W","exhibition",""
"CVB194505010","ashbe101","CVB","","","value","","","","","","","","","","","","","","","","","","","","","19450501","0","MTG01","CAG","W","exhibition",""
"CVB194505010","ashbe101","CVB","","","lower","","","","","","","","","","","","","","","","","","","","","19450501","0","MTG01","CAG","W","exhibition",""
"CVB194505010","ashbe101","CVB","","","upper","","","","","","","","","","","","","","","","","","","","","19450501","0","MTG01","CAG","W","exhibition",""
"CAG194506241","ashbe101","CVB","6","2","value","3","1","1","1","0","0","","0","","0","0","0","","0","","","0","","","","19450624","1","CHI10","CAG","W","regular","y"
"CAG194506241","ashbe101","CVB","6","2","lower","3","1","1","1","0","0","","0","","0","","","","0","","","0","","","","19450624","1","CHI10","CAG","W","regular","y"
"CAG194506241","ashbe101","CVB","6","2","upper","3","1","1","1","0","0","","0","","0","","","","0","","","0","","","","19450624","1","CHI10","CAG","W","regular","y"
"KCM194507011","ashbe101","CVB","8","1","value","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19450701","1","KAN05","KCM","W","regular","y"
"KCM194507011","ashbe101","CVB","8","1","lower","2","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19450701","1","KAN05","KCM","W","regular","y"
"KCM194507011","ashbe101","CVB","8","1","upper","2","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19450701","1","KAN05","KCM","W","regular","y"
"KCM194507012","ashbe101","CVB","5","3","value","1","1","1","1","0","0","0","0","","0","0","0","","0","","","0","","","","19450701","2","KAN05","KCM","W","regular","y"
"KCM194507012","ashbe101","CVB","5","3","lower","1","1","1","1","0","0","0","0","","0","","","","0","","","0","","","","19450701","2","KAN05","KCM","W","regular","y"
"KCM194507012","ashbe101","CVB","5","3","upper","1","1","1","1","0","0","0","0","","0","","","","0","","","0","","","","19450701","2","KAN05","KCM","W","regular","y"
"CVB194507060","ashbe101","CVB","","","value","","","","","","","","","","","","","","","","","","","","","19450706","0","DAY03","NY6","L","exhibition",""
"CVB194507060","ashbe101","CVB","","","lower","","","","","","","","","","","","","","","","","","","","","19450706","0","DAY03","NY6","L","exhibition",""
"CVB194507060","ashbe101","CVB","","","upper","","","","","","","","","","","","","","","","","","","","","19450706","0","DAY03","NY6","L","exhibition",""
"CVB194507081","ashbe101","CVB","","","value","","","","","","","","","","","","","","","","","","","","","19450708","1","IND10","NY6","W","exhibition",""
"CVB194507081","ashbe101","CVB","","","lower","","","","","","","","","","","","","","","","","","","","","19450708","1","IND10","NY6","W","exhibition",""
"CVB194507081","ashbe101","CVB","","","upper","","","","","","","","","","","","","","","","","","","","","19450708","1","IND10","NY6","W","exhibition",""
"CVB194507082","ashbe101","CVB","","","value","","","","","","","","","","","","","","","","","","","","","19450708","2","IND10","NY6","W","exhibition",""
"CVB194507082","ashbe101","CVB","","","lower","","","","","","","","","","","","","","","","","","","","","19450708","2","IND10","NY6","W","exhibition",""
"CVB194507082","ashbe101","CVB","","","upper","","","","","","","","","","","","","","","","","","","","","19450708","2","IND10","NY6","W","exhibition",""
"CVB194507160","ashbe101","CVB","8","2","value","3","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19450716","0","CLE07","BIR","W","regular","y"
"CVB194507160","ashbe101","CVB","8","2","lower","3","","1","0","0","0","","0","","0","","","","0","","","0","","","","19450716","0","CLE07","BIR","W","regular","y"
"CVB194507160","ashbe101","CVB","8","2","upper","3","","1","0","0","0","","0","","0","","","","0","","","0","","","","19450716","0","CLE07","BIR","W","regular","y"
"CVB194507170","ashbe101","CVB","","","value","","","","","","","","","","","","","","","","","","","","","19450717","0","COL05","BIR","L","regular",""
"CVB194507170","ashbe101","CVB","","","lower","","","","","","","","","","","","","","","","","","","","","19450717","0","COL05","BIR","L","regular",""
"CVB194507170","ashbe101","CVB","","","upper","","","","","","","","","","","","","","","","","","","","","19450717","0","COL05","BIR","L","regular",""
"NY6194507291","ashbe101","CVB","7","1","value","4","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","19450729","1","NYC14","NY6","L","exhibition","y"
"NY6194507291","ashbe101","CVB","7","1","lower","4","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","19450729","1","NYC14","NY6","L","exhibition","y"
"NY6194507291","ashbe101","CVB","7","1","upper","4","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","19450729","1","NYC14","NY6","L","exhibition","y"
"NY6194507292","ashbe101","CVB","","","value","","","","","","","","","","","","","","","","","","","","","19450729","2","NYC14","NY6","L","exhibition",""
"NY6194507292","ashbe101","CVB","","","lower","","","","","","","","","","","","","","","","","","","","","19450729","2","NYC14","NY6","L","exhibition",""
"NY6194507292","ashbe101","CVB","","","upper","","","","","","","","","","","","","","","","","","","","","19450729","2","NYC14","NY6","L","exhibition",""
"NY6194507300","ashbe101","CVB","8","1","value","3","0","2","0","0","0","","0","","0","1","","","0","","","0","","","","19450730","0","NYC23","NY6","L","exhibition","y"
"NY6194507300","ashbe101","CVB","8","1","lower","3","0","2","0","0","0","","0","","0","","","","0","","","0","","","","19450730","0","NYC23","NY6","L","exhibition","y"
"NY6194507300","ashbe101","CVB","8","1","upper","3","0","2","0","0","0","","0","","0","","","","0","","","0","","","","19450730","0","NYC23","NY6","L","exhibition","y"
"NW2194508122","ashbe101","CVB","9","2","value","0","0","0","","","","","1","","","","","","","","","","","1","","19450812","2","NWK04","NW2","W","exhibition","y"
"NW2194508122","ashbe101","CVB","9","2","lower","","0","0","","","","","1","","","","","","","","","","","","","19450812","2","NWK04","NW2","W","exhibition","y"
"NW2194508122","ashbe101","CVB","9","2","upper","","0","0","","","","","1","","","","","","","","","","","","","19450812","2","NWK04","NW2","W","exhibition","y"
"MEM194508250","ashbe101","CVB","","","value","","","","","","","","","","","","","","","","","","","","","19450825","0","MEM02","MEM","W","regular",""
"MEM194508250","ashbe101","CVB","","","lower","","","","","","","","","","","","","","","","","","","","","19450825","0","MEM02","MEM","W","regular",""
"MEM194508250","ashbe101","CVB","","","upper","","","","","","","","","","","","","","","","","","","","","19450825","0","MEM02","MEM","W","regular",""
"MEM194508270","ashbe101","CVB","","","value","","","","","","","","","","","","","","","","","","","","","19450827","0","LRK02","MEM","W","regular",""
"MEM194508270","ashbe101","CVB","","","lower","","","","","","","","","","","","","","","","","","","","","19450827","0","LRK02","MEM","W","regular",""
"MEM194508270","ashbe101","CVB","","","upper","","","","","","","","","","","","","","","","","","","","","19450827","0","LRK02","MEM","W","regular",""
"CVB194508290","ashbe101","CVB","","","value","","","","","","","","","","","","","","","","","","","","","19450829","0","DAY03","MEM","W","regular",""
"CVB194508290","ashbe101","CVB","","","lower","","","","","","","","","","","","","","","","","","","","","19450829","0","DAY03","MEM","W","regular",""
"CVB194508290","ashbe101","CVB","","","upper","","","","","","","","","","","","","","","","","","","","","19450829","0","DAY03","MEM","W","regular",""
"CVB194509022","ashbe101","CVB","","","value","","","","","","","","","","","","","","","","","","","","","19450902","2","CLE06","CAG","W","regular",""
"CVB194509022","ashbe101","CVB","","","lower","","","","","","","","","","","","","","","","","","","","","19450902","2","CLE06","CAG","W","regular",""
