"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"MEM194904100","gibsw102","HOE","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19490410","0","MEM02","MEM","l","exhibition",""
"HOE194904111","gibsw102","HOE","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19490411","1","MEM02","NY6","t","exhibition",""
"BIR194904300","gibsw102","HOE","1","value","","","","","","","","3","","1","","1","","","","","","1","","","","1","","1","","","19490430","0","BIR01","BIR","l","regular",""
"HOE194905100","gibsw102","HOE","1","value","21","","","","","","","4","","","","","","","","","","","","","","1","","1","","","19490510","0","HOU04","MEM","l","regular",""
"HOE194905181","gibsw102","HOE","","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19490518","1","SAT01","KCM","l","regular",""
"MEM194906130","gibsw102","HOE","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19490613","0","OKC02","MEM","l","regular",""
"CAG194906280","gibsw102","HOE","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19490628","0","WFI01","CAG","l","regular",""
"HOE194907050","gibsw102","HOE","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19490705","0","HOU04","PH5","l","regular",""
"HOE194907120","gibsw102","HOE","2","value","3","","","0","","","","0","","","","","","","","","","","","","","","","","1","","19490712","0","AUS01","IN9","l","regular",""
"KCM194908100","gibsw102","HOE","1","value","12","0","24","8","4","1","0","8","6","2","0","5","0","0","0","0","0","0","0","0","","","","1","","","19490810","0","GIN01","KCM","w","regular","y"
"BLG194908150","gibsw102","HOE","1","value","27","","44","10","2","0","1","8","8","5","","7","0","","","1","","3","","","1","","","1","","1","19490815","0","WIL04","BLG","w","regular","y"
