"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"CAG194004142","sampt101","BIR","1","3","value","18","9","0","0","0","0","","","","","1","19400414","2","NOL01","CAG","l","exhibition","y"
"BIR194004211","sampt101","BIR","1","4","value","27","2","1","0","0","0","","","","","1","19400421","1","BIR01","BLG","l","exhibition","y"
"BIR194004212","sampt101","BIR","1","4","value","21","2","4","1","0","0","","","","","1","19400421","2","BIR01","BLG","w","exhibition","y"
"BLG194004281","sampt101","BIR","1","4","value","24","2","","0","0","0","","","","","1","19400428","1","NSH02","BLG","l","exhibition","y"
"BIR194005121","sampt101","BIR","1","4","value","27","2","5","0","0","0","","","","","1","19400512","1","BIR01","KCM","l","regular","y"
"BIR194005122","sampt101","BIR","1","4","value","21","3","","1","0","0","","","","","1","19400512","2","BIR01","KCM","w","regular","y"
"BIR194005191","sampt101","BIR","1","4","value","30","2","2","0","0","0","","","","","1","19400519","1","BIR01","SNO","l","regular","y"
"BIR194005192","sampt101","BIR","1","4","value","21","1","5","0","0","0","","","","","1","19400519","2","BIR01","SNO","w","regular","y"
"BIR194006021","sampt101","BIR","1","4","value","42","5","8","1","2","0","","","","","1","19400602","1","BIR01","MEM","l","regular","y"
"BIR194006022","sampt101","BIR","1","4","value","21","2","3","0","0","0","","","","","1","19400602","2","BIR01","MEM","l","regular","y"
"MEM194006091","sampt101","BIR","1","4","value","27","0","","0","0","0","","","","","1","19400609","1","MEM02","MEM","w","regular","y"
"MEM194006092","sampt101","BIR","1","4","value","18","1","","0","0","0","","","","","1","19400609","2","MEM02","MEM","l","regular","y"
"MEM194006100","sampt101","BIR","1","4","value","27","2","4","0","1","0","","","","","1","19400610","0","MEM02","MEM","w","regular","y"
"BIR194006231","sampt101","BIR","1","4","value","30","3","3","0","0","0","","","","","1","19400623","1","BIR01","CV9","l","regular","y"
"BIR194006232","sampt101","BIR","1","4","value","21","3","3","0","2","0","","","","","1","19400623","2","BIR01","CV9","w","regular","y"
"CV9194006280","sampt101","BIR","1","4","value","12","1","1","1","0","0","","","","","1","19400628","0","ATL04","CV9","w","regular","y"
"CV9194006301","sampt101","BIR","1","4","value","27","","","0","0","0","","","","","1","19400630","1","ATL04","CV9","w","regular","y"
"CV9194006302","sampt101","BIR","1","4","value","18","","","0","0","0","","","","","1","19400630","2","ATL04","CV9","l","regular","y"
"KCM194007040","sampt101","BIR","1","4","value","24","2","4","0","1","0","","","","","1","19400704","0","KAN05","KCM","l","regular","y"
"MEM194007141","sampt101","BIR","1","4","value","27","1","6","0","2","0","","","","","1","19400714","1","MEM02","MEM","w","regular","y"
"MEM194007142","sampt101","BIR","1","4","value","18","2","1","1","0","0","","","","","1","19400714","2","MEM02","MEM","l","regular","y"
"CAG194007211","sampt101","BIR","1","4","value","29","2","7","0","0","0","","","","","1","19400721","1","CHI09","CAG","l","regular","y"
"BIR194008041","sampt101","BIR","1","4","value","27","7","4","0","3","0","","","","","1","19400804","1","BIR01","KCM","w","regular","y"
"BIR194008042","sampt101","BIR","1","4","value","21","2","2","0","0","0","","","","","1","19400804","2","BIR01","KCM","l","regular","y"
"ASW194008180","sampt101","ASW","1","4","value","18","2","3","0","1","0","","","","","1","19400818","0","CHI10","ASE","l","allstar","y"
"KCM194009010","sampt101","BIR","1","4","value","24","2","5","0","0","0","","","","","1","19400901","0","KAN05","KCM","l","regular","y"
"SNO194009150","sampt101","BIR","1","4","value","24","2","6","1","0","0","","","","","1","19400915","0","NOL01","SNO","l","exhibition","y"
"BIR194104131","sampt101","BIR","1","4","value","27","","","1","0","0","","","","","1","19410413","1","PBL01","NY5","w","exhibition","y"
"BIR194104132","sampt101","BIR","1","4","value","15","","","2","0","0","","","","","1","19410413","2","PBL01","NY5","l","exhibition","y"
"BIR194104201","sampt101","BIR","1","4","value","27","5","2","0","0","0","","","","","1","19410420","1","BIR01","NY5","l","exhibition","y"
"BIR194104202","sampt101","BIR","1","4","value","21","0","1","0","0","0","","","","","1","19410420","2","BIR01","NY5","w","exhibition","y"
"BIR194105041","sampt101","BIR","1","4","value","27","1","6","2","1","0","","","","","1","19410504","1","BIR01","NW2","l","exhibition","y"
"BIR194105042","sampt101","BIR","1","4","value","18","2","1","0","0","0","","","","","1","19410504","2","BIR01","NW2","w","exhibition","y"
"BIR194105111","sampt101","BIR","1","4","value","27","3","6","0","0","0","","","","","1","19410511","1","BIR01","KCM","l","regular","y"
"BIR194105112","sampt101","BIR","1","4","value","21","2","3","0","0","0","","","","","1","19410511","2","BIR01","KCM","l","regular","y"
"BIR194105240","sampt101","BIR","1","4","value","21","2","4","0","0","0","","","","","1","19410524","0","ANN01","JAX","w","regular","y"
"BIR194105251","sampt101","BIR","1","4","value","27","2","3","1","0","0","","","","","1","19410525","1","BIR01","JAX","w","regular","y"
"BIR194105252","sampt101","BIR","1","4","value","21","1","4","0","0","0","","","","","1","19410525","2","BIR01","JAX","w","regular","y"
"MEM194106011","sampt101","BIR","1","4","value","27","3","6","0","0","0","","","","","1","19410601","1","MEM02","MEM","w","regular","y"
"MEM194106012","sampt101","BIR","1","4","value","18","1","0","1","0","0","","","","","1","19410601","2","MEM02","MEM","l","regular","y"
"BIR194106081","sampt101","BIR","1","4","value","27","2","4","0","1","0","","","","","1","19410608","1","BIR01","MEM","w","regular","y"
"BIR194106082","sampt101","BIR","1","4","value","21","3","2","0","0","0","","","","","1","19410608","2","BIR01","MEM","l","regular","y"
"BIR194106100","sampt101","BIR","1","4","value","27","","","1","0","0","","","","","1","19410610","0","GAD01","MEM","w","regular","y"
"BIR194107061","sampt101","BIR","1","4","value","27","1","6","0","1","0","","","","","1","19410706","1","BIR01","SNO","l","regular","y"
"KCM194107131","sampt101","BIR","1","4","value","24","1","3","1","0","0","","","","","1","19410713","1","KAN05","KCM","l","regular","y"
"KCM194107132","sampt101","BIR","1","4","value","21","3","2","1","0","0","","","","","1","19410713","2","KAN05","KCM","w","regular","y"
"JAX194107140","sampt101","BIR","1","4","value","27","4","1","1","2","0","","","","","1","19410714","0","DAV01","JAX","w","regular","y"
"JAX194107191","sampt101","BIR","1","4","value","27","","","0","","0","0","","","","","19410719","1","WIN01","JAX","w","regular",""
"BIR194107192","sampt101","BIR","1","4","value","27","","","0","","0","0","","","","","19410719","2","WIN01","JAX","w","regular",""
"ASW194107270","sampt101","ASW","1","4","value","12","0","0","1","0","0","","","","","1","19410727","0","CHI10","ASE","l","allstar","y"
"PH5194108090","sampt101","BIR","1","4","value","24","3","1","0","0","0","","","","","1","19410809","0","PHI17","PH5","l","exhibition","y"
"NY5194108102","sampt101","BIR","1","4","value","27","","","1","0","0","","","","","1","19410810","2","NYC16","NY5","w","exhibition","y"
"KCM194108130","sampt101","BIR","1","4","value","27","1","2","0","0","0","","","","","1","19410813","0","MIL03","KCM","w","regular","y"
"BIR194108241","sampt101","BIR","1","4","value","27","1","4","0","1","0","","","","","1","19410824","1","BIR01","SNO","w","regular","y"
"BIR194108242","sampt101","BIR","1","4","value","21","","","0","0","0","0","","","","1","19410824","2","BIR01","SNO","w","regular",""
"KCM194109110","sampt101","BIR","1","4","value","27","3","1","0","1","0","","","","","1","19410911","0","OSH01","KCM","w","regular","y"
"BIR194204160","sampt101","BIR","1","4","value","27","","","0","0","0","","","","","1","19420416","0","BIR01","CAG","w","exhibition","y"
"BIR194204191","sampt101","BIR","1","3","value","27","","","0","0","0","","","","","1","19420419","1","BIR01","KCM","w","exhibition","y"
"BIR194205101","sampt101","BIR","1","4","value","27","4","3","0","1","0","","","","","1","19420510","1","BIR01","JAX","w","regular","y"
"BIR194205102","sampt101","BIR","1","4","value","21","3","1","0","0","0","","","","","1","19420510","2","BIR01","JAX","l","regular","y"
"BIR194205171","sampt101","BIR","1","4","value","27","2","2","0","0","0","","","","","1","19420517","1","BIR01","CAG","l","regular","y"
"BIR194205172","sampt101","BIR","1","4","value","21","3","2","1","0","0","","","","","1","19420517","2","BIR01","CAG","w","regular","y"
"BIR194205300","sampt101","BIR","1","4","value","27","1","0","0","0","0","","","","","1","19420530","0","STL07","NY5","l","regular","y"
"KCM194205311","sampt101","BIR","1","4","value","24","4","3","0","1","0","","","","","1","19420531","1","KAN05","KCM","l","regular","y"
"KCM194205312","sampt101","BIR","1","4","value","18","2","4","0","1","0","","","","","1","19420531","2","KAN05","KCM","l","regular","y"
"BIR194206071","sampt101","BIR","1","4","value","27","4","3","1","2","0","","","","","1","19420607","1","BIR01","KCM","w","regular","y"
"BIR194206072","sampt101","BIR","1","4","value","21","3","0","1","0","0","","","","","1","19420607","2","BIR01","KCM","l","regular","y"
"CAG194206141","sampt101","BIR","1","4","value","27","0","4","0","0","0","","","","","1","19420614","1","CHI10","CAG","w","regular","y"
"CCB194206211","sampt101","BIR","1","4","value","24","","","0","0","0","","","","","1","19420621","1","CIN07","CCB","l","regular","y"
"CCB194206220","sampt101","BIR","1","4","value","21","3","0","0","0","0","","","","","1","19420622","0","YOU01","CCB","l","regular","y"
"CCB194206240","sampt101","BIR","1","4","value","24","4","2","1","0","0","","","","","1","19420624","0","CAN03","CCB","l","regular","y"
"KCM194206260","sampt101","BIR","1","4","value","27","5","5","0","0","0","","","","","1","19420626","0","LIM01","KCM","w","regular","y"
"BIR194206281","sampt101","BIR","1","4","value","27","1","5","0","0","0","","","","","1","19420628","1","BIR01","MEM","w","regular","y"
"BIR194206282","sampt101","BIR","1","4","value","21","2","2","0","1","0","","","","","1","19420628","2","BIR01","MEM","w","regular","y"
"BIR194207041","sampt101","BIR","1","4","value","27","1","3","0","0","0","","","","","1","19420704","1","BIR01","JAX","w","regular","y"
"BIR194207042","sampt101","BIR","1","4","value","21","7","5","1","0","0","","","","","1","19420704","2","BIR01","JAX","l","regular","y"
"BIR194207051","sampt101","BIR","1","4","value","27","2","2","0","0","0","","","","","1","19420705","1","BIR01","KCM","l","regular","y"
"BIR194207052","sampt101","BIR","1","4","value","21","3","2","0","0","0","","","","","1","19420705","2","BIR01","KCM","w","regular","y"
"CCB194207121","sampt101","BIR","1","6","value","27","","","1","","0","0","","","","","19420712","1","IND10","CCB","w","regular",""
"BIR194207191","sampt101","BIR","1","4","value","27","2","6","1","0","0","","","","","1","19420719","1","BIR01","MEM","l","regular","y"
"BIR194207192","sampt101","BIR","1","4","value","21","1","2","0","0","0","","","","","1","19420719","2","BIR01","MEM","w","regular","y"
"PH5194207240","sampt101","BIR","1","4","value","24","1","3","0","0","0","","","","","1","19420724","0","HRB01","PH5","l","exhibition","y"
"PH5194207250","sampt101","BIR","1","4","value","25","2","3","1","0","0","","","","","1","19420725","0","PHI17","PH5","l","exhibition","y"
"NY6194207262","sampt101","BIR","1","4","value","24","","","0","1","0","","","","","1","19420726","2","NYC16","NY6","l","exhibition","y"
"HOM194208021","sampt101","BIR","1","3","value","27","1","2","0","0","0","","","","","1","19420802","1","WAS09","HOM","w","exhibition","y"
"HOM194208022","sampt101","BIR","1","4","value","18","1","1","1","0","0","","","","","1","19420802","2","WAS09","HOM","l","exhibition","y"
"CI2194208070","sampt101","BIR","1","4","value","27","","1","1","","0","0","","","","","19420807","0","BEL01","CI2","w","exhibition",""
"ASW194208160","sampt101","ASW","1","4","value","27","0","4","1","2","0","","","","","1","19420816","0","CHI10","ASE","l","allstar","y"
"ASW194208180","sampt101","ASW","1","4","value","21","2","0","1","0","0","","","","","1","19420818","0","CLE07","ASE","l","allstar","y"
"BIR194208231","sampt101","BIR","1","4","value","27","1","1","0","0","0","","","","","1","19420823","1","BIR01","CI2","l","exhibition","y"
"BIR194208232","sampt101","BIR","1","4","value","21","3","1","0","0","0","","","","","1","19420823","2","BIR01","CI2","t","exhibition","y"
"MEM194208301","sampt101","BIR","1","4","value","","2","","0","1","0","","","","","1","19420830","1","MEM02","MEM","w","regular","y"
"MEM194209061","sampt101","BIR","1","4","value","30","","","0","1","0","","","","","1","19420906","1","CHI11","MEM","w","regular","y"
