"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"PTC193407041","willj110","HOM","4","1","value","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19340704","1","PIT09","PTC","L","exhibition","y"
"PTC193407041","willj110","HOM","4","1","lower","","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19340704","1","PIT09","PTC","L","exhibition","y"
"PTC193407041","willj110","HOM","4","1","upper","","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19340704","1","PIT09","PTC","L","exhibition","y"
"NY5193609202","willj110","NY5","5","1","value","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19360920","2","NYC14","PTC","L","exhibition","y"
"NY5193609202","willj110","NY5","5","1","lower","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19360920","2","NYC14","PTC","L","exhibition","y"
"NY5193609202","willj110","NY5","5","1","upper","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19360920","2","NYC14","PTC","L","exhibition","y"
"ATN193804240","willj110","HOM","6","1","value","5","0","3","1","0","0","1","0","0","0","0","0","0","0","1","0","0","","","","19380424","0","ATL04","ATN","W","exhibition","y"
"ATN193804240","willj110","HOM","6","1","lower","5","0","3","1","0","0","1","0","","0","0","0","0","0","1","","0","","","","19380424","0","ATL04","ATN","W","exhibition","y"
"ATN193804240","willj110","HOM","6","1","upper","5","0","3","1","0","0","1","0","","0","0","0","0","0","1","","0","","","","19380424","0","ATL04","ATN","W","exhibition","y"
"ASW193908060","willj110","ASW","7","2","value","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1","","19390806","0","CHI10","ASE","W","allstar","y"
"ASW193908060","willj110","ASW","7","2","lower","2","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","19390806","0","CHI10","ASE","W","allstar","y"
"ASW193908060","willj110","ASW","7","2","upper","2","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","19390806","0","CHI10","ASE","W","allstar","y"
"ASE193908270","willj110","ASW","8","3","value","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1","","19390827","0","NYC16","ASE","L","allstar","y"
"ASE193908270","willj110","ASW","8","3","lower","1","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","19390827","0","NYC16","ASE","L","allstar","y"
"ASE193908270","willj110","ASW","8","3","upper","1","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","19390827","0","NYC16","ASE","L","allstar","y"
"HOM194004050","willj110","CV9","9","2","value","1","0","0","0","0","0","","0","","0","0","0","","1","","","0","","1","","19400405","0","ORL01","HOM","L","exhibition","y"
"HOM194004050","willj110","CV9","9","2","lower","1","0","0","0","0","0","","0","","0","","","","1","","","0","","","","19400405","0","ORL01","HOM","L","exhibition","y"
"HOM194004050","willj110","CV9","9","2","upper","1","0","0","0","0","0","","0","","0","","","","1","","","0","","","","19400405","0","ORL01","HOM","L","exhibition","y"
"CV9194005121","willj110","CV9","5","1","value","5","3","3","1","1","0","","0","","0","0","0","","0","","","0","","","","19400512","1","ATL04","CAG","W","regular","y"
"CV9194005121","willj110","CV9","5","1","lower","5","3","3","1","1","0","","0","","0","","","","0","","","0","","","","19400512","1","ATL04","CAG","W","regular","y"
"CV9194005121","willj110","CV9","5","1","upper","5","3","3","1","1","0","","0","","0","","","","0","","","0","","","","19400512","1","ATL04","CAG","W","regular","y"
"CV9194005122","willj110","CV9","5","1","value","2","2","1","0","0","0","","0","","0","1","","","0","","","0","","","","19400512","2","ATL04","CAG","T","regular","y"
"CV9194005122","willj110","CV9","5","1","lower","2","2","1","0","0","0","","0","","0","","","","0","","","0","","","","19400512","2","ATL04","CAG","T","regular","y"
"CV9194005122","willj110","CV9","5","1","upper","2","2","1","0","0","0","","0","","0","","","","0","","","0","","","","19400512","2","ATL04","CAG","T","regular","y"
"CAG194005180","willj110","CV9","5","1","value","5","1","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","19400518","0","CHI09","CAG","W","regular","y"
"CAG194005180","willj110","CV9","5","1","lower","5","1","0","0","0","0","0","0","","0","","","0","0","","","0","","","","19400518","0","CHI09","CAG","W","regular","y"
"CAG194005180","willj110","CV9","5","1","upper","5","1","0","0","0","0","0","0","","0","","","0","0","","","0","","","","19400518","0","CHI09","CAG","W","regular","y"
"CAG194005191","willj110","CV9","5","1","value","3","2","0","0","0","0","1","0","1","1","0","0","","0","","","0","","","","19400519","1","CHI09","CAG","W","regular","y"
"CAG194005191","willj110","CV9","5","1","lower","3","2","0","0","0","0","1","0","1","1","","","","0","","","0","","","","19400519","1","CHI09","CAG","W","regular","y"
"CAG194005191","willj110","CV9","5","1","upper","3","2","0","0","0","0","1","0","1","1","","","","0","","","0","","","","19400519","1","CHI09","CAG","W","regular","y"
"CAG194005192","willj110","CV9","","","value","","","1","","","","1","","","","","","1","1","","","","","","","19400519","2","CHI09","CAG","L","regular",""
"CAG194005192","willj110","CV9","","","lower","1","","1","","","","1","","","","","","1","1","","","","","","","19400519","2","CHI09","CAG","L","regular",""
"CAG194005192","willj110","CV9","","","upper","1","","3","","","","-2","","","","","","1","1","","","","","","","19400519","2","CHI09","CAG","L","regular",""
"CV9194005261","willj110","CV9","5","1","value","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19400526","1","CLE06","SNO","L","regular","y"
"CV9194005261","willj110","CV9","5","1","lower","4","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19400526","1","CLE06","SNO","L","regular","y"
"CV9194005261","willj110","CV9","5","1","upper","4","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19400526","1","CLE06","SNO","L","regular","y"
"CV9194005262","willj110","CV9","5","1","value","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400526","2","CLE06","SNO","L","regular","y"
"CV9194005262","willj110","CV9","5","1","lower","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400526","2","CLE06","SNO","L","regular","y"
"CV9194005262","willj110","CV9","5","1","upper","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400526","2","CLE06","SNO","L","regular","y"
"BLG194006021","willj110","NY5","9","2","value","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","1","","19400602","1","COL05","BLG","L","regular","y"
"BLG194006021","willj110","NY5","9","2","lower","1","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19400602","1","COL05","BLG","L","regular","y"
"BLG194006021","willj110","NY5","9","2","upper","1","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19400602","1","COL05","BLG","L","regular","y"
"CV9194006021","willj110","CV9","5","1","value","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400602","1","CLE06","KCM","L","regular","y"
"CV9194006021","willj110","CV9","5","1","lower","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19400602","1","CLE06","KCM","L","regular","y"
"CV9194006021","willj110","CV9","5","1","upper","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19400602","1","CLE06","KCM","L","regular","y"
"CV9194006022","willj110","CV9","5","1","value","3","0","0","0","0","0","","0","","0","0","0","1","0","","","0","","","","19400602","2","CLE06","KCM","L","regular","y"
"CV9194006022","willj110","CV9","5","1","lower","3","0","0","0","0","0","","0","","0","","","1","0","","","0","","","","19400602","2","CLE06","KCM","L","regular","y"
"CV9194006022","willj110","CV9","5","1","upper","3","0","0","0","0","0","","0","","0","","","1","0","","","0","","","","19400602","2","CLE06","KCM","L","regular","y"
"CV9194006030","willj110","CV9","8","2","value","1","0","0","0","0","0","","0","","0","0","0","1","0","","","0","","","","19400603","0","WAR02","KCM","W","regular","y"
"CV9194006030","willj110","CV9","8","2","lower","1","0","0","0","0","0","","0","","0","","","1","0","","","0","","","","19400603","0","WAR02","KCM","W","regular","y"
"CV9194006030","willj110","CV9","8","2","upper","1","0","0","0","0","0","","0","","0","","","1","0","","","0","","","","19400603","0","WAR02","KCM","W","regular","y"
"NY5194006140","willj110","NY5","5","1","value","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19400614","0","PAT01","PH5","W","regular","y"
"NY5194006140","willj110","NY5","5","1","lower","3","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19400614","0","PAT01","PH5","W","regular","y"
"NY5194006140","willj110","NY5","5","1","upper","3","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19400614","0","PAT01","PH5","W","regular","y"
"NY5194006162","willj110","NY5","6","1","value","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19400616","2","NYC16","PH5","W","regular","y"
"NY5194006162","willj110","NY5","6","1","lower","3","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19400616","2","NYC16","PH5","W","regular","y"
"NY5194006162","willj110","NY5","6","1","upper","3","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19400616","2","NYC16","PH5","W","regular","y"
"PH5194006200","willj110","NY5","6","1","value","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400620","0","PHI17","PH5","L","regular","y"
"PH5194006200","willj110","NY5","6","1","lower","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400620","0","PHI17","PH5","L","regular","y"
"PH5194006200","willj110","NY5","6","1","upper","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400620","0","PHI17","PH5","L","regular","y"
"BLG194006220","willj110","NY5","5","1","value","4","1","2","2","0","0","1","1","","0","0","0","","1","","","0","","","","19400622","0","HRB01","BLG","L","regular","y"
"BLG194006220","willj110","NY5","5","1","lower","4","1","2","2","0","0","1","1","","0","0","0","","1","","","0","","","","19400622","0","HRB01","BLG","L","regular","y"
"BLG194006220","willj110","NY5","5","1","upper","4","1","2","2","0","0","1","1","","0","0","0","","1","","","0","","","","19400622","0","HRB01","BLG","L","regular","y"
"BLG194006231","willj110","NY5","5","1","value","4","1","2","0","0","1","1","0","","0","1","","","0","","","0","","","","19400623","1","BAL09","BLG","W","regular","y"
"BLG194006231","willj110","NY5","5","1","lower","4","1","2","0","0","1","1","0","","0","1","","","0","","","0","","","","19400623","1","BAL09","BLG","W","regular","y"
"BLG194006231","willj110","NY5","5","1","upper","4","1","2","0","0","1","1","0","","0","1","","","0","","","0","","","","19400623","1","BAL09","BLG","W","regular","y"
"BLG194006232","willj110","NY5","5","1","value","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400623","2","BAL09","BLG","L","regular","y"
"BLG194006232","willj110","NY5","5","1","lower","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400623","2","BAL09","BLG","L","regular","y"
"BLG194006232","willj110","NY5","5","1","upper","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400623","2","BAL09","BLG","L","regular","y"
"PH5194006291","willj110","NY5","5","1","value","5","1","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400629","1","PHI17","PH5","L","regular","y"
"PH5194006291","willj110","NY5","5","1","lower","5","1","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400629","1","PHI17","PH5","L","regular","y"
"PH5194006291","willj110","NY5","5","1","upper","5","1","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400629","1","PHI17","PH5","L","regular","y"
"PH5194006292","willj110","NY5","5","1","value","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400629","2","PHI17","PH5","L","regular","y"
"PH5194006292","willj110","NY5","5","1","lower","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400629","2","PHI17","PH5","L","regular","y"
"PH5194006292","willj110","NY5","5","1","upper","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400629","2","PHI17","PH5","L","regular","y"
"HOM194006301","willj110","NY5","5","1","value","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19400630","1","WAS09","HOM","L","regular","y"
"HOM194006301","willj110","NY5","5","1","lower","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19400630","1","WAS09","HOM","L","regular","y"
"HOM194006301","willj110","NY5","5","1","upper","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19400630","1","WAS09","HOM","L","regular","y"
"NY5194007072","willj110","NY5","6","1","value","4","1","2","1","0","0","","0","","0","0","0","","0","","","0","","","","19400707","2","NYC16","HOM","L","regular","y"
"NY5194007072","willj110","NY5","6","1","lower","4","1","2","1","0","0","","0","","0","0","0","","0","","","0","","","","19400707","2","NYC16","HOM","L","regular","y"
"NY5194007072","willj110","NY5","6","1","upper","4","1","2","1","0","0","","0","","0","0","0","","0","","","0","","","","19400707","2","NYC16","HOM","L","regular","y"
"NW2194007180","willj110","NY5","4","1","value","4","1","1","0","0","0","","0","","0","1","","","0","","","0","","","","19400718","0","NWK04","NW2","L","regular","y"
"NW2194007180","willj110","NY5","4","1","lower","4","1","1","0","0","0","","0","","0","","","","0","","","0","","","","19400718","0","NWK04","NW2","L","regular","y"
"NW2194007180","willj110","NY5","4","1","upper","4","1","1","0","0","0","","0","","0","","","","0","","","0","","","","19400718","0","NWK04","NW2","L","regular","y"
"NW2194007211","willj110","NY5","4","1","value","5","1","3","0","0","0","","0","","0","0","0","","0","","","0","","","","19400721","1","NWK04","NW2","L","regular","y"
"NW2194007211","willj110","NY5","4","1","lower","5","1","3","0","0","0","","0","","0","","","","0","","","0","","","","19400721","1","NWK04","NW2","L","regular","y"
"NW2194007211","willj110","NY5","4","1","upper","5","1","3","0","0","0","","0","","0","","","","0","","","0","","","","19400721","1","NWK04","NW2","L","regular","y"
"NW2194007212","willj110","NY5","4","1","value","4","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19400721","2","NWK04","NW2","L","regular","y"
"NW2194007212","willj110","NY5","4","1","lower","4","1","1","0","0","0","","0","","0","","","","0","","","0","","","","19400721","2","NWK04","NW2","L","regular","y"
"NW2194007212","willj110","NY5","4","1","upper","4","1","1","0","0","0","","0","","0","","","","0","","","0","","","","19400721","2","NWK04","NW2","L","regular","y"
"PH5194007271","willj110","NY5","5","1","value","4","0","1","","","","0","","","","0","0","","","","","","","","","19400727","1","PHI17","PH5","L","regular","y"
"PH5194007271","willj110","NY5","5","1","lower","","0","1","","","","0","","","","","","","","","","","","","","19400727","1","PHI17","PH5","L","regular","y"
"PH5194007271","willj110","NY5","5","1","upper","","0","1","","","","0","","","","","","","","","","","","","","19400727","1","PHI17","PH5","L","regular","y"
"PH5194007272","willj110","NY5","5","1","value","4","1","1","","","","3","","","","0","0","","","","","","","","","19400727","2","PHI17","PH5","W","regular","y"
"PH5194007272","willj110","NY5","5","1","lower","","1","1","","","","3","","","","","","","","","","","","","","19400727","2","PHI17","PH5","W","regular","y"
"PH5194007272","willj110","NY5","5","1","upper","","1","1","","","","3","","","","","","","","","","","","","","19400727","2","PHI17","PH5","W","regular","y"
"NY5194007282","willj110","NY5","5","1","value","3","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19400728","2","WAS09","NW2","L","regular","y"
"NY5194007282","willj110","NY5","5","1","lower","3","1","1","0","0","0","","0","","0","","","","0","","","0","","","","19400728","2","WAS09","NW2","L","regular","y"
"NY5194007282","willj110","NY5","5","1","upper","3","1","1","0","0","0","","0","","0","","","","0","","","0","","","","19400728","2","WAS09","NW2","L","regular","y"
