"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"KCM194307080","willj112","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19430708","0","DAL01","KCM","l","regular",""
"KCM194307090","willj112","BIR","3","1","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430709","0","OKC02","KCM","l","regular","y"
"KCM194307150","willj112","BIR","9","3","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430715","0","KAN05","KCM","l","regular","y"
"CVB194308280","willj112","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19430828","0","DAY03","CVB","t","regular",""
"CIA194405302","willj112","CIA","","","value","","","","","","","","","","","","","","","","","","","","","","","19440530","2","IND10","MEM","l","regular",""
"CIA194406051","willj112","CIA","9","4","value","1","1","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440605","1","PHI11","BIR","w","regular","y"
"MEM194406251","willj112","CIA","9","2","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440625","1","MEM03","MEM","l","regular","y"
"MEM194406252","willj112","CIA","","","value","","","","","","","","","","","","","","","","","","","","","","","19440625","2","MEM03","MEM","t","regular",""
"MEM194406280","willj112","CIA","","","value","","","","","","","","","","","","","","","","","","","","","","","19440628","0","FTW01","MEM","w","regular",""
"CIA194407141","willj112","CIA","","","value","","","","","","","","","","","","","","","","","","","","","","","19440714","1","IND10","MEM","w","regular",""
"CAG194407161","willj112","CIA","9","2","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440716","1","CHI10","CAG","l","regular","y"
"CIA194407231","willj112","CIA","","","value","","","","","","","","","","","","","","","","","","","","","","","19440723","1","CIN07","BIR","l","regular",""
"CIA194407250","willj112","CIA","","","value","","","","","","","","","","","","","","","","","","","","","","","19440725","0","TOL05","BIR","l","regular",""
"CIA194407301","willj112","CIA","","","value","","","","","","","","","","","","","","","","","","","","","","","19440730","1","IND10","CVB","l","regular",""
"CIA194408030","willj112","CIA","","","value","","","","","","","","","","","","","","","","","","","","","","","19440803","0","COL05","MEM","w","regular",""
"KCM194408131","willj112","CIA","9","1","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440813","1","KAN05","KCM","l","exhibition","y"
"CVB194408201","willj112","CIA","8","2","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440820","1","CLE06","CVB","l","regular","y"
"CVB194408202","willj112","CIA","9","2","value","0","0","1","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440820","2","CLE06","CVB","l","regular","y"
"CVB194408210","willj112","CIA","","","value","","","","","","","","","","","","","","","","","","","","","","","19440821","0","BUF06","CVB","w","regular",""
"MEM194408290","willj112","CIA","","","value","","","","","","","","","","","","","","","","","","","","","","","19440829","0","NSH02","MEM","w","regular",""
"CIA194409041","willj112","CIA","","","value","","","","1","","","","1","","","","","","","","","","","","","","","19440904","1","IND10","BIR","w","regular",""
"CIA194409050","willj112","CIA","","","value","","","","","","","","","","","","","","","","","","","","","","","19440905","0","COL05","BIR","l","exhibition",""
"KCM194409110","willj112","CIA","7","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440911","0","KAN05","KCM","l","exhibition","y"
"KCM194409120","willj112","CIA","9","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440912","0","OKC02","KCM","w","exhibition","y"
"KCM194409190","willj112","CIA","9","1","value","3","3","2","2","1","0","0","0","0","","0","0","0","","0","","","0","","","","","19440919","0","SAT01","KCM","l","exhibition","y"
"KCM194504220","willj112","CIA","9","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450422","0","NOL01","KCM","l","exhibition","y"
"CIA194504300","willj112","CIA","","","value","","","","","","","","","","","","","","","","","","","","","","","19450430","0","HOU04","KCM","w","exhibition",""
"KCM194505040","willj112","CIA","9","2","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450504","0","OKC02","KCM","l","exhibition","y"
"MEM194505061","willj112","CIA","9","1","value","3","3","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450506","1","MEM03","MEM","l","regular","y"
"CIA194505131","willj112","CIA","","","value","","","","","","","","","","","","","","","","","","","","","","","19450513","1","CIN07","MEM","l","regular",""
"CIA194505201","willj112","CIA","","","value","","","0","","","","","0","","","","","","","","","","","","","","","19450520","1","CIN07","CVB","l","regular",""
"CIA194505202","willj112","CIA","","","value","","","","","","","","","","","","","","","","","","","","","","","19450520","2","CIN07","CVB","w","regular",""
"BIR194505271","willj112","CIA","9","4","value","0","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450527","1","BIR01","BIR","l","regular","y"
"BIR194505272","willj112","CIA","","","value","","","","","","","","","","","","","","","","","","","","","","","19450527","2","BIR01","BIR","l","regular",""
"CIA194506010","willj112","CIA","","","value","","","","","","","","","","","","","","","","","","","","","","","19450601","0","DAY03","CVB","l","regular",""
"CIA194506062","willj112","CIA","","","value","","","","","","","","","","","","","","","","","","","","","","","19450606","2","CIN07","CAG","l","regular",""
