"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"NW2193606080","evanb105","NW2","4","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19360608","0","NBG01","NY6","l","exhibition",""
"PTC193609121","evanb105","NW2","1","value","23","","40","11","","","1","8","","2","","1","0","0","0","0","","","","","","1","","1","","","19360912","1","PIT09","PTC","l","championship","y"
"PTC193609150","evanb105","NW2","1","value","27","","33","4","","","1","1","","2","","9","0","0","0","0","","","","","1","","","1","","1","19360915","0","DAY03","PTC","w","championship","y"
"PH5193806192","evanb105","NW2","1","value","18","","29","9","","","","8","","","","","","","","","","","","","","1","","1","","1","19380619","2","PHI16","PH5","l","regular","y"
"BLG193807031","evanb105","NW2","1","value","12","","21","9","","","","8","","","","","","","","","","","","","","1","","1","","","19380703","1","BAL14","BLG","l","regular","y"
"NW2193808012","evanb105","NW2","1","value","27","","","6","","","","1","","","","","","","","","","","","","1","","","1","","1","19380801","2","SYR04","HOM","w","",""
"HOM193808061","evanb105","NW2","1","value","27","","","15","","","","13","13","","","","","","","","","","","","1","","","1","","1","19380806","1","MSN01","HOM","w","regular",""
"NW2193904270","evanb105","NW2","2","value","3","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","1","","1","","19390427","0","MAC01","ATN","w","exhibition","y"
"PH5193908121","evanb105","NW2","1","value","30","","41","9","","0","0","5","","2","","","0","0","0","1","","","","","","","","1","","","19390812","1","PHI17","PH5","l","regular","y"
"SNO194004141","evanb105","NY5","3","value","15","","21","7","0","0","0","3","","0","0","5","0","0","0","0","0","","","","","1","","","1","","19400414","1","NOL01","SNO","l","exhibition","y"
"NY5194004212","evanb105","NY5","2","value","","","","","","","","0","0","","","","","","","","","","","","","","","","1","","19400421","2","LRK02","CAG","w","exhibition",""
"MEM194004280","evanb105","NY5","1","value","12","","20","6","0","0","1","3","","2","0","0","0","1","0","1","0","","","","","","","1","","","19400428","0","MEM02","MEM","l","exhibition","y"
