"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"PRG193410130","carts102","PRG","9","1","value","5","5","1","2","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","","","","19341013","0","LOS05","PIR","w","exhibition","y"
"PRG193410200","carts102","PRG","9","1","value","3","2","0","1","0","0","0","0","1","","0","0","","","0","","","","","","","","19341020","0","LOS05","WHK","w","exhibition","y"
"PRG193410270","carts102","PRG","9","1","value","4","3","0","0","0","0","0","","1","","0","0","","","0","","","","","","","","19341027","0","LOS05","PIR","w","exhibition","y"
"NY6193509130","carts102","PTC","9","2","value","3","3","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19350913","0","NYC25","NY6","l","lcs","y"
"PTC193509180","carts102","PTC","9","2","value","0","0","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19350918","0","PIT09","NY6","l","lcs","y"
"PH5193509222","carts102","PTC","9","1","value","5","5","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19350922","2","NYC16","PH5","w","exhibition","y"
"ALM193510260","carts102","PTC","9","2","value","2","2","0","1","0","0","0","0","0","","0","0","","","0","","","","","","","","19351026","0","MEX01","ALM","l","exhibition","y"
"KCM193804102","carts102","PH5","9","3","value","1","1","0","0","","","0","","","","","","","","","","","","","","","","19380410","2","HOU01","KCM","l","exhibition","y"
"MEM193804170","carts102","PH5","9","1","value","","","1","1","","","0","1","","","","","","","","","","","","","","","19380417","0","MEM02","MEM","w","exhibition",""
"MEM193804170","carts102","PH5","9","1","lower","1","1","1","1","","","0","1","","","","","","","","","","","","","","","19380417","0","MEM02","MEM","w","exhibition",""
"BIR193805011","carts102","BIR","1","1","value","5","4","0","0","0","0","0","0","0","","0","1","","","0","","","","","","","","19380501","1","BIR01","CAG","l","exhibition","y"
"BIR193805012","carts102","BIR","1","1","value","4","3","0","2","0","0","0","0","0","","1","0","","","0","","","","","","","","19380501","2","BIR01","CAG","l","exhibition","y"
"PH5193805160","carts102","PH5","","1","value","","","","","","","","","","","","","","","","","","","","","","","19380516","0","CHE02","BLG","w","regular",""
"PH5193805222","carts102","PH5","9","2","value","2","2","0","0","","","","","","","","","","","","","","","","","","","19380522","2","PHI17","HOM","l","regular","y"
"PH5193806041","carts102","PH5","9","1","value","4","4","1","2","","","0","","","","","","","","","","","","","","","","19380604","1","PHI17","WBS","w","regular","y"
"WBS193807031","carts102","PH5","9","1","value","4","4","0","0","","","","","","","","","","","","","","","","","","","19380703","1","WAS09","WBS","w","regular","y"
"PH5193808040","carts102","PH5","9","2","value","2","2","0","0","","","","","","","","","","","","","","","","","","","19380804","0","PHI17","BLG","l","regular","y"
"PTC193808230","carts102","BLG","","1","value","","","","3","","","","","","","","","","","","","","","","","","","19380823","0","LOU05","PTC","l","regular",""
"PTC193808230","carts102","BLG","","1","lower","3","3","","3","","","","","","","","","","","","","","","","","","","19380823","0","LOU05","PTC","l","regular",""
"PH5193809130","carts102","PH5","","2","value","","","1","","","","","","","","","","","","","","","","","","","","19380913","0","PHI17","PTC","w","championship",""
"PH5193809130","carts102","PH5","","2","lower","1","1","1","","","","","","","","","","","","","","","","","","","","19380913","0","PHI17","PTC","w","championship",""
"NW2193905140","carts102","PH5","9","1","value","3","1","1","0","0","0","0","0","0","0","0","2","0","","0","0","0","0","0","","","","19390514","0","NWK04","NW2","w","regular","y"
"PH5193905202","carts102","PH5","","","value","","","","","","","","","","","","","","","","","","","","","","","19390520","2","PHI17","HOM","l","regular",""
"PH5193905211","carts102","PH5","9","1","value","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19390521","1","PHI17","NY5","w","regular","y"
"HOM193905270","carts102","PH5","9","1","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19390527","0","PIT06","HOM","l","regular","y"
"TLC193906182","carts102","TLC","","","value","","","","","","","","","","","","","","","","","","","","","","","19390618","2","TOL05","NY6","w","regular",""
"TLC193906200","carts102","TLC","","","value","","","","","","","","","","","","","","","","","","","","","","","19390620","0","LIM01","KCM","l","exhibition",""
"TLC193907021","carts102","TLC","","","value","","","","","","","","","","","","","","","","","","","","","","","19390702","1","TOL05","HOM","l","regular",""
"CAG193907070","carts102","TLC","","","value","","","","","","","","","","","","","","","","","","","","","","","19390707","0","MIL03","CAG","w","exhibition",""
"CAG193907091","carts102","TLC","6","2","value","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19390709","1","CHI09","CAG","l","exhibition","y"
