"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"MLS193610070","calde101","MLS","2","value","3","","6","3","","","0","2","2","0","","0","0","0","0","0","","","","","","","","19361007","0","DES01","NNS","L","exhibition","y"
"MLS193610070","calde101","MLS","2","lower","3","","","3","","","0","2","2","0","","0","0","0","0","","","","","","","","","19361007","0","DES01","NNS","L","exhibition","y"
"MLS193610070","calde101","MLS","2","upper","3","","","3","","","0","2","2","0","","0","0","0","0","","","","","","","","","19361007","0","DES01","NNS","L","exhibition","y"
