"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"MEM194604140","warrj101","MEM","3","value","","","","","","","","","","","","","","","","","","","","","","1","","19460414","0","LRK02","CAG","L","exhibition",""
"MEM194604140","warrj101","MEM","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19460414","0","LRK02","CAG","L","exhibition",""
"MEM194604140","warrj101","MEM","3","upper","","","","","","","","","","","","","","","","","","","1","","","","","19460414","0","LRK02","CAG","L","exhibition",""
"KCM194707202","warrj101","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19470720","2","CIN07","KCM","L","regular",""
"KCM194707202","warrj101","CAG","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19470720","2","CIN07","KCM","L","regular",""
"KCM194707202","warrj101","CAG","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19470720","2","CIN07","KCM","L","regular",""
"CAG194708140","warrj101","CAG","2","value","18","","","","","","","6","","","","","","","","","","","","","","1","","19470814","0","SYR04","CVB","L","regular",""
"CAG194708140","warrj101","CAG","2","lower","18","","","","","","","6","","","","","","","","","","","","","","","","19470814","0","SYR04","CVB","L","regular",""
"CAG194708140","warrj101","CAG","2","upper","18","","","","","","","6","","","","","","","","","","","","","","","","19470814","0","SYR04","CVB","L","regular",""
"PH5194708160","warrj101","CAG","2","value","9","","14","3","","","","4","","3","","","","","","","","","","","","1","","19470816","0","WIL04","PH5","W","exhibition","y"
"PH5194708160","warrj101","CAG","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19470816","0","WIL04","PH5","W","exhibition","y"
"PH5194708160","warrj101","CAG","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19470816","0","WIL04","PH5","W","exhibition","y"
"BLG194708241","warrj101","CAG","4","value","11","","13","3","","","0","1","","0","","1","0","0","0","","","","","","","1","","19470824","1","BAL14","BLG","L","exhibition","y"
"BLG194708241","warrj101","CAG","4","lower","11","","","3","","","0","1","","0","","1","0","0","0","","","","","","","","","19470824","1","BAL14","BLG","L","exhibition","y"
"BLG194708241","warrj101","CAG","4","upper","11","","","3","","","0","1","","0","","1","0","0","0","","","","","","","","","19470824","1","BAL14","BLG","L","exhibition","y"
"CAG194708290","warrj101","CAG","2","value","3","","","","","","","","","","","","","","","","","","","","","1","","19470829","0","CHI10","MEM","L","regular",""
"CAG194708290","warrj101","CAG","2","lower","3","","","","","","","","","","","","","","","","","","","","","","","19470829","0","CHI10","MEM","L","regular",""
"CAG194708290","warrj101","CAG","2","upper","3","","","","","","","","","","","","","","","","","","","","","","","19470829","0","CHI10","MEM","L","regular",""
"CAG194708312","warrj101","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19470831","2","CHI10","IN9","W","regular",""
"CAG194708312","warrj101","CAG","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19470831","2","CHI10","IN9","W","regular",""
"CAG194708312","warrj101","CAG","2","upper","","","","","","","","","","","","","","","","","","1","","","","","","19470831","2","CHI10","IN9","W","regular",""
"CAG194709141","warrj101","CAG","2","value","21","1","","","","","","4","","","","","","","","","","","","","","","","19470914","1","CHI10","BIR","W","regular",""
"CAG194709141","warrj101","CAG","2","lower","21","1","","","","","","4","","","","","","","","","","","","","","","","19470914","1","CHI10","BIR","W","regular",""
"CAG194709141","warrj101","CAG","2","upper","23","1","","","","","","4","","","","","","","","","","","","","","","","19470914","1","CHI10","BIR","W","regular",""
