"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"KCM193705161","mccah102","CAG","1","3","value","24","11","1","0","0","0","","","","","1","19370516","1","KAN05","KCM","l","regular","y"
"JAX193805080","mccah102","BIR","1","3","value","24","","","","1","0","","","0","","1","19380508","0","JKV01","JAX","l","exibition","y"
"MEM193806051","mccah102","BIR","1","3","value","24","","","","","","","","0","","1","19380605","1","MEM02","MEM","l","regular","y"
"BIR193808200","mccah102","BIR","1","3","value","27","8","","","1","0","","","","","1","19380820","0","LEE01","CAG","w","exhibition","y"
"BIR193808211","mccah102","BIR","1","3","value","27","6","","","","","","","","","1","19380821","1","BIR01","CAG","l","exhibition","y"
"CAG194405141","mccah102","CAG","1","3","value","24","5","0","0","0","0","","","","","1","19440514","1","CHI10","MEM","l","regular","y"
"CAG194406181","mccah102","CAG","1","3","value","","12","0","0","0","0","","","","","","19440618","1","CHI10","CVB","w","regular","y"
"CAG194407161","mccah102","CAG","1","3","value","27","15","0","0","0","0","","","","","1","19440716","1","CHI10","CIA","w","regular","y"
"CAG194505201","mccah102","CAG","1","3","value","27","10","0","0","1","0","","","","","1","19450520","1","COL05","KCM","l","regular","y"
"CAG194505250","mccah102","CAG","1","5","value","27","","","0","0","0","","","","","1","19450525","0","SPR03","KCM","l","regular","y"
"CAG194505270","mccah102","CAG","1","3","value","27","","","0","1","0","","","","","1","19450527","0","CHI10","KCM","w","regular","y"
"CAG194505280","mccah102","CAG","1","3","value","27","","","0","0","0","","","","","1","19450528","0","MIL03","KCM","w","regular","y"
"CAG194505290","mccah102","CAG","1","3","value","27","","","0","0","0","","","","","1","19450529","0","RAC01","KCM","l","regular","y"
"CAG194505310","mccah102","CAG","1","3","value","27","","","0","0","0","","","","","1","19450531","0","SPR03","KCM","l","regular","y"
"CAG194506031","mccah102","CAG","1","3","value","27","11","0","0","0","0","","","","","1","19450603","1","CHI10","MEM","w","regular","y"
"CAG194506050","mccah102","CAG","1","3","value","27","","","0","2","0","","","","","1","19450605","0","MIL03","MEM","w","regular","y"
"CAG194506101","mccah102","CAG","1","3","value","27","12","0","0","1","0","","","","","1","19450610","1","CHI10","BIR","l","regular","y"
