"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PRG193310291","newsb101","PIR","1","value","24","","44","15","","","1","11","","5","","5","0","0","0","2","","","1","","1","","1","19331029","1","LOS05","PRG","L","exhibition","y"
"PRG193310291","newsb101","PIR","1","lower","24","","44","15","","","1","11","","5","","5","0","0","0","2","","","","","","","","19331029","1","LOS05","PRG","L","exhibition","y"
"PRG193310291","newsb101","PIR","1","upper","24","","44","15","","","1","11","","5","","5","0","0","0","2","","","","","","","","19331029","1","LOS05","PRG","L","exhibition","y"
"PRG193311122","newsb101","PIR","1","value","18","","26","6","","","0","1","","1","","11","0","0","0","1","","1","","","1","","1","19331112","2","LOS05","PRG","W","exhibition","y"
"PRG193311122","newsb101","PIR","1","lower","18","","26","6","","","0","1","","1","","11","0","0","0","1","","","","","","","","19331112","2","LOS05","PRG","W","exhibition","y"
"PRG193311122","newsb101","PIR","1","upper","18","","26","6","","","0","1","","1","","11","0","0","0","1","","","","","","","","19331112","2","LOS05","PRG","W","exhibition","y"
"PRG193312251","newsb101","PIR","1","value","27","","42","13","4","0","2","8","","4","","6","0","0","0","1","","1","","","1","","1","19331225","1","LOS05","PRG","W","exhibition","y"
"PRG193312251","newsb101","PIR","1","lower","27","","41","13","4","0","2","8","","4","","6","0","0","0","1","","","","","","","","19331225","1","LOS05","PRG","W","exhibition","y"
"PRG193312251","newsb101","PIR","1","upper","27","","42","13","4","0","2","8","","4","","6","0","0","0","1","","","","","","","","19331225","1","LOS05","PRG","W","exhibition","y"
"PRG193401071","newsb101","PIR","1","value","21","","","8","","","","6","","","","11","","","","","","","1","","1","","","19340107","1","LOS05","PRG","L","exhibition",""
"PRG193401071","newsb101","PIR","1","lower","21","","","8","","","","6","","","","11","","","","","","","","","","","","19340107","1","LOS05","PRG","L","exhibition",""
"PRG193401071","newsb101","PIR","1","upper","21","","","8","","","","6","","","","11","","","","","","","","","","","","19340107","1","LOS05","PRG","L","exhibition",""
"KCR194311050","newsb101","MLS","1","value","3","","6","3","","","0","2","2","1","","1","0","0","0","0","","","","","1","","","19431105","0","LOS02","KCR","W","exhibition","y"
"KCR194311050","newsb101","MLS","1","lower","3","","","3","","","0","2","2","1","","1","0","0","0","","","","","","","","","19431105","0","LOS02","KCR","W","exhibition","y"
"KCR194311050","newsb101","MLS","1","upper","3","","","3","","","0","2","2","1","","1","0","0","0","","","","","","","","","19431105","0","LOS02","KCR","W","exhibition","y"
"BCG194311071","newsb101","PIR","1","value","18","","30","8","","","0","8","6","4","","5","0","0","0","1","","","1","","1","","","19431107","1","LOS04","BCG","L","exhibition","y"
"BCG194311071","newsb101","PIR","1","lower","18","","30","8","","","0","8","6","4","","5","0","0","0","","","","","","","","","19431107","1","LOS04","BCG","L","exhibition","y"
"BCG194311071","newsb101","PIR","1","upper","18","","30","8","","","0","8","6","4","","5","0","0","0","","","","","","","","","19431107","1","LOS04","BCG","L","exhibition","y"
