"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CCB194207170","coopj101","CCB","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19420717","0","DAY03","HOM","L","exhibition",""
"CCB194207170","coopj101","CCB","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19420717","0","DAY03","HOM","L","exhibition",""
"CCB194207170","coopj101","CCB","1","upper","","","","","","","","","","","","","","","","","","","","","","","","19420717","0","DAY03","HOM","L","exhibition",""
"CCB194207200","coopj101","CCB","1","value","10","","22","9","","0","2","8","","2","","1","0","0","0","1","","","1","","1","","","19420720","0","YOU01","HOM","L","exhibition","y"
"CCB194207200","coopj101","CCB","1","lower","10","","","9","","0","0","4","","2","","1","0","0","0","","","","","","","","","19420720","0","YOU01","HOM","L","exhibition","y"
"CCB194207200","coopj101","CCB","1","upper","10","","","9","","0","2","9","","2","","1","0","0","0","","","","","","","","","19420720","0","YOU01","HOM","L","exhibition","y"
"CCB194207240","coopj101","CCB","2","value","23","","37","13","","0","0","10","","4","","","0","0","0","","","","1","","","1","","19420724","0","BUF06","HOM","L","exhibition","y"
"CCB194207240","coopj101","CCB","2","lower","23","","","","","0","0","8","","","","","0","0","0","","","","","","","","","19420724","0","BUF06","HOM","L","exhibition","y"
"CCB194207240","coopj101","CCB","2","upper","23","","","","","0","0","13","","","","","0","0","0","","","","","","","","","19420724","0","BUF06","HOM","L","exhibition","y"
"CCB194207280","coopj101","CCB","1","value","20","","32","11","","0","1","6","","2","","6","0","2","0","","","","1","","1","","","19420728","0","CAN03","NW2","L","exhibition","y"
"CCB194207280","coopj101","CCB","1","lower","20","","","11","","0","","4","","2","","6","0","2","0","","","","","","","","","19420728","0","CAN03","NW2","L","exhibition","y"
"CCB194207280","coopj101","CCB","1","upper","20","","","11","","0","","6","","2","","6","0","2","0","","","","","","","","","19420728","0","CAN03","NW2","L","exhibition","y"
"NW2194208040","coopj101","CCB","2","value","3","","11","6","0","0","0","4","","2","","","0","0","0","","","","","","","","","19420804","0","TRE01","NW2","L","exhibition","y"
"NW2194208040","coopj101","CCB","2","lower","3","","","6","0","0","0","4","","","","","0","0","0","","","","","","","","","19420804","0","TRE01","NW2","L","exhibition","y"
"NW2194208040","coopj101","CCB","2","upper","3","","","6","0","0","0","4","","","","","0","0","0","","","","","","","","","19420804","0","TRE01","NW2","L","exhibition","y"
"CCB194208302","coopj101","JAX","2","value","18","","31","6","1","0","0","4","","3","","8","0","0","0","0","","","","","","1","","19420830","2","CLE06","CCB","L","regular","y"
"CCB194208302","coopj101","JAX","2","lower","18","","","","1","0","0","","","3","","8","0","0","0","","","","","","","","","19420830","2","CLE06","CCB","L","regular","y"
"CCB194208302","coopj101","JAX","2","upper","18","","","","1","0","0","","","3","","8","0","0","0","","","","","","","","","19420830","2","CLE06","CCB","L","regular","y"
