"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"KCM194708042","kineu101","IN9","1","2","value","6","","","0","0","0","0","","","","","19470804","2","STL07","KCM","w","regular","y"
"BIR194708050","kineu101","IN9","2","2","value","","","","0","","0","","","","","","19470805","0","MEM02","BIR","l","regular",""
