"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"KCM194605200","rhodh101","CAG","8","2","value","1","0","0","0","0","0","0","","0","","0","1","","","0","","","0","","","","","19460520","0","KAN05","KCM","l","regular","y"
"CAG194606030","rhodh101","CAG","9","2","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460603","0","DAV01","BIR","l","regular","y"
"CAG194606040","rhodh101","CAG","7","1","value","4","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19460604","0","SBD01","BIR","l","regular","y"
"IN9194606080","rhodh101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19460608","0","IND10","IN9","l","regular",""
"CAG194606110","rhodh101","CAG","7","1","value","4","4","0","2","0","0","0","","0","","0","0","0","","0","","","0","","","","","19460611","0","SPR03","IN9","w","regular","y"
"MEM194606161","rhodh101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19460616","1","MEM03","MEM","t","regular",""
"MEM194606162","rhodh101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19460616","2","MEM03","MEM","w","regular",""
"MEM194606180","rhodh101","CAG","","","value","","","1","1","","","1","3","","","","","","","","","","","","","","","19460618","0","WAC01","MEM","w","regular",""
"BIR194606260","rhodh101","CAG","","","value","","","0","","","","","0","","","","","","","","","","","","","","","19460626","0","NOL01","BIR","l","regular",""
"IN9194607010","rhodh101","CAG","9","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460701","0","RCI01","IN9","l","regular","y"
"IN9194607020","rhodh101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19460702","0","COL05","IN9","w","regular",""
"CVB194607041","rhodh101","CAG","3","1","value","5","4","1","2","1","0","0","","0","","0","1","","","0","","","0","","","","","19460704","1","CLE06","CVB","l","regular","y"
"CVB194607042","rhodh101","CAG","3","1","value","3","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19460704","2","CLE06","CVB","l","regular","y"
"CAG194607150","rhodh101","CAG","","","value","","","","3","1","","","","","","","","","","","","","","","","","","19460715","0","FLI01","MEM","w","regular",""
"CAG194607150","rhodh101","CAG","","","lower","","3","","3","1","","","","","","","","","","","","","","","","","","19460715","0","FLI01","MEM","w","regular",""
"CAG194608020","rhodh101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19460802","0","DAY03","BIR","l","regular",""
"CAG194608090","rhodh101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19460809","0","MTG01","BIR","l","regular",""
"KCM194608111","rhodh101","CAG","8","2","value","1","1","1","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19460811","1","KAN05","KCM","l","regular","y"
"CAG194608252","rhodh101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19460825","2","CHI10","IN9","w","regular",""
"CAG194608290","rhodh101","CAG","9","3","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460829","0","DCT02","IN9","w","regular","y"
