"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM193806120","hannl102","HOM","1","value","12","","20","3","","","","2","","5","","","0","","","","","","","","","","","1","","","19380612","0","IND10","BLG","w","regular","y"
"MEM193808211","hannl102","MEM","2","value","15","","","","","","","0","","","","","","","","","","","","","1","","","","1","","19380821","1","MEM02","IN7","w","exhibition",""
"ATN193808290","hannl102","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19380829","0","MAC01","ATN","l","regular",""
"CAG193809051","hannl102","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19380905","1","CHI09","CAG","l","regular",""
