"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"ASW193508110","tianl102","ASE","3","value","9","0","13","3","0","0","0","4","4","2","0","0","0","0","0","0","0","0","1","0","","","","","","","19350811","0","CHI10","ASW","l","allstar","y"
"NY6193509210","tianl102","NY6","1","value","15","","25","7","","","0","4","","3","","","0","0","0","0","","","","","","","","1","","","19350921","0","PHI17","PTC","l","lcs","y"
"NY6193509291","tianl102","NY6","1","value","27","","36","4","","","0","1","","4","","8","0","0","0","0","","","","","1","","","1","","1","19350929","1","NYC25","BRS","w","exhibition","y"
"NW2193905281","tianl102","NY6","1","value","14","0","21","6","0","0","1","5","5","1","0","0","0","0","0","0","0","0","0","0","","1","","1","","","19390528","1","NWK04","NW2","l","regular","y"
"HOM193905301","tianl102","NY6","1","value","24","","","8","","","","4","","","","","","","","","","","","","","1","","1","","1","19390530","1","PIT06","HOM","l","regular",""
"NY6193906041","tianl102","NY6","1","value","21","3","31","9","4","1","0","5","5","2","0","6","0","0","0","0","0","0","0","0","","1","","1","","","19390604","1","NYC16","BLG","l","regular","y"
"PH5193906111","tianl102","NY6","1","value","27","","36","7","","","","3","","1","","","","","","","","","","","1","","","1","","1","19390611","1","PHI17","PH5","w","regular","y"
"TLC193906182","tianl102","NY6","1","value","24","","","9","","","","3","","","","","","","","","","","","","","1","","1","","1","19390618","2","TOL05","TLC","l","regular",""
"SSA193906270","tianl102","NY6","1","value","27","","34","6","1","0","0","0","0","2","","14","0","0","0","0","0","","","","1","","","1","","1","19390627","0","MIL03","SSA","w","exhibition","y"
"BLG193907162","tianl102","NY6","1","value","12","0","20","7","2","0","0","4","4","0","0","3","1","0","0","1","0","0","1","0","","1","","1","","","19390716","2","BAL10","BLG","l","regular","y"
"NY5193907232","tianl102","NY6","2","value","3","0","5","0","0","0","0","0","0","2","0","1","0","0","0","0","0","1","0","0","","","","","1","","19390723","2","NYC16","NY5","l","regular","y"
"NY6193908131","tianl102","NY6","2","value","11","0","20","7","1","1","0","3","3","2","0","1","0","0","0","0","1","0","0","0","","","","","","","19390813","1","NYC16","BLG","l","regular","y"
"NW2193908202","tianl102","NY6","1","value","24","0","31","7","0","0","0","2","2","1","0","0","1","0","0","1","0","1","1","0","","1","","1","","1","19390820","2","NWK04","NW2","l","regular","y"
"HOM194306132","tianl102","NY6","2","value","8","","15","2","0","0","0","3","","5","0","3","0","0","0","","0","","","","","","","","","","19430613","2","WAS09","HOM","l","regular","y"
"BIR194307200","tianl102","NY6","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19430720","0","IND10","BIR","w","exhibition",""
"BIR194307230","tianl102","NY6","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19430723","0","CHT01","BIR","w","exhibition",""
"BIR194307282","tianl102","NY6","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19430728","2","NOL01","BIR","w","exhibition",""
"HOM194308140","tianl102","NY6","2","value","0","","3","3","0","0","0","3","","0","0","0","0","0","0","0","0","","","","","","","","","","19430814","0","WAS09","HOM","l","regular","y"
"CI2194309020","tianl102","NY6","1","value","25","","33","9","0","0","0","3","","0","0","","0","0","0","","0","","","","1","","","1","","","19430902","0","MIL03","CI2","w","exhibition","y"
"BIR194404170","tianl102","NY6","2","value","6","","6","0","0","0","0","0","0","0","0","2","0","0","0","","0","","","","","","","","1","","19440417","0","MTG01","BIR","w","exhibition","y"
"KCM194404302","tianl102","NY6","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19440430","2","HOU04","KCM","l","exhibition",""
"NW2194405170","tianl102","NY6","1","value","24","","","4","","","1","3","","","","","","","","","","","","","","1","","1","","1","19440517","0","NOR02","NW2","l","regular",""
"PH5194405200","tianl102","NY6","2","value","1","","3","1","1","0","0","0","0","1","0","0","0","0","0","","0","","","","","","","","","","19440520","0","PHI17","PH5","w","regular","y"
"PH5194405301","tianl102","NY6","1","value","1","","5","2","","","","3","1","2","","","","","","","","","","","","","","1","","","19440530","1","PHI17","PH5","w","regular",""
"NY6194405310","tianl102","NY6","1","value","27","","35","4","0","0","1","1","","4","","14","0","0","0","0","","","","","1","","","1","","1","19440531","0","HRB01","PH5","w","regular","y"
"HOM194406020","tianl102","NY6","3","value","7","","9","3","0","0","0","1","","0","0","1","0","0","0","0","0","","","","","","","","","","19440602","0","WAS09","HOM","w","regular","y"
"KCM194406070","tianl102","NY6","1","value","27","","","9","","","","2","","","","","","","","","","","","","1","","","1","","1","19440607","0","IND10","KCM","w","exhibition",""
"NY6194406160","tianl102","NY6","1","value","18","","","","","","","1","","","","","","","","","","","","","1","","","1","","","19440616","0","DAY03","NW2","w","regular",""
"NY6194406160","tianl102","NY6","1","upper","","","","","","","","7","","","","","","","","","","","","","","","","","","","19440616","0","DAY03","NW2","w","regular",""
"PH5194406220","tianl102","NY6","1","value","21","","32","6","0","0","0","4","","4","0","","0","0","0","","0","","","","1","","","1","","","19440622","0","PHI17","PH5","w","regular","y"
"NY6194407021","tianl102","NY6","3","value","3","","8","2","0","0","0","3","","3","0","0","0","0","0","","0","","","","","1","","","","","19440702","1","NYC15","PH5","l","regular","y"
"HOM194407120","tianl102","NY6","1","value","1","","7","5","0","0","0","6","","1","0","0","0","0","0","","0","","","","","1","","1","","","19440712","0","HRB01","HOM","l","regular","y"
"PH5194408100","tianl102","NY6","2","value","6","","","3","","","","0","0","","","3","","","","","","","","","","","","","1","","19440810","0","PHI17","PH5","l","regular",""
"NY6194408190","tianl102","NY6","1","value","21","","27","5","0","0","0","2","","2","0","7","0","0","0","2","0","","","","","","","1","","","19440819","0","HRB01","BLG","w","regular","y"
