"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"KCM193907070","hudsf101","KCM","9","3","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19390707","0","DES01","SSA","l","regular","y"
"CAG194004142","hudsf101","CAG","5","1","value","3","3","1","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400414","2","NOL01","BIR","w","exhibition","y"
"HOM194005020","hudsf101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19400502","0","ELD01","HOM","w","exhibition",""
"HOM194005030","hudsf101","CAG","6","1","value","4","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400503","0","MNL01","HOM","l","exhibition","y"
"MEM194005051","hudsf101","CAG","6","1","value","4","4","1","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400505","1","MEM02","MEM","l","exhibition","y"
"MEM194005052","hudsf101","CAG","9","2","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400505","2","MEM02","MEM","w","exhibition","y"
"MEM194005081","hudsf101","CAG","9","1","value","3","3","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400508","1","NOL01","MEM","l","exhibition","y"
"CV9194005121","hudsf101","CAG","6","1","value","4","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400512","1","ATL04","CV9","l","regular","y"
"CAG194005180","hudsf101","CAG","5","1","value","4","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400518","0","CHI09","CV9","l","regular","y"
"CAG194005191","hudsf101","CAG","5","1","value","2","1","0","0","0","0","0","","0","","0","1","","","0","","","0","","","","","19400519","1","CHI09","CV9","l","regular","y"
"CAG194005192","hudsf101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19400519","2","CHI09","CV9","w","regular",""
"IN8194005260","hudsf101","CAG","","","value","","","","","","","","","","","","0","0","","","","","","","","","","19400526","0","IND10","IN8","l","regular",""
"KCM194006091","hudsf101","CAG","5","1","value","4","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400609","1","KAN05","KCM","l","regular","y"
"KCM194006092","hudsf101","CAG","7","1","value","3","3","2","1","1","0","0","","0","","0","0","0","","0","","","0","","","","","19400609","2","KAN05","KCM","w","regular","y"
"KCM194006100","hudsf101","CAG","5","1","value","4","4","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19400610","0","DES01","KCM","l","regular","y"
"CAG194006161","hudsf101","CAG","6","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400616","1","CHI09","KCM","l","regular","y"
"CAG194006162","hudsf101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19400616","2","CHI09","KCM","l","regular",""
"IN8194006231","hudsf101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19400623","1","LOU05","IN8","w","regular",""
"CAG194006301","hudsf101","CAG","9","1","value","4","4","0","1","1","0","0","2","0","","0","0","0","","0","","","0","","","","","19400630","1","CHI09","MEM","w","regular","y"
"CAG194007141","hudsf101","CAG","9","1","value","3","2","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19400714","1","CHI09","SNO","w","regular","y"
"CAG194007211","hudsf101","CAG","9","2","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400721","1","CHI09","BIR","w","regular","y"
"CAG194007212","hudsf101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19400721","2","CHI09","BIR","w","regular",""
"CAG194009022","hudsf101","MEM","","","value","","","","","","","","","","","","","","","","","","","","","","","19400902","2","CHI09","CAG","w","regular",""
"SNO194104130","hudsf101","CAG","9","1","value","2","1","1","1","0","0","0","","0","","0","1","","","0","","","0","","","","","19410413","0","MNL01","SNO","w","exhibition","y"
"KCM194104240","hudsf101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19410424","0","HOU04","KCM","l","exhibition",""
"CAG194104300","hudsf101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19410430","0","TUL01","KCM","l","exhibition",""
"CAG194105181","hudsf101","CAG","2","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","1","0","","","0","","","","","19410518","1","CHI10","KCM","l","regular","y"
"CAG194105182","hudsf101","CAG","9","1","value","","","","","","","","","","","","","","","","","","","","","","","19410518","2","CHI10","KCM","w","regular",""
"CAG194105252","hudsf101","CAG","9","1","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410525","2","CHI10","SNO","l","regular","y"
"CAG194106140","hudsf101","CAG","9","4","value","1","1","0","1","0","0","0","0","0","","0","0","0","","1","","","0","","","","","19410614","0","CAN03","KCM","l","regular","y"
"CAG194106221","hudsf101","CAG","5","1","value","","","1","1","","","1","1","","","","1","1","","","","","","","","","","19410622","1","CHI10","MEM","w","regular",""
"CAG194106221","hudsf101","CAG","5","1","lower","","1","1","1","","","1","1","","","","1","1","","","","","","","","","","19410622","1","CHI10","MEM","w","regular",""
"CAG194106260","hudsf101","CAG","5","1","value","4","4","1","2","1","1","0","","0","","0","0","0","","0","","","0","","","","","19410626","0","IND10","NY5","l","exhibition","y"
"CAG194107040","hudsf101","CAG","5","1","value","4","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19410704","0","STL07","KCM","l","regular","y"
"KCM194107061","hudsf101","CAG","5","1","value","4","3","0","2","0","0","0","2","0","","0","1","","","0","","","0","","","","","19410706","1","KAN05","KCM","w","regular","y"
"KCM194107062","hudsf101","CAG","5","1","value","3","2","0","0","0","0","0","0","0","","0","1","","1","0","","","0","","","","","19410706","2","KAN05","KCM","l","regular","y"
"KCM194107070","hudsf101","CAG","5","1","value","4","4","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19410707","0","KAN05","KCM","l","regular","y"
"CAG194107132","hudsf101","CAG","5","1","value","3","3","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410713","2","MIL03","SNO","l","regular","y"
"SNO194107201","hudsf101","CAG","5","1","value","4","4","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410720","1","CIN07","SNO","l","regular","y"
"CAG194107203","hudsf101","CAG","","","value","","","2","3","1","","2","2","","","","","","","","","","","","","","","19410720","3","DAY03","MEM","w","exhibition",""
"CAG194107203","hudsf101","CAG","","","lower","","3","2","3","1","","2","2","","","","","","","","","","","","","","","19410720","3","DAY03","MEM","w","exhibition",""
"ASW194107270","hudsf101","ASW","9","6","value","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1","","19410727","0","CHI10","ASE","l","allstar","y"
"BLG194108210","hudsf101","CAG","8","2","value","1","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","","19410821","0","PHI17","BLG","l","exhibition","y"
"CAG194204120","hudsf101","CAG","9","1","value","1","0","0","0","0","0","0","","0","","0","1","","","0","","","0","","","","","19420412","0","LRK02","MEM","w","exhibition","y"
