"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"TLC193905141","johnj115","TLC","1","value","27","0","37","11","0","0","0","6","6","1","0","3","0","0","0","0","0","1","0","0","","1","","1","","1","19390514","1","TOL05","NY5","l","regular","y"
"NW2193905270","johnj115","TLC","1","value","24","0","37","8","3","1","0","4","4","5","0","4","1","1","0","1","0","0","1","0","","1","","1","","1","19390527","0","TRE01","NW2","l","regular","y"
"PH5193905302","johnj115","TLC","1","value","24","","31","7","0","0","0","4","","","","","0","0","0","0","","","","","","1","","1","","1","19390530","2","PHI17","PH5","l","regular","y"
"TLC193906181","johnj115","TLC","1","value","30","0","35","2","0","0","0","1","1","5","0","8","1","0","0","1","0","0","1","0","1","","","1","","1","19390618","1","TOL05","NY6","w","regular","y"
"TLC193907022","johnj115","TLC","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19390702","2","TOL05","HOM","l","regular",""
"CAG193907092","johnj115","TLC","1","value","24","","","","","","","5","","6","","7","","","","","","","","","","1","","1","","1","19390709","2","CHI09","CAG","l","exhibition",""
"CV9193907162","johnj115","TLC","1","value","24","","35","7","1","0","0","3","","3","","10","0","1","0","1","","","","","1","","","1","","1","19390716","2","KAN05","CV9","w","regular","y"
"TLC193908020","johnj115","TLC","1","value","27","0","36","6","1","0","0","3","2","1","0","8","0","1","1","1","0","0","0","0","1","","","1","","1","19390802","0","SPR03","KCM","w","regular","y"
"KCM193908061","johnj115","TLC","1","value","14","","22","7","","0","0","4","","1","","2","0","0","0","1","","","","","","","","1","","","19390806","1","KAN05","KCM","w","exhibition","y"
"CV9193908210","johnj115","TLC","1","value","6","","12","2","","0","0","2","","3","","3","0","0","0","0","","","","","","","","1","","","19390821","0","AKR01","CV9","l","regular","y"
