"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CIA194407170","medil101","CIA","1","value","27","","37","7","1","0","0","2","2","0","","10","0","0","0","1","","","1","","1","","1","19440717","0","SBD01","CAG","L","regular","y"
"CIA194407170","medil101","CIA","1","lower","27","","37","7","1","0","0","2","2","0","","10","0","0","0","1","","","","","","","","19440717","0","SBD01","CAG","L","regular","y"
"CIA194407170","medil101","CIA","1","upper","27","","37","7","1","0","0","2","2","0","","10","0","0","0","1","","","","","","","","19440717","0","SBD01","CAG","L","regular","y"
"CIA194407200","medil101","CIA","1","value","33","","","14","","","1","8","","","","","","","","","","","1","","1","","1","19440720","0","DAY03","CAG","L","regular",""
"CIA194407200","medil101","CIA","1","lower","33","","","14","","","1","8","","","","","","","","","","","","","","","","19440720","0","DAY03","CAG","L","regular",""
"CIA194407200","medil101","CIA","1","upper","33","","","14","","","1","8","","","","","","","","","","","","","","","","19440720","0","DAY03","CAG","L","regular",""
"CIA194407240","medil101","CIA","3","value","3","","","","","","","","","","","","","","","","","1","","","","1","","19440724","0","DAY03","BIR","W","regular",""
"CIA194407240","medil101","CIA","3","lower","3","","","","","","","","","","","","","","","","","","","","","","","19440724","0","DAY03","BIR","W","regular",""
"CIA194407240","medil101","CIA","3","upper","9","","","","","","","","","","","","","","","","","","","","","","","19440724","0","DAY03","BIR","W","regular",""
"CIA194408061","medil101","CIA","1","value","27","","","11","","","","1","","","","","","","","","","1","","","1","","1","19440806","1","IND10","CVB","W","regular",""
"CIA194408061","medil101","CIA","1","lower","27","","","11","","","","1","","","","","","","","","","","","","","","","19440806","1","IND10","CVB","W","regular",""
"CIA194408061","medil101","CIA","1","upper","27","","","11","","","","1","","","","","","","","","","","","","","","","19440806","1","IND10","CVB","W","regular",""
"KCM194408110","medil101","CIA","2","value","6","","","","","","","0","0","","","","","","","","","","","","","1","","19440811","0","BEL01","KCM","W","regular",""
"KCM194408110","medil101","CIA","2","lower","6","","","","","","","0","0","","","","","","","","","","","","","","","19440811","0","BEL01","KCM","W","regular",""
"KCM194408110","medil101","CIA","2","upper","6","","","","","","","0","0","","","","","","","","","","","","","","","19440811","0","BEL01","KCM","W","regular",""
"MEM194408150","medil101","CIA","1","value","27","","","4","","","","1","","","","8","","","","","","1","","","1","","1","19440815","0","LRK02","MEM","W","regular",""
"MEM194408150","medil101","CIA","1","lower","27","","","4","","","","1","","","","8","","","","","","","","","","","","19440815","0","LRK02","MEM","W","regular",""
"MEM194408150","medil101","CIA","1","upper","27","","","4","","","","1","","","","8","","","","","","","","","","","","19440815","0","LRK02","MEM","W","regular",""
