"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"NYL192007111","browc106","ACY","1","7","value","27","1","","0","","0","0","","","","","19200711","1","NYC15","NYL","w","exhibition",""
"ACY192008291","browc106","ACY","1","7","value","27","1","0","0","0","0","","","","","1","19200829","1","NYC15","NYL","w","exhibition","y"
"ACY192008292","browc106","ACY","1","7","value","27","3","0","0","0","0","","","","","1","19200829","2","NYC15","NYL","w","exhibition","y"
"DT1192105070","browc106","ACY","1","7","value","24","0","0","0","0","0","","","","","1","19210507","0","DET07","DT1","l","exhibition","y"
"ACY192107031","browc106","ACY","1","9","value","","3","0","0","0","0","","","","","","19210703","1","ACY01","HIL","w","exhibition","y"
"ACY192107031","browc106","ACY","2","4","value","","2","2","0","0","0","","","","","","19210703","1","ACY01","HIL","w","exhibition","y"
"ACY192107310","browc106","ACY","1","9","value","27","2","0","0","0","0","","","","","1","19210731","0","NYC15","IN4","w","exhibition","y"
"IN4192207260","browc106","NBG","1","9","value","27","0","0","0","0","0","","","","","1","19220726","0","KOK01","IN4","w","exhibition","y"
"CAG192208160","browc106","ACY","1","7","value","27","4","1","0","1","0","","","","","1","19220816","0","CHI09","CAG","l","exhibition","y"
"CAG192208160","browc106","ACY","2","9","value","31","2","0","0","0","0","","","","","0","19220816","0","CHI09","CAG","l","exhibition","y"
"CAG192610100","browc106","ACY","1","7","value","27","0","0","0","0","0","","","","","1","19261010","0","CHI09","CAG","w","championship","y"
"CAG192610110","browc106","ACY","1","7","value","12","2","0","0","0","0","","","","","1","19261011","0","CHI09","CAG","l","championship","y"
"CAG192610130","browc106","ACY","1","9","value","13","1","0","0","0","0","","","","","0","19261013","0","CHI09","CAG","l","championship","y"
"CAG192610140","browc106","ACY","1","9","value","25","3","0","0","0","0","","","","","1","19261014","0","CHI09","CAG","l","championship","y"
