"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"BRS192610110","hemmj101","BRS","1","5","value","27","0","0","0","0","0","0","19261011","0","BRA01","BRG","L","exhibition","y"
"BRS192610110","hemmj101","BRS","1","5","lower","27","0","0","0","0","0","0","19261011","0","BRA01","BRG","L","exhibition","y"
"BRS192610110","hemmj101","BRS","1","5","upper","27","0","0","0","0","0","0","19261011","0","BRA01","BRG","L","exhibition","y"
