"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CAG191608270","bauch101","CAG","8","1","value","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19160827","0","CHI09","IN4","W","exhibition","y"
"CAG191608270","bauch101","CAG","8","1","lower","3","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","19160827","0","CHI09","IN4","W","exhibition","y"
"CAG191608270","bauch101","CAG","8","1","upper","3","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","19160827","0","CHI09","IN4","W","exhibition","y"
"CAG191608280","bauch101","CAG","8","1","value","4","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","","","","19160828","0","CHI09","IN4","W","exhibition","y"
"CAG191608280","bauch101","CAG","8","1","lower","4","0","1","0","0","0","0","0","","0","0","0","3","0","","","0","","","","19160828","0","CHI09","IN4","W","exhibition","y"
"CAG191608280","bauch101","CAG","8","1","upper","4","0","1","0","0","0","0","0","","0","0","0","3","0","","","0","","","","19160828","0","CHI09","IN4","W","exhibition","y"
"CB1192104300","bauch101","CG1","6","1","value","2","2","1","1","0","0","","1","","0","1","","","0","","","","","","","19210430","0","COL04","CB1","W","regular","y"
"CB1192104300","bauch101","CG1","6","1","lower","2","2","1","1","0","0","","1","","0","1","","","0","","","","","","","19210430","0","COL04","CB1","W","regular","y"
"CB1192104300","bauch101","CG1","6","1","upper","2","2","1","1","0","0","","1","","0","1","","","0","","","","","","","19210430","0","COL04","CB1","W","regular","y"
"CB1192105010","bauch101","CG1","6","1","value","4","0","0","0","0","0","0","1","","0","0","","","0","","","","","","","19210501","0","COL04","CB1","T","regular","y"
"CB1192105010","bauch101","CG1","6","1","lower","","0","0","0","0","0","0","1","","0","","","","0","","","","","","","19210501","0","COL04","CB1","T","regular","y"
"CB1192105010","bauch101","CG1","6","1","upper","","0","0","0","0","0","0","1","","0","","","","0","","","","","","","19210501","0","COL04","CB1","T","regular","y"
"CNN192105220","bauch101","CG1","6","1","value","3","0","1","0","0","0","","1","","0","0","0","","0","","","0","","","","19210522","0","CIN07","CNN","L","regular","y"
"CNN192105220","bauch101","CG1","6","1","lower","3","","1","0","0","0","","1","","0","","","","0","","","0","","","","19210522","0","CIN07","CNN","L","regular","y"
"CNN192105220","bauch101","CG1","6","1","upper","3","","1","0","0","0","","1","","0","","","","0","","","0","","","","19210522","0","CIN07","CNN","L","regular","y"
"CAG192106190","bauch101","CG1","8","1","value","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","19210619","0","CHI09","CAG","L","regular","y"
"CAG192106190","bauch101","CG1","8","1","lower","4","0","0","0","0","0","0","0","","0","0","0","0","0","1","","0","","","","19210619","0","CHI09","CAG","L","regular","y"
"CAG192106190","bauch101","CG1","8","1","upper","4","0","0","0","0","0","0","0","","0","0","0","0","0","1","","0","","","","19210619","0","CHI09","CAG","L","regular","y"
"CAG192106200","bauch101","CG1","5","1","value","4","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19210620","0","CHI09","CAG","L","regular","y"
"CAG192106200","bauch101","CG1","5","1","lower","4","1","1","0","0","0","","0","","0","","","","0","","","0","","","","19210620","0","CHI09","CAG","L","regular","y"
"CAG192106200","bauch101","CG1","5","1","upper","4","1","1","0","0","0","","0","","0","","","","0","","","0","","","","19210620","0","CHI09","CAG","L","regular","y"
"CB1192107190","bauch101","CG1","7","1","value","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19210719","0","COL04","CB1","L","regular","y"
"CB1192107190","bauch101","CG1","7","1","lower","4","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19210719","0","COL04","CB1","L","regular","y"
"CB1192107190","bauch101","CG1","7","1","upper","4","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19210719","0","COL04","CB1","L","regular","y"
