"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CAG193708011","thomd105","DT2","1","value","24","","36","9","1","0","1","10","","3","","5","0","0","0","0","1","","","","","1","","1","","1","19370801","1","CHI09","CAG","l","regular","y"
"BIR194407100","thomd105","KCM","1","value","24","","","4","1","","","1","0","","","","","","","","","","","","","1","","1","","1","19440710","0","CIN07","BIR","l","regular",""
"BIR194407150","thomd105","KCM","2","value","","","","","","","","1","","","","","","","","","","","","","","1","","","1","","19440715","0","NOL01","BIR","l","regular",""
"KCM194407180","thomd105","KCM","1","value","21","","29","4","0","0","0","3","","3","0","","0","0","0","2","0","","","","","","","1","","","19440718","0","KAN05","BIR","l","regular","y"
"KCM194407301","thomd105","KCM","1","value","12","","18","5","0","0","1","5","","3","0","0","0","0","0","0","0","","","","","1","","1","","","19440730","1","CHI11","MEM","l","regular","y"
"CAG194408062","thomd105","KCM","1","value","3","","","3","","","","5","","","","","","","","","","","","","","","","1","","","19440806","2","DET04","CAG","l","regular",""
"KCM194408150","thomd105","KCM","1","value","6","","","2","","","","2","","","","","1","","","","","","","","","1","","1","","","19440815","0","MUS01","BIR","l","regular",""
"KCM194408150","thomd105","KCM","1","upper","","","","18","","","","13","","","","","1","","","","","","","","","","","","","","19440815","0","MUS01","BIR","l","regular",""
"HOM194408310","thomd105","KCM","2","value","24","1","41","9","0","0","1","5","","5","0","1","0","0","0","","0","","","","","1","","","1","","19440831","0","WAS09","HOM","l","exhibition","y"
"KCM194409060","thomd105","KCM","1","value","27","","","13","","","","6","","","","","","","","","","","","","","1","","1","","1","19440906","0","MUS01","MEM","l","exhibition",""
