"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"SNO194007260","britj104","SNO","1","3","value","9","3","0","1","0","0","","","","","","19400726","0","HOU05","IN8","l","regular","y"
"SNO194007270","britj104","SNO","1","7","value","","0","0","0","0","0","","","","","","19400727","0","BAT01","IN8","w","regular","y"
"SNO194007281","britj104","SNO","1","9","value","24","4","0","0","0","0","","","","","1","19400728","1","NOL01","IN8","w","regular","y"
"SNO194007281","britj104","SNO","2","3","value","3","","","0","0","0","","","","","1","19400728","1","NOL01","IN8","w","regular","y"
"CCB194206080","britj104","CAG","1","2","value","27","","","0","","0","","","","","1","19420608","0","CHA01","CCB","l","regular",""
"HOM194208182","britj104","CAG","1","1","value","6","0","0","0","0","0","","","","","","19420818","2","CAN03","HOM","l","exhibition","y"
"CAG194209040","britj104","CAG","1","5","value","27","1","1","1","0","0","","","","","1","19420904","0","DAV01","NY6","l","exhibition","y"
"CAG194209080","britj104","CAG","1","5","value","27","0","3","1","0","0","","","","","1","19420908","0","STJ01","BIR","l","exhibition","y"
"MEM194209131","britj104","CAG","1","5","value","24","","","0","0","0","","","","","1","19420913","1","MEM02","MEM","l","exhibition","y"
"MEM194209132","britj104","CAG","1","5","value","21","","","0","0","0","","","","","1","19420913","2","MEM02","MEM","w","exhibition","y"
"BLG194305091","britj104","CI2","1","5","value","27","","","0","0","0","","","","","1","19430509","1","BAL14","BLG","w","exhibition","y"
"BLG194305092","britj104","CI2","1","5","value","21","","","0","0","0","","","","","1","19430509","2","BAL14","BLG","w","exhibition","y"
"CI2194305180","britj104","CI2","1","5","value","30","3","3","0","0","0","","","","","1","19430518","0","SPR04","BIR","w","regular","y"
"CI2194305231","britj104","CI2","1","5","value","27","3","","0","0","0","","","","","1","19430523","1","CIN07","CAG","w","regular","y"
"CI2194305232","britj104","CI2","1","5","value","27","2","","0","0","0","","","","","1","19430523","2","CIN07","CAG","w","regular","y"
"CI2194305250","britj104","CI2","1","5","value","21","0","3","0","0","0","","","","","1","19430525","0","SPR04","CAG","l","regular","y"
"CI2194305260","britj104","CI2","1","5","value","27","","","0","1","0","","","","","1","19430526","0","SPR03","CAG","l","regular","y"
"CVB194305301","britj104","CI2","1","5","value","24","0","1","1","0","0","","","","","1","19430530","1","CLE06","CVB","l","regular","y"
"CVB194305302","britj104","CI2","1","5","value","18","2","0","1","0","0","","","","","1","19430530","2","CLE06","CVB","l","regular","y"
"BIR194306081","britj104","CI2","1","2","value","","","","0","","0","","","","","","19430608","1","NOL01","BIR","w","regular",""
"BIR194306082","britj104","CI2","1","2","value","12","","","0","","0","","","","","1","19430608","2","NOL01","BIR","l","regular",""
"CI2194306131","britj104","CI2","1","5","value","27","2","0","1","0","0","","","","","1","19430613","1","CIN07","MEM","l","regular","y"
"CI2194306132","britj104","CI2","1","5","value","18","0","","0","0","0","","","","","1","19430613","2","CIN07","MEM","l","regular","y"
"CI2194306170","britj104","CI2","1","5","value","","1","1","0","0","0","","","","","1","19430617","0","RCI01","BIR","w","regular","y"
"MEM194306271","britj104","CI2","1","5","value","27","4","","0","0","0","","","","","1","19430627","1","MEM03","MEM","w","regular","y"
"CI2194307041","britj104","CI2","1","5","value","27","2","5","0","0","0","","","","","1","19430704","1","IND10","CVB","l","regular","y"
"CI2194307051","britj104","CI2","1","5","value","27","2","0","0","0","0","","","","","1","19430705","1","CIN07","CVB","w","regular","y"
"CI2194307052","britj104","CI2","1","5","value","21","3","1","0","0","0","","","","","1","19430705","2","CIN07","CVB","w","regular","y"
"CI2194308040","britj104","CI2","1","9","value","15","2","0","0","0","0","","","","","1","19430804","0","DAV01","BIR","w","regular","y"
"CI2194308040","britj104","CI2","2","5","value","12","","","0","0","0","","","","","1","19430804","0","DAV01","BIR","w","regular","y"
"BIR194308050","britj104","CI2","1","5","value","24","1","2","0","0","0","","","","","1","19430805","0","KEW01","BIR","l","regular","y"
"BIR194308060","britj104","CI2","1","5","value","27","","","0","0","0","","","","","1","19430806","0","MIL03","BIR","w","regular","y"
"CI2194308070","britj104","CI2","1","5","value","27","3","2","0","0","0","","","","","1","19430807","0","APP01","BIR","w","regular","y"
"CI2194308090","britj104","CI2","1","5","value","27","3","3","1","0","0","","","","","1","19430809","0","WIN01","BIR","w","regular","y"
"BIR194308100","britj104","CI2","1","5","value","27","0","1","0","0","0","","","","","1","19430810","0","WIN01","BIR","w","regular","y"
"BIR194308130","britj104","CI2","1","5","value","24","","","0","0","0","","","","","1","19430813","0","MIL03","BIR","l","regular","y"
"KCM194308240","britj104","CI2","1","7","value","31","4","3","0","2","0","","","","","1","19430824","0","MUS01","KCM","l","regular","y"
"KCM194308260","britj104","CI2","1","7","value","24","1","0","0","0","0","","","","","1","19430826","0","KAN05","KCM","l","regular","y"
"CI2194309020","britj104","CI2","1","5","value","27","1","5","0","0","0","","","","","1","19430902","0","MIL03","NY6","l","exhibition","y"
"CI2194309080","britj104","CI2","1","5","value","","1","","0","0","0","","","","","1","19430908","0","CIN07","BIR","l","regular","y"
"CI2194309080","britj104","CI2","2","7","value","","","","1","0","0","","","","","1","19430908","0","CIN07","BIR","l","regular","y"
"CVB194309121","britj104","CI2","1","7","value","24","1","1","0","0","0","","","","","1","19430912","1","CLE06","CVB","l","exhibition","y"
"CVB194309122","britj104","CI2","1","5","value","18","3","2","0","1","0","","","","","1","19430912","2","CLE06","CVB","l","exhibition","y"
"BIR194404161","britj104","BIR","1","5","value","27","","","0","0","0","","","","","1","19440416","1","BIR01","NY6","l","exhibition","y"
"BIR194404162","britj104","BIR","1","5","value","21","","","1","0","0","","","","","1","19440416","2","BIR01","NY6","l","exhibition","y"
"BIR194404170","britj104","BIR","1","5","value","27","4","1","0","1","0","","","","","1","19440417","0","MTG01","NY6","l","exhibition","y"
"CAG194405071","britj104","BIR","1","5","value","27","1","2","0","0","0","","","","","1","19440507","1","CHI10","CAG","w","regular","y"
"BIR194405141","britj104","BIR","1","5","value","27","1","3","0","1","0","","","","","1","19440514","1","BIR01","KCM","w","regular","y"
"CVB194405211","britj104","BIR","1","5","value","24","2","1","0","0","0","","","","","1","19440521","1","CLE06","CVB","l","regular","y"
"CVB194405212","britj104","BIR","1","5","value","18","0","1","0","0","0","","","","","1","19440521","2","CLE06","CVB","l","regular","y"
"CVB194405230","britj104","BIR","1","6","value","27","","","0","","0","0","","","","1","19440523","0","BUF06","CVB","w","regular",""
"BIR194405281","britj104","BIR","1","5","value","27","","","0","0","0","","","","","1","19440528","1","BIR01","CVB","w","regular","y"
"PH5194406041","britj104","BIR","1","5","value","27","1","3","0","0","0","","","","","1","19440604","1","NYC16","PH5","w","exhibition","y"
"NY5194406042","britj104","BIR","1","5","value","21","0","1","0","0","0","","","","","1","19440604","2","NYC16","NY5","w","exhibition","y"
"CIA194406051","britj104","BIR","1","5","value","28","0","3","0","0","0","","","","","1","19440605","1","PHI11","CIA","l","regular","y"
"HOM194406080","britj104","BIR","1","5","value","30","","","0","0","0","","","","","1","19440608","0","WAS09","HOM","w","exhibition","y"
"HOM194406112","britj104","BIR","1","5","value","21","","","0","0","0","","","","","1","19440611","2","WAS09","HOM","l","exhibition","y"
"HOM194406120","britj104","BIR","1","5","value","24","3","1","0","0","0","","","","","1","19440612","0","HRB01","HOM","l","exhibition","y"
"HOM194406130","britj104","BIR","1","5","value","24","","","1","2","0","","","","","1","19440613","0","PIT06","HOM","l","exhibition","y"
"MEM194406181","britj104","BIR","1","5","value","27","4","","0","1","0","","","","","1","19440618","1","BEA01","MEM","w","regular","y"
"BIR194407161","britj104","BIR","1","5","value","27","0","2","0","0","0","","","","","1","19440716","1","BIR01","KCM","l","regular","y"
"KCM194407180","britj104","BIR","1","5","value","30","1","5","0","0","0","","","","","1","19440718","0","KAN05","KCM","w","regular","y"
"KCM194407190","britj104","BIR","1","5","value","27","1","0","0","0","0","","","","","1","19440719","0","STJ01","KCM","w","regular","y"
"KCM194407200","britj104","BIR","1","5","value","27","1","4","0","0","0","","","","","1","19440720","0","KAN05","KCM","w","regular","y"
"BIR194408061","britj104","BIR","1","5","value","27","","","0","0","0","","","","","1","19440806","1","BIR01","MEM","l","regular","y"
"KCM194408180","britj104","BIR","1","5","value","25","2","4","0","0","0","","","","","1","19440818","0","OKC02","KCM","l","regular","y"
