"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"BLS193309171","moray101","ASB","1","8","value","27","1","0","0","0","0","","","","","1","19330917","1","BAL14","BLS","w","exhibition","y"
"BLS193309172","moray101","ASB","1","8","value","21","2","0","0","0","0","","","","","1","19330917","2","BAL14","BLS","w","exhibition","y"
"BLS193310151","moray101","ASB","1","8","value","24","1","0","2","0","0","","","","","1","19331015","1","BAL14","BLS","l","exhibition","y"
