"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"SAS193910010","wrigj105","SAS","1","value","3","","6","3","","","0","1","","0","","0","0","0","0","0","","","1","","1","","","19391001","0","NOL01","NAS","L","allstar","y"
"SAS193910010","wrigj105","SAS","1","lower","3","","","3","","","","1","","0","","0","0","0","0","","","","","","","","","19391001","0","NOL01","NAS","L","allstar","y"
"SAS193910010","wrigj105","SAS","1","upper","3","","","3","","","","1","","0","","0","0","0","0","","","","","","","","","19391001","0","NOL01","NAS","L","allstar","y"
"KCM194004210","wrigj105","IN8","1","value","18","","25","6","","0","0","3","3","2","","","1","0","0","","","","1","","1","","","19400421","0","ATL04","KCM","L","exhibition","y"
"KCM194004210","wrigj105","IN8","1","lower","","","","","","0","0","","","","","","0","0","0","","","","","","","","","19400421","0","ATL04","KCM","L","exhibition","y"
"KCM194004210","wrigj105","IN8","1","upper","","","","","","0","0","","","","","","1","0","0","","","","","","","","","19400421","0","ATL04","KCM","L","exhibition","y"
"KCM194004300","wrigj105","IN8","1","value","27","","","","","","","0","0","","","","","","","","","1","","","1","","1","19400430","0","GAL01","KCM","W","exhibition",""
"KCM194004300","wrigj105","IN8","1","lower","27","","","","","","","0","0","","","","","","","","","","","","","","","19400430","0","GAL01","KCM","W","exhibition",""
"KCM194004300","wrigj105","IN8","1","upper","27","","","","","","","0","0","","","","","","","","","","","","","","","19400430","0","GAL01","KCM","W","exhibition",""
"BLG194005051","wrigj105","IN8","1","value","25","","33","7","3","1","0","3","","2","","3","0","0","0","0","","","1","","1","","1","19400505","1","NSH02","BLG","L","exhibition","y"
"BLG194005051","wrigj105","IN8","1","lower","25","","31","7","3","1","0","3","","2","","3","0","0","0","0","","","","","","","","19400505","1","NSH02","BLG","L","exhibition","y"
"BLG194005051","wrigj105","IN8","1","upper","25","","33","7","3","1","0","3","","2","","3","0","0","0","0","","","","","","","","19400505","1","NSH02","BLG","L","exhibition","y"
"IN8194005260","wrigj105","IN8","1","value","27","","","7","1","","","2","","0","","","","","","","1","1","","","1","","1","19400526","0","IND10","CAG","W","regular",""
"IN8194005260","wrigj105","IN8","1","lower","27","","","7","1","","","2","","0","","","","","","","1","","","","","","","19400526","0","IND10","CAG","W","regular",""
"IN8194005260","wrigj105","IN8","1","upper","27","","","7","1","","","2","","0","","","","","","","1","","","","","","","19400526","0","IND10","CAG","W","regular",""
"IN8194006022","wrigj105","IN8","1","value","18","","19","0","0","0","0","1","1","2","","7","0","0","0","0","","","1","","1","","1","19400602","2","IND10","SNO","L","regular","y"
"IN8194006022","wrigj105","IN8","1","lower","18","","18","0","0","0","0","1","1","1","","7","0","0","0","0","","","","","","","","19400602","2","IND10","SNO","L","regular","y"
"IN8194006022","wrigj105","IN8","1","upper","18","","19","0","0","0","0","1","1","2","","7","0","0","0","0","","","","","","","","19400602","2","IND10","SNO","L","regular","y"
"CV9194006091","wrigj105","IN8","1","value","24","","27","5","1","0","0","1","","1","","2","0","0","0","0","","","1","","1","","1","19400609","1","CLE06","CV9","L","regular","y"
"CV9194006091","wrigj105","IN8","1","lower","24","","26","5","1","0","0","1","","0","","2","0","0","0","0","","","","","","","","19400609","1","CLE06","CV9","L","regular","y"
"CV9194006091","wrigj105","IN8","1","upper","24","","27","5","1","0","0","1","","1","","2","0","0","0","0","","","","","","","","19400609","1","CLE06","CV9","L","regular","y"
"IN8194006190","wrigj105","IN8","1","value","27","","","4","","","","2","","","","","","","","","","1","","","1","","1","19400619","0","TOL05","KCM","W","regular",""
