"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"PTC193407041","dulal101","HOM","1","1","value","19","0","2","0","0","0","","","","","1","19340704","1","PIT09","PTC","l","exhibition","y"
"NNL193709240","dulal101","NNL","1","1","value","21","0","0","0","0","0","","","","","1","19370924","0","PIT06","NAL","w","allstar","y"
"NNL193709261","dulal101","NNL","1","1","value","3","0","0","0","0","0","","","","","","19370926","1","BAL09","NAL","l","allstar","y"
"NAL193709270","dulal101","NNL","1","1","value","","","","0","","0","0","","","","","19370927","0","NYC23","NAL","w","allstar",""
"PH5193804130","dulal101","HOM","1","1","value","","0","1","0","","","","","","","","19380413","0","GAL01","PH5","w","exhibition","y"
"KCM193804140","dulal101","HOM","1","1","value","17","0","1","","","","","","","","","19380414","0","HOU04","KCM","w","exhibition","y"
"HOM193805302","dulal101","HOM","1","1","value","21","","","","","","","","","","1","19380530","2","PIT09","WBS","w","regular",""
"HOM193806120","dulal101","HOM","1","1","value","","","","0","","","","","","","","19380612","0","IND10","BLG","w","regular","y"
"BLG193807102","dulal101","HOM","1","1","value","","","","","","","","","","","","19380710","2","BAL14","BLG","l","regular","y"
"HOM193808062","dulal101","HOM","2","1","value","","","","0","","","","","","","","19380806","2","MSN01","NW2","l","regular",""
"PH5193808180","dulal101","HOM","","1","value","","","","","","","","","","","","19380818","0","PHI17","PH5","w","regular",""
"HOM193809041","dulal101","HOM","","1","value","","","","","","","","","","","","19380904","1","COL05","PTC","l","regular",""
