"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PTC193407041","dulal101","HOM","1","value","19","","25","5","1","0","0","3","","1","0","1","0","0","0","1","0","","","","","1","","1","","","19340704","1","PIT09","PTC","l","exhibition","y"
"NNL193709240","dulal101","NNL","1","value","21","","28","6","","","0","0","0","","","","0","0","0","0","","","","","1","","","1","","","19370924","0","PIT06","NAL","w","allstar","y"
"NNL193709261","dulal101","NNL","2","value","3","","6","2","","","0","4","","1","","0","0","0","0","0","","","","","","","","","","","19370926","1","BAL09","NAL","l","allstar","y"
"NAL193709270","dulal101","NNL","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19370927","0","NYC23","NAL","w","allstar",""
"PH5193804130","dulal101","HOM","2","value","9","","10","1","","0","0","0","0","1","","0","","","","","","","","","","","","","","","19380413","0","GAL01","PH5","w","exhibition","y"
"KCM193804140","dulal101","HOM","2","value","17","","20","0","","","0","1","","3","","2","","","","","","","","","","","","","","","19380414","0","HOU04","KCM","w","exhibition","y"
"HOM193805302","dulal101","HOM","1","value","21","","","7","","","","3","","","","","","","","","","","","","1","","","1","1","1","19380530","2","PIT09","WBS","w","regular",""
"HOM193806120","dulal101","HOM","2","value","2","","3","1","","","","0","0","0","","","0","","","","","","","","","","","","","","19380612","0","IND10","BLG","w","regular","y"
"BLG193807102","dulal101","HOM","1","value","6","","15","6","","","","4","","3","","","0","","","0","","","","","","","","1","","","19380710","2","BAL14","BLG","l","regular","y"
"HOM193808062","dulal101","HOM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19380806","2","MSN01","NW2","l","regular",""
"PH5193808180","dulal101","HOM","2","value","","","","","","","","","","","","","","","","","","","","","1","","","","","","19380818","0","PHI17","PH5","w","regular",""
"HOM193809041","dulal101","HOM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19380904","1","COL05","PTC","l","regular",""
