"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"MEM194904010","yvana101","NY6","1","1","value","5","5","1","1","0","0","1","1","0","0","0","0","0","","0","0","0","0","0","","","","19490401","0","GRE01","MEM","l","exhibition","y"
"IN9194905030","yvana101","NY6","1","1","value","5","4","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","","","","19490503","0","POR01","IN9","w","regular","y"
"LCB194905080","yvana101","NY6","1","1","value","6","6","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","19490508","0","ATL04","LCB","w","regular","y"
"BLG194905270","yvana101","NY6","1","1","value","4","4","1","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","","","","19490527","0","BAL14","BLG","w","regular","y"
"NY6194905291","yvana101","NY6","1","1","value","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","19490529","1","NYC14","BIR","w","regular","y"
"NY6194905292","yvana101","NY6","1","1","value","4","4","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19490529","2","NYC14","BIR","l","regular","y"
"BIR194906150","yvana101","NY6","9","4","value","1","1","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","1","","19490615","0","BIR01","BIR","l","regular","y"
"BLG194906191","yvana101","NY6","1","1","value","4","4","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490619","1","BAL14","BLG","l","regular","y"
"BLG194906192","yvana101","NY6","1","1","value","4","4","0","1","0","0","0","0","0","0","0","0","0","","1","0","1","0","0","","","","19490619","2","BAL14","BLG","l","regular","y"
"BLG194907010","yvana101","NY6","1","1","value","5","5","1","1","0","0","0","0","0","","0","0","0","","0","","","","","","","","19490701","0","BAL14","BLG","l","regular","y"
"BLG194907020","yvana101","NY6","1","1","value","5","4","1","0","","","","","","","","1","","","","","","","","","","","19490702","0","WIL04","BLG","w","regular","y"
"BLG194907031","yvana101","NY6","1","1","value","4","4","1","1","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490703","1","BAL14","BLG","l","regular","y"
"BLG194907032","yvana101","NY6","1","1","value","4","4","2","3","1","0","0","1","0","0","0","0","0","","0","0","0","0","0","","","","19490703","2","BAL14","BLG","l","regular","y"
"NY6194907042","yvana101","NY6","1","1","value","3","3","1","1","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490704","2","NWK04","BLG","w","regular","y"
"NY6194907050","yvana101","NY6","1","1","value","4","4","1","1","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","","","","19490705","0","TRE01","BLG","l","regular","y"
"NY6194907160","yvana101","NY6","1","1","value","5","4","1","1","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","","","","19490716","0","WIL04","CAG","w","regular","y"
"PH5194907241","yvana101","NY6","1","1","value","5","5","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","","","","19490724","1","WAS09","PH5","w","regular","y"
"PH5194907242","yvana101","NY6","1","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19490724","2","WAS09","PH5","w","regular","y"
"BLG194907260","yvana101","NY6","1","1","value","6","5","1","1","0","0","0","1","1","0","0","0","0","","0","0","0","0","0","","","","19490726","0","BAL14","BLG","w","regular","y"
"BLG194907270","yvana101","NY6","1","1","value","5","5","2","3","0","2","","0","0","","0","0","","","0","","","","","","","","19490727","0","WIL04","BLG","l","regular","y"
"NY6194908071","yvana101","NY6","1","1","value","4","4","1","1","0","1","0","1","0","0","0","0","0","","0","0","0","0","0","","","","19490807","1","NYC14","IN9","w","regular","y"
"NY6194908072","yvana101","NY6","1","1","value","6","5","0","2","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","","","","19490807","2","NYC14","IN9","t","regular","y"
"NY6194908080","yvana101","NY6","1","1","value","6","5","1","2","0","0","0","1","0","0","1","0","0","","0","0","0","0","1","","","","19490808","0","WIL04","IN9","w","regular","y"
"NY6194908211","yvana101","NY6","1","1","value","5","5","0","2","1","0","0","0","0","0","0","0","0","","0","0","0","0","1","","","","19490821","1","NYC14","HOE","l","regular","y"
"NY6194908212","yvana101","NY6","1","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490821","2","NYC14","HOE","w","regular","y"
"NY6194908241","yvana101","NY6","1","1","value","5","5","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19490824","1","PHI11","MEM","w","regular","y"
"KCM194909041","yvana101","NY6","1","1","value","5","4","0","2","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","","","","19490904","1","KAN05","KCM","l","regular","y"
"KCM194909042","yvana101","NY6","1","1","value","4","4","1","2","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490904","2","KAN05","KCM","w","regular","y"
"KCM194909051","yvana101","NY6","1","1","value","5","3","1","1","0","0","0","0","0","0","0","2","0","","1","0","0","0","0","","","","19490905","1","KAN05","KCM","w","regular","y"
"KCM194909052","yvana101","NY6","1","1","value","4","4","1","2","1","0","0","1","0","0","0","0","0","","0","0","0","0","0","","","","19490905","2","KAN05","KCM","w","regular","y"
"KCM194909080","yvana101","NY6","1","1","value","5","5","0","0","0","0","0","0","0","0","0","0","0","","0","0","1","0","1","","","","19490908","0","CLC01","KCM","w","exhibition","y"
