"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BIR193805011","burtd101","BIR","1","value","27","","40","10","2","0","0","5","","5","","","0","","","1","","2","","","","1","","1","","1","19380501","1","BIR01","CAG","l","exhibition","y"
"JAX193805080","burtd101","BIR","1","value","3","","6","3","","0","0","2","","0","","0","0","","","","","0","","","","1","","1","","","19380508","0","JKV01","JAX","l","exibition","y"
"JAX193805100","burtd101","BIR","1","value","31","","","","","","","9","","","","","","","","","","","","","","1","","1","","1","19380510","0","JKV01","JAX","l","exhibition",""
"JAX193805100","burtd101","BIR","1","lower","30","","","","","","","9","","","","","","","","","","","","","","1","","1","","1","19380510","0","JKV01","JAX","l","exhibition",""
"JAX193805100","burtd101","BIR","1","upper","32","","","","","","","9","","","","","","","","","","","","","","1","","1","","1","19380510","0","JKV01","JAX","l","exhibition",""
"BIR193806200","burtd101","BIR","3","value","","","","","","","","","","","","","","","","","","","","","1","","","","1","","19380620","0","BIR01","MEM","w","regular",""
"BIR193806262","burtd101","BIR","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19380626","2","BIR01","JAX","w","regular",""
"KCM193807070","burtd101","BIR","1","value","15","","","3","","","","3","1","","","","","","","","1","","","","","1","","1","1","1","19380707","0","OKC01","KCM","l","regular",""
"IN7193807241","burtd101","BIR","1","value","27","","","","","","","","","","","","","","","","","","","","1","","","1","","1","19380724","1","IND10","IN7","w","regular",""
"BIR194005170","burtd101","BIR","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19400517","0","ANN01","SNO","l","regular",""
