"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"AST194010041","mckig101","AST","8","4","value","0","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19401004","1","NOL01","NAS","L","allstar","y"
"AST194010041","mckig101","AST","8","4","lower","0","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19401004","1","NOL01","NAS","L","allstar","y"
"AST194010041","mckig101","AST","8","4","upper","0","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19401004","1","NOL01","NAS","L","allstar","y"
"BIR194105251","mckig101","BIR","9","1","value","1","0","0","0","0","0","","2","","0","0","0","","0","","","0","","","","19410525","1","BIR01","JAX","W","regular","y"
"BIR194105251","mckig101","BIR","9","1","lower","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19410525","1","BIR01","JAX","W","regular","y"
"BIR194105251","mckig101","BIR","9","1","upper","1","0","0","0","0","0","","2","","0","0","0","","0","","","0","","","","19410525","1","BIR01","JAX","W","regular","y"
"BIR194106100","mckig101","BIR","9","1","value","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19410610","0","GAD01","MEM","W","regular","y"
"BIR194106100","mckig101","BIR","9","1","lower","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19410610","0","GAD01","MEM","W","regular","y"
"BIR194106100","mckig101","BIR","9","1","upper","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19410610","0","GAD01","MEM","W","regular","y"
"BIR194106291","mckig101","BIR","","","value","","","","","","","","","","","","","","","","","","","","","19410629","1","BIR01","CAG","W","regular",""
"BIR194106291","mckig101","BIR","","","lower","","","","","","","","","","","","","","","","","","","","","19410629","1","BIR01","CAG","W","regular",""
"BIR194106291","mckig101","BIR","","","upper","","","","","","","","","","","","","","","","","","","","","19410629","1","BIR01","CAG","W","regular",""
"BIR194107061","mckig101","BIR","9","1","value","2","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19410706","1","BIR01","SNO","L","regular","y"
"BIR194107061","mckig101","BIR","9","1","lower","2","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19410706","1","BIR01","SNO","L","regular","y"
"BIR194107061","mckig101","BIR","9","1","upper","2","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19410706","1","BIR01","SNO","L","regular","y"
"KCM194107100","mckig101","BIR","","","value","","","","","","","","","","","","","","","","","","","","","19410710","0","OKC02","KCM","L","regular",""
