"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"CVB194305020","smitq101","CVB","1","7","value","24","0","0","0","0","0","","","","","1","19430502","0","CLE06","HSL","t","exhibition","y"
"MEM194305210","smitq101","CVB","1","7","value","27","","","0","","0","0","","","","1","19430521","0","LRK02","MEM","w","regular",""
"KCM194305231","smitq101","CVB","1","7","value","27","1","0","1","0","0","","","","","1","19430523","1","KAN05","KCM","w","regular","y"
"KCM194305250","smitq101","CVB","1","7","value","24","4","2","0","0","0","","","","","1","19430525","0","STJ01","KCM","l","regular","y"
"CVB194305301","smitq101","CVB","1","7","value","27","3","0","0","0","0","","","","","1","19430530","1","CLE06","CI2","w","regular","y"
"CVB194305302","smitq101","CVB","1","7","value","21","1","0","0","0","0","","","","","1","19430530","2","CLE06","CI2","w","regular","y"
"CVB194306062","smitq101","CVB","1","7","value","3","0","0","1","0","0","","","","","","19430606","2","CLE06","KCM","l","regular","y"
"CAG194506101","smitq101","BIR","1","8","value","27","1","0","0","0","0","","","","","1","19450610","1","CHI10","CAG","w","regular","y"
"CAG194506102","smitq101","BIR","1","8","value","21","","","0","","0","0","","","","1","19450610","2","CHI10","CAG","w","regular",""
"NY6194506171","smitq101","BIR","1","8","value","27","","","0","0","0","","","","","1","19450617","1","DET04","NY6","w","exhibition","y"
"NY6194506241","smitq101","BIR","1","7","value","24","","","0","0","0","","","","","1","19450624","1","NYC14","NY6","l","exhibition","y"
"PHB194506251","smitq101","PHB","1","8","value","18","0","0","0","0","0","","","","","0","19450625","1","PHI11","KCM","w","exhibition","y"
"PH5194506252","smitq101","BIR","1","8","value","22","3","0","0","0","0","","","","","1","19450625","2","PHI11","PH5","l","exhibition","y"
"CVB194507160","smitq101","BIR","1","7","value","24","2","0","0","0","0","","","","","1","19450716","0","CLE07","CVB","l","regular","y"
