"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"MEM194707061","wrigl102","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19470706","1","MEM02","NY5","w","exhibition",""
"MEM194707230","wrigl102","MEM","4","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19470723","0","LRK02","CVB","l","regular",""
"MEM194707270","wrigl102","MEM","1","value","27","","","11","","","","14","","","","","","","","","","","","","","1","","1","","1","19470727","0","LOU05","IN9","l","exhibition",""
"MEM194707270","wrigl102","MEM","1","lower","","","","11","","1","1","14","","","","","","","","","","","","","","1","","1","","1","19470727","0","LOU05","IN9","l","exhibition",""
"MEM194707300","wrigl102","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19470730","0","GRE01","IN9","l","regular",""
"CVB194708032","wrigl102","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19470803","2","CLE06","CVB","l","regular",""
"MEM194708171","wrigl102","MEM","2","value","5","","","","","","","2","2","","","","","","","","","","","","","","","","","","19470817","1","MEM02","BIR","l","regular",""
"MEM194708171","wrigl102","MEM","2","lower","4","","","","","","","2","2","","","","","","","","","","","","","","","","","","19470817","1","MEM02","BIR","l","regular",""
"MEM194708171","wrigl102","MEM","2","upper","6","","","","","","","2","2","","","","","","","","","","","","","","","","","","19470817","1","MEM02","BIR","l","regular",""
"MEM194708200","wrigl102","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19470820","0","MEM02","BIR","l","regular",""
