"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BLG194304260","murrc101","BLG","1","value","18","3","","","","","","3","","","","","","","","","","","1","","1","","","19430426","0","POR01","CI2","L","exhibition",""
"BLG194304260","murrc101","BLG","1","lower","18","3","","","","","","3","","","","","","","","","","","","","","","","19430426","0","POR01","CI2","L","exhibition",""
"BLG194304260","murrc101","BLG","1","upper","18","3","","","","","","3","","","","","","","","","","","","","","","","19430426","0","POR01","CI2","L","exhibition",""
"BLG194305092","murrc101","BLG","2","value","9","","17","6","","0","0","3","","1","","0","0","0","0","1","","","","","","1","","19430509","2","BAL14","CI2","L","exhibition","y"
"BLG194305092","murrc101","BLG","2","lower","9","","","6","","0","0","3","","1","","0","0","0","0","","","","","","","","","19430509","2","BAL14","CI2","L","exhibition","y"
"BLG194305092","murrc101","BLG","2","upper","9","","","6","","0","0","3","","1","","0","0","0","0","","","","","","","","","19430509","2","BAL14","CI2","L","exhibition","y"
"CI2194307060","murrc101","CI2","1","value","24","","","","","","","","","","","","","","","","","1","","","1","","","19430706","0","COL05","CVB","W","regular",""
"CI2194307060","murrc101","CI2","1","lower","24","","","","","","","","","","","","","","","","","","","","","","","19430706","0","COL05","CVB","W","regular",""
"CI2194307060","murrc101","CI2","1","upper","24","","","","","","","","","","","","","","","","","","","","","","","19430706","0","COL05","CVB","W","regular",""
"CI2194307120","murrc101","CI2","1","value","9","","","","","","","4","","","","","","","","","","","1","","1","","","19430712","0","DAY03","CAG","L","regular",""
"CI2194307120","murrc101","CI2","1","lower","9","","","","","","","4","","","","","","","","","","","","","","","","19430712","0","DAY03","CAG","L","regular",""
"CI2194307120","murrc101","CI2","1","upper","15","","","","","","","13","","","","","","","","","","","","","","","","19430712","0","DAY03","CAG","L","regular",""
"KCM194404180","murrc101","CIA","1","value","21","","","","","","1","6","","","","","","","","","","1","","","1","","","19440418","0","HOU04","KCM","W","exhibition",""
"KCM194404180","murrc101","CIA","1","lower","21","","","","","","1","6","","","","","","","","","","","","","","","","19440418","0","HOU04","KCM","W","exhibition",""
"KCM194404180","murrc101","CIA","1","upper","21","","","","","","1","8","","","","","","","","","","","","","","","","19440418","0","HOU04","KCM","W","exhibition",""
