"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"MEM194108031","welcw101","BIR","1","7","value","24","0","0","0","0","0","0","19410803","1","MEM02","MEM","L","regular","y"
"MEM194108031","welcw101","BIR","1","7","lower","24","","","0","0","0","0","19410803","1","MEM02","MEM","L","regular","y"
"MEM194108031","welcw101","BIR","1","7","upper","24","","","0","0","0","0","19410803","1","MEM02","MEM","L","regular","y"
"CAG194209072","welcw101","BIR","1","1","value","12","0","3","0","0","0","0","19420907","2","KAN05","CAG","L","regular","y"
"CAG194209072","welcw101","BIR","1","1","lower","12","0","3","0","0","0","0","19420907","2","KAN05","CAG","L","regular","y"
"CAG194209072","welcw101","BIR","1","1","upper","12","0","3","0","0","0","0","19420907","2","KAN05","CAG","L","regular","y"
"BIR194209221","welcw101","BIR","1","1","value","21","","","0","","0","0","19420922","1","STJ01","CI2","W","exhibition",""
"BIR194209221","welcw101","BIR","1","1","lower","21","","","0","","0","0","19420922","1","STJ01","CI2","W","exhibition",""
"BIR194209221","welcw101","BIR","1","1","upper","21","","","0","","0","0","19420922","1","STJ01","CI2","W","exhibition",""
"BIR194308112","welcw101","BIR","1","1","value","24","","","0","","0","0","19430811","2","WIN01","CI2","T","regular",""
"BIR194308112","welcw101","BIR","1","1","lower","24","","","0","","0","0","19430811","2","WIN01","CI2","T","regular",""
"BIR194308112","welcw101","BIR","1","1","upper","24","","","0","","0","0","19430811","2","WIN01","CI2","T","regular",""
