"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CVB194404301","purch101","CVB","3","value","","","","","","","","","","","","","","","","","","","","","","1","","19440430","1","IND10","BLG","L","exhibition",""
"CVB194404301","purch101","CVB","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19440430","1","IND10","BLG","L","exhibition",""
"CVB194404301","purch101","CVB","3","upper","","","","","","","","","","","","","","","","","","","1","","","","","19440430","1","IND10","BLG","L","exhibition",""
"CIA194405100","purch101","CVB","3","value","","","","","","","","","","","","","","","","","","","","","","1","","19440510","0","IND10","CIA","L","regular",""
"CIA194405100","purch101","CVB","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19440510","0","IND10","CIA","L","regular",""
"CIA194405100","purch101","CVB","3","upper","","","","","","","","","","","","","","","","","","","1","","","","","19440510","0","IND10","CIA","L","regular",""
"KCM194704110","purch101","KCM","1","value","15","","","3","","","","0","0","","","","","","","","","","","","1","","","19470411","0","WAC01","BIR","L","exhibition",""
"KCM194704110","purch101","KCM","1","lower","15","","","3","","","","0","0","","","","","","","","","","","","","","","19470411","0","WAC01","BIR","L","exhibition",""
"KCM194704110","purch101","KCM","1","upper","15","","","3","","","","0","0","","","","","","","","","","","","","","","19470411","0","WAC01","BIR","L","exhibition",""
"MEM194705050","purch101","MEM","2","value","3","","","","","","","1","","","","","","","","","","","","","","1","","19470505","0","LRK02","IN9","L","regular",""
"MEM194705050","purch101","MEM","2","lower","3","","","","","","","1","","","","","","","","","","","","","","","","19470505","0","LRK02","IN9","L","regular",""
"MEM194705050","purch101","MEM","2","upper","3","","","","","","","1","","","","","","","","","","","","","","","","19470505","0","LRK02","IN9","L","regular",""
"KCM194705252","purch101","MEM","2","value","3","","5","1","","0","0","1","","1","","0","0","0","0","0","","","","","","1","","19470525","2","KAN05","KCM","L","regular","y"
"KCM194705252","purch101","MEM","2","lower","3","","","1","","0","0","1","","1","","0","0","0","0","","","","","","","","","19470525","2","KAN05","KCM","L","regular","y"
"KCM194705252","purch101","MEM","2","upper","3","","","1","","0","0","1","","1","","0","0","0","0","","","","","","","","","19470525","2","KAN05","KCM","L","regular","y"
"KCM194705270","purch101","MEM","1","value","14","","21","6","","","1","6","6","4","","1","0","0","0","1","","","","","1","","","19470527","0","WIC01","KCM","L","regular","y"
"KCM194705270","purch101","MEM","1","lower","14","","","6","","","1","6","6","4","","1","0","0","0","","","","","","","","","19470527","0","WIC01","KCM","L","regular","y"
"KCM194705270","purch101","MEM","1","upper","14","","","6","","","1","6","6","4","","1","0","0","0","","","","","","","","","19470527","0","WIC01","KCM","L","regular","y"
