"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"ACY192107310","mahoa102","IN4","3","value","3","0","9","2","1","0","0","4","4","3","0","1","1","1","0","0","0","","","","","1","","19210731","0","NYC15","ACY","L","exhibition","y"
"ACY192107310","mahoa102","IN4","3","lower","3","0","9","2","1","0","0","4","4","3","0","1","1","1","0","0","","","","","","","","19210731","0","NYC15","ACY","L","exhibition","y"
"ACY192107310","mahoa102","IN4","3","upper","3","0","9","2","1","0","0","4","4","3","0","1","1","1","0","0","","","","","","","","19210731","0","NYC15","ACY","L","exhibition","y"
