"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"ASW193608230","kranf101","ASW","2","value","6","0","12","5","2","0","0","4","4","1","0","1","1","0","0","1","0","","","","","","","19360823","0","CHI10","ASE","L","allstar","y"
"ASW193608230","kranf101","ASW","2","lower","6","","","4","1","0","0","4","","1","0","1","1","0","0","","0","","","","","","","19360823","0","CHI10","ASE","L","allstar","y"
"ASW193608230","kranf101","ASW","2","upper","6","","","4","2","0","0","4","","1","0","1","1","1","0","","0","","","","","","","19360823","0","CHI10","ASE","L","allstar","y"
"CAG193709080","kranf101","KCM","2","value","8","","12","3","","","0","3","2","1","","2","0","0","0","0","","","1","","","1","","19370908","0","DAY03","CAG","L","lcs","y"
"CAG193709080","kranf101","KCM","2","lower","8","","","3","","","0","3","2","1","","2","0","0","0","","","","","","","","","19370908","0","DAY03","CAG","L","lcs","y"
"CAG193709080","kranf101","KCM","2","upper","8","","","3","","","0","3","2","1","","2","0","0","0","","","","","","","","","19370908","0","DAY03","CAG","L","lcs","y"
"CAG193709130","kranf101","KCM","1","value","7","","12","4","","","0","4","","1","","0","0","2","0","0","","","","","1","","","19370913","0","MIL03","CAG","W","lcs","y"
"CAG193709130","kranf101","KCM","1","lower","7","","","4","","","0","4","","1","","0","0","2","0","","","","","","","","","19370913","0","MIL03","CAG","W","lcs","y"
"CAG193709130","kranf101","KCM","1","upper","7","","","4","","","0","4","","1","","0","0","2","0","","","","","","","","","19370913","0","MIL03","CAG","W","lcs","y"
"CAG193709140","kranf101","KCM","1","value","27","","","7","","","","1","","","","7","","","","","","1","","","1","","1","19370914","0","MIL03","CAG","W","lcs",""
"CAG193709140","kranf101","KCM","1","lower","27","","","7","","","","1","","","","7","","","","","","","","","","","","19370914","0","MIL03","CAG","W","lcs",""
"CAG193709140","kranf101","KCM","1","upper","27","","","7","","","","1","","","","7","","","","","","","","","","","","19370914","0","MIL03","CAG","W","lcs",""
"NAL193709190","kranf101","NAL","2","value","12","0","16","5","1","0","0","1","1","0","0","0","0","0","0","1","0","","","","","1","","19370919","0","CHI09","NNL","L","allstar","y"
"NAL193709190","kranf101","NAL","2","lower","12","","","5","","0","0","1","1","0","0","0","0","0","0","","0","","","","","","","19370919","0","CHI09","NNL","L","allstar","y"
"NAL193709190","kranf101","NAL","2","upper","12","","","5","","0","0","1","1","1","0","0","0","0","0","","0","","","","","","","19370919","0","CHI09","NNL","L","allstar","y"
"NAL193709252","kranf101","NAL","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19370925","2","PHI17","NNL","L","allstar",""
"NAL193709252","kranf101","NAL","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19370925","2","PHI17","NNL","L","allstar",""
"NAL193709252","kranf101","NAL","1","upper","","","","","","","","","","","","","","","","","","","1","","","","","19370925","2","PHI17","NNL","L","allstar",""
"NAL193709270","kranf101","NAL","2","value","","","","","","","","","","","","","","","","","","","","","","","","19370927","0","NYC23","NNL","L","allstar",""
"NAL193709270","kranf101","NAL","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19370927","0","NYC23","NNL","L","allstar",""
"NAL193709270","kranf101","NAL","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19370927","0","NYC23","NNL","L","allstar",""
"KCM193710050","kranf101","KCM","2","value","9","0","15","5","0","0","0","3","3","3","0","2","0","0","0","0","0","","","","","","","19371005","0","DAV01","MLS","L","exhibition","y"
"KCM193710050","kranf101","KCM","2","lower","9","","","5","0","0","0","3","3","3","0","2","0","0","0","","0","","","","","","","19371005","0","DAV01","MLS","L","exhibition","y"
"KCM193710050","kranf101","KCM","2","upper","9","","","5","0","0","0","3","3","3","0","3","0","0","0","","0","","","","","","","19371005","0","DAV01","MLS","L","exhibition","y"
