"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PH5194405200","glenh103","PH5","1","value","24","1","36","6","","","","4","","3","","0","","","","","","","1","","1","","","19440520","0","PHI17","NY6","L","regular","y"
"PH5194405200","glenh103","PH5","1","lower","24","1","","","","","","4","","3","","","","","","","","","","","","","","19440520","0","PHI17","NY6","L","regular","y"
"PH5194405200","glenh103","PH5","1","upper","24","1","","","","","","4","","3","","","","","","","","","","","","","","19440520","0","PHI17","NY6","L","regular","y"
"HOM194405250","glenh103","PH5","1","value","10","","18","7","","","0","4","","1","","1","0","0","0","0","","","1","","1","","","19440525","0","WAS09","HOM","L","regular","y"
"HOM194405250","glenh103","PH5","1","lower","9","","","7","","","0","4","","1","","1","0","0","0","","","","","","","","","19440525","0","WAS09","HOM","L","regular","y"
"HOM194405250","glenh103","PH5","1","upper","12","","","7","","","0","4","","1","","1","0","0","0","","","","","","","","","19440525","0","WAS09","HOM","L","regular","y"
"PH5194405302","glenh103","PH5","1","value","30","","39","8","2","","","5","4","1","","","","","","2","","1","","","1","","1","19440530","2","PHI17","NY6","W","regular","y"
"PH5194405302","glenh103","PH5","1","lower","30","","","8","2","","","5","4","1","","","","","","2","","","","","","","","19440530","2","PHI17","NY6","W","regular","y"
"PH5194405302","glenh103","PH5","1","upper","30","","","8","2","","","5","4","1","","","","","","2","","","","","","","","19440530","2","PHI17","NY6","W","regular","y"
"PH5194406030","glenh103","PH5","1","value","27","","38","10","3","0","2","6","","1","","1","0","0","0","1","","1","","","1","","1","19440603","0","PHI17","NY5","W","regular","y"
"PH5194406030","glenh103","PH5","1","lower","27","","","10","3","0","2","6","","1","","1","0","0","0","1","","","","","","","","19440603","0","PHI17","NY5","W","regular","y"
"PH5194406030","glenh103","PH5","1","upper","27","","","10","3","0","2","6","","1","","1","0","0","0","1","","","","","","","","19440603","0","PHI17","NY5","W","regular","y"
"NW2194406252","glenh103","PH5","1","value","18","","","7","","","1","5","5","","","","","","","","","","1","","1","","1","19440625","2","NWK04","NW2","L","regular",""
"NW2194406252","glenh103","PH5","1","lower","18","","","7","","","1","5","5","","","","","","","","","","","","","","","19440625","2","NWK04","NW2","L","regular",""
"NW2194406252","glenh103","PH5","1","upper","18","","","7","","","1","5","5","","","","","","","","","","","","","","","19440625","2","NWK04","NW2","L","regular",""
"NY5194407091","glenh103","PH5","2","value","6","","8","1","","0","0","0","0","1","","","0","0","0","","","","","","","1","","19440709","1","NYC14","NY5","W","regular","y"
"NY5194407091","glenh103","PH5","2","lower","","","","","","0","0","","","1","","","0","0","0","","","","","","","","","19440709","1","NYC14","NY5","W","regular","y"
"NY5194407091","glenh103","PH5","2","upper","","","","","","0","0","","","1","","","0","0","0","","","","","","","","","19440709","1","NYC14","NY5","W","regular","y"
"NY6194407232","glenh103","PH5","4","value","","","","","","","","","","","","","","","","","","","","","","","","19440723","2","NYC16","NY6","L","regular",""
"NY6194407232","glenh103","PH5","4","lower","","","","","","","","","","","","","","","","","","","","","","","","19440723","2","NYC16","NY6","L","regular",""
"NY6194407232","glenh103","PH5","4","upper","","","","","","","","","","","","","","","","","","","","","","","","19440723","2","NYC16","NY6","L","regular",""
"PH5194409041","glenh103","PH5","1","value","27","","33","6","1","","","1","1","","","","","","","","1","1","","","1","","1","19440904","1","PHI17","NY5","W","regular","y"
"PH5194409041","glenh103","PH5","1","lower","27","","","6","1","","","1","1","","","","","","","","1","","","","","","","19440904","1","PHI17","NY5","W","regular","y"
"PH5194409041","glenh103","PH5","1","upper","27","","","6","1","","","1","1","","","","","","","","1","","","","","","","19440904","1","PHI17","NY5","W","regular","y"
