"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PH5194805142","cartj101","NW2","2","value","15","","18","3","","","0","2","","","","","0","0","0","0","","","","","","1","","19480514","2","PHI11","PH5","L","regular","y"
"PH5194805142","cartj101","NW2","2","lower","12","","","","","","0","2","","","","","0","0","0","","","","","","","","","19480514","2","PHI11","PH5","L","regular","y"
"PH5194805142","cartj101","NW2","2","upper","15","","","","","","0","2","","","","","0","0","0","","","","","","","","","19480514","2","PHI11","PH5","L","regular","y"
"NW2194805260","cartj101","NW2","1","value","24","","35","5","","","0","3","","7","","","0","0","0","0","","","","","1","","","19480526","0","NWK04","NY5","W","regular","y"
"NW2194805260","cartj101","NW2","1","lower","24","","","","","","0","2","","","","","","","","","","","","","","","","19480526","0","NWK04","NY5","W","regular","y"
"NW2194805260","cartj101","NW2","1","upper","24","","","","","","0","3","","","","","","","","","","","","","","","","19480526","0","NWK04","NY5","W","regular","y"
"NW2194805312","cartj101","NW2","2","value","6","","12","6","","","0","4","","1","","","0","0","0","0","","","1","","","","","19480531","2","NWK04","PH5","L","regular","y"
"NW2194805312","cartj101","NW2","2","lower","","","","","","","0","","","","","","","","","","","","","","","","","19480531","2","NWK04","PH5","L","regular","y"
"NW2194805312","cartj101","NW2","2","upper","","","","","","","0","","","","","","","","","","","","","","","","","19480531","2","NWK04","PH5","L","regular","y"
"BLG194806131","cartj101","NW2","2","value","18","","28","5","","","0","6","","3","","2","1","0","0","1","","","","","","1","","19480613","1","BAL14","BLG","L","regular","y"
"BLG194806131","cartj101","NW2","2","lower","18","","","5","","","0","4","","3","","2","1","0","0","","","","","","","","","19480613","1","BAL14","BLG","L","regular","y"
"BLG194806131","cartj101","NW2","2","upper","18","","","5","","","0","11","","3","","2","1","0","0","","","","","","","","","19480613","1","BAL14","BLG","L","regular","y"
"NW2194807080","cartj101","NW2","2","value","3","","3","0","","","0","0","","0","","","0","0","0","0","","","","","","1","","19480708","0","NWK04","BLG","L","regular","y"
"NW2194807080","cartj101","NW2","2","lower","3","","","","","","0","0","","","","","","","","","","","","","","","","19480708","0","NWK04","BLG","L","regular","y"
"NW2194807080","cartj101","NW2","2","upper","3","","","","","","0","0","","","","","","","","","","","","","","","","19480708","0","NWK04","BLG","L","regular","y"
"NW2194807111","cartj101","NW2","1","value","21","","34","6","","","0","3","","6","","","0","0","0","0","","1","","","1","","","19480711","1","NWK04","IN9","W","exhibition","y"
"NW2194807111","cartj101","NW2","1","lower","","","","","","","0","","","","","","","","","","","","","","","","","19480711","1","NWK04","IN9","W","exhibition","y"
"NW2194807111","cartj101","NW2","1","upper","","","","","","","0","","","","","","","","","","","","","","","","","19480711","1","NWK04","IN9","W","exhibition","y"
"BIR194807270","cartj101","NW2","1","value","27","","","4","","","","0","0","","","","","","","","","1","","","1","","1","19480727","0","GRE01","BIR","W","exhibition",""
"BIR194807270","cartj101","NW2","1","lower","27","","","4","","","","0","0","","","","","","","","","","","","","","","19480727","0","GRE01","BIR","W","exhibition",""
"BIR194807270","cartj101","NW2","1","upper","27","","","4","","","","0","0","","","","","","","","","","","","","","","19480727","0","GRE01","BIR","W","exhibition",""
