"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"LCB194905050","osora101","LCB","3","value","12","","","","","","","0","0","","","","","","","","","","","","","","","","1","","19490505","0","CHA01","PH5","l","regular",""
"LCB194905080","osora101","LCB","2","value","3","0","7","2","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","0","","","","","1","","19490508","0","ATL04","NY6","l","regular","y"
"LCB194905170","osora101","LCB","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19490517","0","NWO01","NY6","l","regular",""
"LCB194905260","osora101","LCB","1","value","27","","","21","","","","15","","","","","","","","","","","","","","1","","1","","1","19490526","0","LEX01","BIR","l","regular",""
"CAG194905291","osora101","LCB","2","value","7","","","","","","","1","","","","","","","","","","","","","","1","","","1","","19490529","1","CHI10","CAG","l","regular",""
"CAG194905291","osora101","LCB","2","lower","6","","","","","","","","","","","","","","","","","","","","","","","","","","19490529","1","CHI10","CAG","l","regular",""
"CAG194905291","osora101","LCB","2","upper","8","","","","","","","","","","","","","","","","","","","","","","","","","","19490529","1","CHI10","CAG","l","regular",""
"LCB194906051","osora101","LCB","2","value","2","","","","1","","","1","","","","","","","","","","","","","","","","","1","","19490605","1","BUF06","CAG","l","regular",""
"LCB194906051","osora101","LCB","2","lower","1","","","","1","","","0","","","","","","","","","","","","","","","","","","","19490605","1","BUF06","CAG","l","regular",""
"LCB194906051","osora101","LCB","2","upper","3","","","","","","","2","","","","","","","","","","","","","","","","","","","19490605","1","BUF06","CAG","l","regular",""
"LCB194906122","osora101","LCB","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19490612","2","BUF06","KCM","l","regular",""
"BLG194906261","osora101","LCB","2","value","5","","","1","0","","0","0","","2","","0","","","","","","","","","","","","","","","19490626","1","BAL14","BLG","l","regular",""
"LCB194907080","osora101","LCB","2","value","23","","","","","","1","4","","","","","","","","","","","","","","","","","","","19490708","0","NCO01","CAG","l","regular",""
"MEM194907200","osora101","LCB","","value","27","","","5","","","","3","","","","","","","","","","","","","1","","","1","","1","19490720","0","MUS01","MEM","w","regular",""
"LCB194907312","osora101","LCB","2","value","9","","","","","","","","","","","","","","","","","","","","","","","","1","","19490731","2","CLE06","IN9","l","regular",""
"LCB194908020","osora101","LCB","1","value","30","","","3","","","","1","","","","","","","","","","","","","1","","","1","","1","19490802","0","BUF06","IN9","w","regular",""
"CAG194908220","osora101","LCB","1","value","","","","","","","","4","","","","","","","","","","","","","","1","","1","","","19490822","0","MUN02","CAG","l","regular",""
"CAG194908220","osora101","LCB","1","lower","12","","","","","","","4","","","","","","","","","","","","","","1","","1","","","19490822","0","MUN02","CAG","l","regular",""
"CAG194908260","osora101","LCB","2","value","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","19490826","0","RCI01","CAG","l","regular",""
"LCB194909090","osora101","LCB","1","value","27","","","","","","2","6","","","","","","","","","","","","","","1","","1","","1","19490909","0","DAY03","CAG","l","exhibition",""
"BIR194909181","osora101","LCB","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19490918","1","BIR01","BIR","l","exhibition",""
"BIR194909230","osora101","LCB","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19490923","0","BIR01","BIR","l","exhibition",""
