"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"ASW193508110","day-l101","ASE","2","value","12","0","20","6","2","0","0","4","3","2","0","3","0","0","0","1","0","0","2","0","","","","","","","19350811","0","CHI10","ASW","l","allstar","y"
"PTC193609132","day-l101","NW2","1","value","18","","26","4","","","0","2","","4","","7","0","0","0","0","","","","","","1","","1","","1","19360913","2","TOL05","PTC","l","championship","y"
"ASW193708080","day-l101","ASE","3","value","9","0","10","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","","","","","1","","19370808","0","CHI10","ASW","w","allstar","y"
"NNL193709200","day-l101","NNL","1","value","27","","","9","","","","0","0","","","17","","","","","","","","","1","","","1","","1","19370920","0","IND10","NAL","w","allstar",""
"NNL193709261","day-l101","NNL","1","value","14","","24","9","","","4","9","","1","","5","0","0","0","1","","","","","","","","1","","","19370926","1","BAL09","NAL","l","allstar","y"
"NW2193806040","day-l101","NW2","1","value","5","","13","7","","","","4","","","","","","","","","","","","","","1","","1","","","19380604","0","TRE01","HOM","l","regular","y"
"NW2193904300","day-l101","NW2","","value","27","","","","","1","","5","","","","8","","","","","","","","","1","","","1","","1","19390430","0","MAC01","ATN","w","exhibition",""
"NW2193905140","day-l101","NW2","1","value","4","0","10","4","0","1","0","3","3","2","0","0","0","0","0","0","0","0","0","0","","1","","1","","","19390514","0","NWK04","PH5","l","regular","y"
"NW2193905172","day-l101","NW2","1","value","21","0","29","6","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","","","1","","1","19390517","2","NWK04","PH5","w","regular","y"
"NW2193905251","day-l101","NW2","1","value","27","","34","5","0","0","0","3","","2","","","0","0","0","0","","","","","1","","","1","","1","19390525","1","NWK04","NY6","w","regular","y"
"PH5193906171","day-l101","NW2","1","value","15","","28","10","","","","7","","2","","","","","","","","","","","1","","","1","","","19390617","1","PHI17","PH5","w","regular","y"
"NY5193906252","day-l101","NW2","1","value","18","3","29","5","1","0","1","3","1","7","0","2","0","0","0","0","1","0","0","0","","","","1","","1","19390625","2","NOR05","NY5","t","regular","y"
"NW2193907021","day-l101","NW2","1","value","27","0","33","5","2","0","0","1","0","2","0","6","0","0","0","0","0","0","0","0","1","","","1","","1","19390702","1","NYC16","PH5","w","regular","y"
"NW2193907091","day-l101","NW2","1","value","27","","38","5","0","0","1","2","1","8","","6","0","0","0","0","","","","","1","","","1","","1","19390709","1","NWK04","HOM","w","regular","y"
"NW2193907130","day-l101","NW2","3","value","3","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","","","","1","","19390713","0","NWK04","NY5","w","regular","y"
"NW2193907161","day-l101","NW2","1","value","27","0","38","6","0","0","0","2","2","5","0","4","0","0","0","1","0","0","0","0","1","","","1","","1","19390716","1","NWK04","NY5","w","regular","y"
"BLG193907231","day-l101","NW2","1","value","27","0","37","7","0","0","0","2","2","1","0","10","1","0","0","0","0","0","0","0","1","","","1","","1","19390723","1","WAS09","BLG","w","regular","y"
"HOM193908020","day-l101","NW2","2","value","3","","6","3","","","0","1","","0","0","0","0","","0","0","0","","","","","1","","","","","19390802","0","PIT06","HOM","l","regular","y"
