"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"MEM194804180","mulll101","MEM","3","value","","","","","","","","","","","","","","","","","","","","","","1","","19480418","0","MEM02","KCM","L","exhibition",""
"MEM194804180","mulll101","MEM","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19480418","0","MEM02","KCM","L","exhibition",""
"MEM194804180","mulll101","MEM","3","upper","","","","","","","","","","","","","","","","","","","","","","","","19480418","0","MEM02","KCM","L","exhibition",""
"MEM194805180","mulll101","MEM","3","value","","","","","","","","","","","","","","","","","","","","","","","","19480518","0","MEM02","CAG","L","regular",""
"MEM194805180","mulll101","MEM","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19480518","0","MEM02","CAG","L","regular",""
"MEM194805180","mulll101","MEM","3","upper","","","","","","","","","","","","","","","","","","","","","","","","19480518","0","MEM02","CAG","L","regular",""
"MEM194805301","mulll101","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","19480530","1","MEM02","BIR","L","regular",""
"MEM194805301","mulll101","MEM","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19480530","1","MEM02","BIR","L","regular",""
"MEM194805301","mulll101","MEM","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19480530","1","MEM02","BIR","L","regular",""
"MEM194806040","mulll101","MEM","4","value","","","","","","","","","","","","","","","","","","","","","","","","19480604","0","MEM02","BIR","L","regular",""
"MEM194806040","mulll101","MEM","4","lower","","","","","","","","","","","","","","","","","","","","","","","","19480604","0","MEM02","BIR","L","regular",""
"MEM194806040","mulll101","MEM","4","upper","","","","","","","","","","","","","","","","","","","1","","","","","19480604","0","MEM02","BIR","L","regular",""
"CVB194806080","mulll101","MEM","2","value","12","","","","","","","","","","","","","","","","","","","","","1","","19480608","0","DAY03","CVB","L","regular",""
"CVB194806080","mulll101","MEM","2","lower","12","","","","","","","","","","","","","","","","","","","","","","","19480608","0","DAY03","CVB","L","regular",""
"CVB194806080","mulll101","MEM","2","upper","12","","","","","","","","","","","","","","","","","","","","","","","19480608","0","DAY03","CVB","L","regular",""
"CVB194806100","mulll101","MEM","3","value","6","","","","","","","","","","","","","","","","","","","","","1","","19480610","0","BUF06","CVB","L","regular",""
"CVB194806100","mulll101","MEM","3","lower","6","","","","","","","","","","","","","","","","","","","","","","","19480610","0","BUF06","CVB","L","regular",""
"CVB194806100","mulll101","MEM","3","upper","6","","","","","","","","","","","","","","","","","","","","","","","19480610","0","BUF06","CVB","L","regular",""
