"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"CAG193806280","oneib801","KCM","1","3","value","27","","","","","","","","","","1","19380628","0","MIL03","CAG","w","regular","y"
"KCM193808030","oneib801","KCM","1","3","value","27","15","","1","0","","","","","","1","19380803","0","WIC01","MEM","w","regular","y"
"MEM193904090","oneib801","KCM","1","3","value","27","","","0","","0","0","","","","","19390409","0","MEM02","MEM","w","exhibition",""
"HOM193904231","oneib801","KCM","1","3","value","24","5","0","0","0","0","","","","","1","19390423","1","NOL01","HOM","l","exhibition","y"
"HOM193904232","oneib801","KCM","1","3","value","22","7","0","0","0","0","","","","","1","19390423","2","NOL01","HOM","l","exhibition","y"
"HOM193904250","oneib801","KCM","1","3","value","24","5","0","0","1","0","","","","","1","19390425","0","NOL01","HOM","l","exhibition","y"
"KCM193904300","oneib801","KCM","1","3","value","33","10","0","0","1","0","","","","","1","19390430","0","DAL01","CAG","w","exhibition","y"
"KCM193905141","oneib801","KCM","1","3","value","27","12","1","0","1","0","","","","","1","19390514","1","KAN05","MEM","w","regular","y"
"KCM193905142","oneib801","KCM","1","3","value","21","4","0","0","0","0","","","","","1","19390514","2","KAN05","MEM","w","regular","y"
"KCM193905170","oneib801","KCM","1","3","value","27","12","1","0","2","0","","","","","1","19390517","0","KAN05","MEM","w","regular","y"
"CAG193905200","oneib801","KCM","1","3","value","24","0","0","0","0","0","","","","","1","19390520","0","CHI09","CAG","l","regular","y"
"CAG193905211","oneib801","KCM","1","3","value","24","9","","0","0","0","","","","","1","19390521","1","CHI09","CAG","l","regular","y"
"KCM193905260","oneib801","KCM","1","3","value","27","10","0","0","1","0","","","","","1","19390526","0","DES01","ATN","w","regular","y"
"KCM193905281","oneib801","KCM","1","3","value","27","17","0","0","4","0","","","","","1","19390528","1","KAN05","ATN","w","regular","y"
"KCM193905282","oneib801","KCM","1","3","value","21","6","0","0","1","0","","","","","1","19390528","2","KAN05","ATN","w","regular","y"
"KCM193905301","oneib801","KCM","1","3","value","27","8","1","0","0","0","","","","","1","19390530","1","KAN05","CV9","l","regular","y"
"KCM193905302","oneib801","KCM","1","3","value","21","10","0","0","1","0","","","","","1","19390530","2","KAN05","CV9","w","regular","y"
"KCM193906041","oneib801","KCM","1","3","value","27","5","1","0","1","0","","","","","1","19390604","1","KAN05","SSA","w","regular","y"
"KCM193906042","oneib801","KCM","1","3","value","21","9","2","0","1","0","","","","","1","19390604","2","KAN05","SSA","w","regular","y"
"MEM193906111","oneib801","KCM","1","3","value","24","10","","0","1","0","","","","","1","19390611","1","OKC01","MEM","l","regular","y"
"MEM193906140","oneib801","KCM","1","3","value","24","8","","0","0","1","","","","","1","19390614","0","WIC01","MEM","l","regular","y"
"CV9193906181","oneib801","KCM","1","3","value","27","10","0","0","1","0","","","","","1","19390618","1","CLE07","CV9","w","regular","y"
"CV9193906182","oneib801","KCM","1","3","value","24","9","1","0","0","0","","","","","1","19390618","2","CLE07","CV9","l","regular","y"
