"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"HIL192810060","leacf101","MLS","1","7","value","","0","0","0","0","0","0","19281006","0","DAR01","HIL","L","exhibition","y"
"HIL192810060","leacf101","MLS","1","7","lower","","0","0","0","0","0","0","19281006","0","DAR01","HIL","L","exhibition","y"
"HIL192810060","leacf101","MLS","1","7","upper","","0","0","0","0","0","0","19281006","0","DAR01","HIL","L","exhibition","y"
"MLS192810080","leacf101","MLS","1","7","value","","1","0","0","0","0","0","19281008","0","MTH01","HIL","L","exhibition","y"
"MLS192810080","leacf101","MLS","1","7","lower","","1","0","0","0","0","0","19281008","0","MTH01","HIL","L","exhibition","y"
"MLS192810080","leacf101","MLS","1","7","upper","","1","0","0","0","0","0","19281008","0","MTH01","HIL","L","exhibition","y"
