"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"PTC193210012","kinch101","PTC","1","1","value","3","0","0","0","0","0","","","","","","19321001","2","PIT09","NLS","l","exhibition","y"
"PTC193307232","kinch101","PTC","1","1","value","15","1","4","0","0","0","","","","","","19330723","2","CLE06","CAG","w","regular","y"
"ASW193408260","kinch101","ASE","1","1","value","3","0","1","0","0","0","","","","","0","19340826","0","CHI10","ASW","w","allstar","y"
"NNS193410230","kinch101","NNS","1","1","value","15","0","1","0","0","0","","","","","","19341023","0","PIT06","ASD","w","exhibition","y"
"ALM193510260","kinch101","PTC","1","1","value","9","0","0","0","0","0","","","","","1","19351026","0","MEX01","ALM","l","exhibition","y"
"WBS193805220","kinch101","WBS","1","1","value","","0","1","0","0","0","0","1","0","","","19380522","0","WAS09","NY5","l","regular","y"
"HOM193805301","kinch101","WBS","1","1","value","15","0","0","","","","","","","","","19380530","1","PIT09","HOM","l","regular","y"
"PH5193806041","kinch101","WBS","1","8","value","24","10","0","0","","","","","","","","19380604","1","PHI17","PH5","l","regular","y"
"WBS193806191","kinch101","WBS","2","1","value","","0","","0","","","","","0","","","19380619","1","WAS09","PTC","l","regular","y"
"BLG193807160","kinch101","WBS","1","1","value","23","2","","","","","","","","","","19380716","0","BAL14","BLG","w","regular","y"
"PH5193905301","kinch101","TLC","1","1","value","1","0","0","0","0","0","","","","","","19390530","1","PHI17","PH5","l","regular","y"
"TLC193906200","kinch101","TLC","1","1","value","21","","","0","","0","0","","","","1","19390620","0","LIM01","KCM","l","exhibition",""
"CAG193907080","kinch101","TLC","1","1","value","27","","","0","","0","0","","","","1","19390708","0","CHI09","CAG","w","exhibition",""
"CAG193907091","kinch101","TLC","1","5","value","4","0","0","0","0","0","","","","","0","19390709","1","CHI09","CAG","l","exhibition","y"
"TLC193908010","kinch101","TLC","1","1","value","27","1","1","0","0","0","","","","","1","19390801","0","DCT02","KCM","l","regular","y"
