"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BIR194604142","poweb103","BIR","1","value","21","","","6","","","","1","1","","","","","","","","","1","","","1","","1","19460414","2","BIR01","IN9","W","exhibition",""
"BIR194604142","poweb103","BIR","1","lower","21","","","6","","","","1","1","","","","","","","","","","","","","","","19460414","2","BIR01","IN9","W","exhibition",""
"BIR194604142","poweb103","BIR","1","upper","21","","","6","","","","1","1","","","","","","","","","","","","","","","19460414","2","BIR01","IN9","W","exhibition",""
"BIR194605122","poweb103","BIR","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19460512","2","BIR01","CVB","L","regular",""
"BIR194605122","poweb103","BIR","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19460512","2","BIR01","CVB","L","regular",""
"BIR194605122","poweb103","BIR","1","upper","","","","","","","","","","","","","","","","","","","1","","","","","19460512","2","BIR01","CVB","L","regular",""
"MEM194605191","poweb103","BIR","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19460519","1","MEM03","MEM","L","regular",""
"MEM194605191","poweb103","BIR","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19460519","1","MEM03","MEM","L","regular",""
"MEM194605191","poweb103","BIR","2","upper","","","","","","","","","","","","","","","","","","","1","","","","","19460519","1","MEM03","MEM","L","regular",""
"BIR194605220","poweb103","BIR","1","value","27","","","","","","","3","","","","","","","","","","1","","","1","","1","19460522","0","HOU04","MEM","W","regular",""
"BIR194605220","poweb103","BIR","1","lower","27","","","","","","","3","","","","","","","","","","","","","","","","19460522","0","HOU04","MEM","W","regular",""
"BIR194605220","poweb103","BIR","1","upper","27","","","","","","","3","","","","","","","","","","","","","","","","19460522","0","HOU04","MEM","W","regular",""
"CAG194606030","poweb103","BIR","1","value","27","","41","10","0","1","0","3","3","3","","6","1","1","0","0","","1","","","1","","1","19460603","0","DAV01","CAG","W","regular","y"
"CAG194606030","poweb103","BIR","1","lower","27","","41","10","0","1","0","3","3","3","","6","1","1","0","0","","","","","","","","19460603","0","DAV01","CAG","W","regular","y"
"CAG194606030","poweb103","BIR","1","upper","27","","41","10","0","1","0","3","3","3","","6","1","1","0","0","","","","","","","","19460603","0","DAV01","CAG","W","regular","y"
"MEM194606092","poweb103","BIR","1","value","18","","","5","","","","2","","","","","","","","","","","1","","1","","1","19460609","2","MEM03","MEM","L","regular",""
"MEM194606092","poweb103","BIR","1","lower","18","","","5","","","","2","","","","","","","","","","","","","","","","19460609","2","MEM03","MEM","L","regular",""
"MEM194606092","poweb103","BIR","1","upper","18","","","5","","","","2","","","","","","","","","","","","","","","","19460609","2","MEM03","MEM","L","regular",""
