"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CV9194003240","washf101","SNO","4","value","3","","4","1","0","0","0","0","","0","0","0","0","0","0","0","0","","","","","","","","1","","19400324","0","JKV01","CV9","l","exhibition","y"
"CV9194003310","washf101","SNO","3","value","6","","7","0","0","0","0","0","","1","0","2","0","0","0","0","0","","","","","","","","","","19400331","0","JKV01","CV9","l","exhibition","y"
"MEM194004210","washf101","SNO","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19400421","0","OKC01","MEM","l","exhibition",""
"MEM194005130","washf101","SNO","1","value","19","","35","11","0","0","0","8","","6","0","2","0","0","1","2","0","","","","","","","1","","","19400513","0","MEM02","MEM","l","regular","y"
"SNO194007072","washf101","SNO","3","value","12","","18","3","0","0","0","3","","4","0","1","0","0","0","1","0","","","","","","","","1","","19400707","2","NOL01","CV9","l","regular","y"
"SNO194104130","washf101","SNO","1","value","12","","24","13","0","0","1","4","","1","0","","0","0","0","","0","","","","","1","","1","","","19410413","0","MNL01","CAG","l","exhibition","y"
"SNO194104201","washf101","SNO","3","value","3","","6","3","0","0","0","0","","0","0","1","0","0","0","","0","","","","","","","","1","","19410420","1","NOL01","BLG","l","exhibition","y"
"SNO194104202","washf101","SNO","1","value","18","","29","10","1","0","0","5","","2","","2","0","0","0","1","","","","","","1","","1","","1","19410420","2","NOL01","BLG","l","exhibition","y"
"CAG194105080","washf101","SNO","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19410508","0","OKC02","CAG","w","exhibition",""
"SNO194105130","washf101","SNO","3","value","0","","2","1","0","0","0","2","","1","0","0","0","0","0","","0","","","","","","","","","","19410513","0","NOL01","JAX","l","regular","y"
"CAG194305312","washf101","CAG","2","value","6","","","","","","","2","","","","","","","","","","","","","","","","","","","19430531","2","CHI10","KCM","l","regular",""
"CAG194305312","washf101","CAG","2","upper","12","","","","","","","4","","","","","","","","","","","","","","","","","","","19430531","2","CHI10","KCM","l","regular",""
"BIR194404022","washf101","BIR","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19440402","2","BIR01","CAG","w","exhibition",""
"BIR194404240","washf101","BIR","1","value","27","","","1","","","1","3","","2","","","","","","","","","","","","1","","1","","1","19440424","0","MTG01","BLG","l","exhibition",""
"CAG194405100","washf101","BIR","1","value","27","","","3","","","","0","0","","","","","","","","","","","","1","","","1","","1","19440510","0","DAY03","CAG","w","regular",""
"CVB194405230","washf101","BIR","1","value","15","","","","","","","","","","","","","","","","","","","","1","","","1","","","19440523","0","BUF06","CVB","w","regular",""
"HOM194406120","washf101","BIR","1","value","24","","37","9","1","0","1","4","4","9","","3","0","0","0","0","","","","","","1","","1","","1","19440612","0","HRB01","HOM","l","exhibition","y"
"KCM194407190","washf101","BIR","1","value","24","","35","5","0","0","0","4","","4","0","","0","0","0","0","0","","","","","","","1","","","19440719","0","STJ01","KCM","w","regular","y"
"CIA194407240","washf101","BIR","1","value","6","","","","","","","1","","","","","","","","","","","","","","","","1","","","19440724","0","DAY03","CIA","l","regular",""
"CIA194407240","washf101","BIR","1","upper","9","","","","","","","6","","","","","","","","","","","","","","","","","","","19440724","0","DAY03","CIA","l","regular",""
"BIR194504230","washf101","BIR","1","value","27","","","1","","1","","2","","","","","","","","","","","","","1","","","1","","1","19450423","0","MTG01","NY6","w","exhibition",""
"BIR194505070","washf101","BIR","1","value","24","","","","","","","5","","","","","","","","","","","","","","1","","1","","1","19450507","0","MTG01","CVB","l","regular",""
"CIA194506220","washf101","CIA","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19450622","0","DAY03","MEM","l","regular",""
"CIA194507042","washf101","CIA","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19450704","2","IND10","CAG","l","regular",""
"NY6194507120","washf101","CIA","2","value","5","","8","2","0","0","0","2","","0","0","0","0","0","0","","0","","","","","","","","1","","19450712","0","NYC14","NY6","l","exhibition","y"
"BLG194507130","washf101","CIA","1","value","23","","34","12","0","0","0","4","","8","0","2","0","0","0","1","0","","","","","1","","1","","","19450713","0","BAL14","BLG","l","exhibition","y"
"CAG194508270","washf101","KCM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19450827","0","CHI10","CAG","t","regular",""
